UF,MUNICIPIO,ESTABELECIMENTO,LOGRADOURO,NUMERO,BAIRRO,ENDERECO_COMPLETO,latitude,longitude,address,point
MS,AMAMBAI,UNIDADE DE SAUDE DA FAMILIA VILA DORIANA,RUA JACINTO BASILIO OLIVEIRA,S/N,VILA DORIANE,"RUA JACINTO BASILIO OLIVEIRA, VILA DORIANE, AMAMBAI, MS, BRASIL",,,,
MS,AMAMBAI,UNIDADE DE SAUDE PENITENCIARIA DE AMAMBAI,RUA WALTER GOMES CAIMAR,1019,CENTRO,"RUA WALTER GOMES CAIMAR, CENTRO, AMAMBAI, MS, BRASIL",,,,
MS,AMAMBAI,UNIDADE DE SAUDE DA FAMILIA VILA LIMEIRA,RUA OSCAR TRINDADE,505,VILA LIMEIRA,"RUA OSCAR TRINDADE, VILA LIMEIRA, AMAMBAI, MS, BRASIL",,,,
MS,AMAMBAI,POSTO DE SAUDE DO ASSENTAMENTO GUANABARA,RODOVIA AMAMBAI JUTY KM 80,100,AREA RURAL,"RODOVIA AMAMBAI JUTY KM 80, AREA RURAL, AMAMBAI, MS, BRASIL",,,,
MS,ANASTACIO,POSTO DE SAUDE PULADOR,COLONIA PULADOR,S/N,CENTRO,"COLONIA PULADOR, CENTRO, ANASTACIO, MS, BRASIL",,,,
MS,ANASTACIO,ESF MARIA FRANCISCA DE LIMA,RUA CAMPO GRANDE,S/N,JARDIM INDEPENDENCIA,"RUA CAMPO GRANDE, JARDIM INDEPENDENCIA, ANASTACIO, MS, BRASIL",,,,
MS,ANASTACIO,ESF BENTA VIEIRA DE ARRUDA,RUA BAHIA,S/N,VILA MAIOR,"RUA BAHIA, VILA MAIOR, ANASTACIO, MS, BRASIL",,,,
MS,ANASTACIO,CEM CENTRO DE ESPECIALIDADES MEDICAS,RUA CORONEL PONCE ESQUINA RUA DOM AQUINO,S/N,CENTRO,"RUA CORONEL PONCE ESQUINA RUA DOM AQUINO, CENTRO, ANASTACIO, MS, BRASIL",,,,
MS,ANASTACIO,PSF VILA UMBELINA,RUA CORONEL PONCE ADEMAR DOS SANTOS,S/N,VILA UMBELINA,"RUA CORONEL PONCE ADEMAR DOS SANTOS, VILA UMBELINA, ANASTACIO, MS, BRASIL",,,,
MS,ANASTACIO,POSTO DE SAUDE MONJOLINHO,ASSENTAMENTO MONJOLINHO,S/N,CENTRO,"ASSENTAMENTO MONJOLINHO, CENTRO, ANASTACIO, MS, BRASIL",,,,
MS,ANASTACIO,ESF ALTOS DA CIDADE,RUA PROFESSORA ESMERALDINA MALHADO,S/N,ALTOS DA CIDADE,"RUA PROFESSORA ESMERALDINA MALHADO, ALTOS DA CIDADE, ANASTACIO, MS, BRASIL",,,,
MS,ANASTACIO,UNIDADE BASICA DE SAUDE ALFREDO GARCIA,RUA SAO PAULO,120,BEMTEVI,"RUA SAO PAULO, BEMTEVI, ANASTACIO, MS, BRASIL",,,,
MS,ANASTACIO,ESF ESTRATEGIA DE SAUDE DA FAMILIA ARAPONGAS,RUA ADAIR GOULART MARTINS,S/N,ARAPONGAS,"RUA ADAIR GOULART MARTINS, ARAPONGAS, ANASTACIO, MS, BRASIL",,,,
MS,ANASTACIO,ESF ESTRATEGIA DE SAUDE DA FAMILIA ANASTACIO,DOM AQUINO,S/N,CENTRO,"DOM AQUINO, CENTRO, ANASTACIO, MS, BRASIL",,,,
MS,ANASTACIO,POSTO DE SAUDE VEREDAO,COLONIA VEREDAO,S/N,CENTRO,"COLONIA VEREDAO, CENTRO, ANASTACIO, MS, BRASIL",,,,
MS,ANASTACIO,POSTO DE SAUDE COLONIA PAULISTA,COLONIA PAULISTA,S/N,CENTRO,"COLONIA PAULISTA, CENTRO, ANASTACIO, MS, BRASIL",,,,
MS,ANAURILANDIA,UNIDADE BASICA SAUDE EDUARDO F SANTOS,RUA DUQUE DE CAXIAS,1115,CENTRO,"RUA DUQUE DE CAXIAS, CENTRO, ANAURILANDIA, MS, BRASIL",,,,
MS,ANAURILANDIA,UNIDADE BASICA DE SAUDE KASUSIQUE UMADA,KASUSIQUE UMADA,1,JARDIM ESPERANCA,"KASUSIQUE UMADA, JARDIM ESPERANCA, ANAURILANDIA, MS, BRASIL",,,,
MS,ANAURILANDIA,UNIDADE DE SAUDE DA FAMILIA DR HULDA STABILE CRUZ GONZALES,RUA FLORIANO PEIXOTO,S/N,CENTRO,"RUA FLORIANO PEIXOTO, CENTRO, ANAURILANDIA, MS, BRASIL",,,,
MS,ANAURILANDIA,ESTRATEGIA SAUDE DA FAMILIA 1 LUIZ RAMIRO DA SILVA,RUA MARANHAO,350,V QUEBRACHO,"RUA MARANHAO, V QUEBRACHO, ANAURILANDIA, MS, BRASIL",,,,
MS,ANGELICA,ESF DR MARCIO ROGERIO CAMARGO,RUA BENEDITO FRANCISCO DE AZEVEDO,S/N,DISTRITO DE IPEZAL,"RUA BENEDITO FRANCISCO DE AZEVEDO, DISTRITO DE IPEZAL, ANGELICA, MS, BRASIL",,,,
MS,ANGELICA,ESF LAURO DOMINGOS DE SOUZA,RUA GAIVOTA LOTE 5 QUADRA 6,S/N,MUTUM,"RUA GAIVOTA LOTE 5 QUADRA 6, MUTUM, ANGELICA, MS, BRASIL",,,,
MS,ANGELICA,ESF VILA ESPERANCA,AVENIDA PE AQUILINO FRANCISCHET,420,ESPERANCA,"AVENIDA PE AQUILINO FRANCISCHET, ESPERANCA, ANGELICA, MS, BRASIL",,,,
MS,ANGELICA,ESF CENTRAL,AVENIDA RACHID NEDER,98,CENTRO CIVICO,"AVENIDA RACHID NEDER, CENTRO CIVICO, ANGELICA, MS, BRASIL",,,,
MS,ANTONIO JOAO,ESF BRUM DE OLIVEIRA,RUA VALDOMIRO FIGUEIRA,S/N,CENTRO,"RUA VALDOMIRO FIGUEIRA, CENTRO, ANTONIO JOAO, MS, BRASIL",,,,
MS,ANTONIO JOAO,UNIDADE BASICA DE SAUDE DE ANTONIO JOAO,RUA WILMAR MARTINEZ MARQUES,S/N,CENTRO,"RUA WILMAR MARTINEZ MARQUES, CENTRO, ANTONIO JOAO, MS, BRASIL",,,,
MS,ANTONIO JOAO,ESF TEOFILO TEIXEIRA DA ROSA,RUA FERNANDO SALDANHA,S/N,VILA NOVA,"RUA FERNANDO SALDANHA, VILA NOVA, ANTONIO JOAO, MS, BRASIL",,,,
MS,ANTONIO JOAO,ESF SALVANI SIMPLICIO FREITAS,RUA FERNANDO SALDANHA,240,VILA PENZO,"RUA FERNANDO SALDANHA, VILA PENZO, ANTONIO JOAO, MS, BRASIL",,,,
MS,APARECIDA DO TABOADO,ESF CENTRAL,RUA DUQUE DE CAXIAS,3464,CENTRO,"RUA DUQUE DE CAXIAS, CENTRO, APARECIDA DO TABOADO, MS, BRASIL",,,,
MS,APARECIDA DO TABOADO,ESF VILA BARBOSA,RUA DOIS DE JANEIRO,3030,CHACARA BOA VISTA,"RUA DOIS DE JANEIRO, CHACARA BOA VISTA, APARECIDA DO TABOADO, MS, BRASIL",,,,
MS,APARECIDA DO TABOADO,ESF JARDIM DAS FLORES,RUA CONFINS,2941,JARDIM AEROPORTO,"RUA CONFINS, JARDIM AEROPORTO, APARECIDA DO TABOADO, MS, BRASIL",,,,
MS,APARECIDA DO TABOADO,ESF VILA PEREIRA,RUA CURITIBA,2658,JARDIM MORUMBI,"RUA CURITIBA, JARDIM MORUMBI, APARECIDA DO TABOADO, MS, BRASIL",,,,
MS,APARECIDA DO TABOADO,ESF VILA SAO JERONIMO,RUA SAO PAULO,4822,VILA RODRIGUES,"RUA SAO PAULO, VILA RODRIGUES, APARECIDA DO TABOADO, MS, BRASIL",,,,
MS,APARECIDA DO TABOADO,UNIDADE BASICA DE SAUDE MANOEL RODRIGUES DA SILVA,DULQUE DE CAXIAS,3422,CENTRO,"DULQUE DE CAXIAS, CENTRO, APARECIDA DO TABOADO, MS, BRASIL",,,,
MS,APARECIDA DO TABOADO,ESF JARDIM DO LAGO,AVENIDA PRESIDENTE VARGAS,4888,JARDIM DO LAGO,"AVENIDA PRESIDENTE VARGAS, JARDIM DO LAGO, APARECIDA DO TABOADO, MS, BRASIL",,,,
MS,AQUIDAUANA,ESTRATEGIA DE SAUDE DA FAMILIA CIPOLANDIA,RUA JOAO V DO NASCIMENTO,S/N,CIPOLANDIA CENTRO,"RUA JOAO V DO NASCIMENTO, CIPOLANDIA CENTRO, AQUIDAUANA, MS, BRASIL",,,,
MS,AQUIDAUANA,ESTRATEGIA DE SAUDE DA FAMILIA GUANANDY,RUA QUINTINO BOCAIUVA,400,GUANANDY,"RUA QUINTINO BOCAIUVA, GUANANDY, AQUIDAUANA, MS, BRASIL",,,,
MS,AQUIDAUANA,UNIDADE DE SAUDE DA FAMILIA BAIRRO ALTO,RUA DUQUE DE CAXIAS,2061,ALTO,"RUA DUQUE DE CAXIAS, ALTO, AQUIDAUANA, MS, BRASIL",,,,
MS,AQUIDAUANA,ESTRATEGIA DE SAUDE DA FAMILIA SAO PEDRO,RUA PROJETADA 01,1,VILA SAO PEDRO,"RUA PROJETADA 01, VILA SAO PEDRO, AQUIDAUANA, MS, BRASIL",,,,
MS,AQUIDAUANA,UNIDADE DE SAUDE DA FAMILIA ELCIRIA RITA BRANDES GARCIA,RUA VALDOMIRO CORTADO,1,SAO FRANCISCO,"RUA VALDOMIRO CORTADO, SAO FRANCISCO, AQUIDAUANA, MS, BRASIL",,,,
MS,AQUIDAUANA,ESTRATEGIA DE SAUDE DA FAMILIA VILA TRINDADE,RUA FRANCISCO VIEIRA COUTINHO,36,VILA TRINDADE,"RUA FRANCISCO VIEIRA COUTINHO, VILA TRINDADE, AQUIDAUANA, MS, BRASIL",,,,
MS,AQUIDAUANA,ESTABELECIMENTO PENAL DE AQUIDAUANA,RUA DUQUE DE CAXIAS,0,ALTO,"RUA DUQUE DE CAXIAS, ALTO, AQUIDAUANA, MS, BRASIL",,,,
MS,AQUIDAUANA,UNIDADE DE SAUDE DA FAMILIA CIDADE NOVA,RUA ESTEVAO ALVES CORREA,2834,ALTO,"RUA ESTEVAO ALVES CORREA, ALTO, AQUIDAUANA, MS, BRASIL",,,,
MS,AQUIDAUANA,UNIDADE DE SAUDE DA FAMILIA SANTA TEREZINHA,RUA CARLOS FERREIRA BANDEIRA,S/N,SANTA TEREZINHA,"RUA CARLOS FERREIRA BANDEIRA, SANTA TEREZINHA, AQUIDAUANA, MS, BRASIL",,,,
MS,AQUIDAUANA,UNIDADE DE SAUDE DA FAMILIA CAMISAO,RUA 01,1,CAMISAO,"RUA 01, CAMISAO, AQUIDAUANA, MS, BRASIL",,,,
MS,AQUIDAUANA,UNIDADE DE SAUDE DA FAMILIA MODESTO PEREIRA,RUA ESTEVAO ALVES CORREA,1,TAUNAY,"RUA ESTEVAO ALVES CORREA, TAUNAY, AQUIDAUANA, MS, BRASIL",,,,
MS,AQUIDAUANA,UNIDADE DE SAUDE DA FAMILIA VILA PINHEIRO,OVIDIO COSTA,S/N,VILA PINHEIRO,"OVIDIO COSTA, VILA PINHEIRO, AQUIDAUANA, MS, BRASIL",,,,
MS,AQUIDAUANA,ESTRATEGIA DE SAUDE DA FAMILIA IZAURA BAES,RUA 10 QD 059 LT 09,9,NOVA AQUIDAUANA,"RUA 10 QD 059 LT 09, NOVA AQUIDAUANA, AQUIDAUANA, MS, BRASIL",,,,
MS,AQUIDAUANA,ESTRATEGIA DE SAUDE DA FAMILIA NOVA AQUIDAUANA,AVENIDA VICE PREFEITO TIMOTEO PROENCA,S/N,BAIRRO NOVA AQUIDAUA,"AVENIDA VICE PREFEITO TIMOTEO PROENCA, BAIRRO NOVA AQUIDAUA, AQUIDAUANA, MS, BRASIL",,,,
MS,ARAL MOREIRA,UNIDADE BASICA DE SAUDE CIRILLO ROSSATI,TREZE DE MAIO,30,CENTRO,"TREZE DE MAIO, CENTRO, ARAL MOREIRA, MS, BRASIL",,,,
MS,ARAL MOREIRA,POSTO DE SAUDE VISTA ALEGRE,ASSENTAMENTO SANTA CATARINA,S/N,ZONA RURAL,"ASSENTAMENTO SANTA CATARINA, ZONA RURAL, ARAL MOREIRA, MS, BRASIL",,,,
MS,ARAL MOREIRA,UNIDADE BASICA DE SAUDE UNIAO GUARANI,RUA PRIMEIRO DE MAIO,S/N,VILA UNIAO,"RUA PRIMEIRO DE MAIO, VILA UNIAO, ARAL MOREIRA, MS, BRASIL",,,,
MS,ARAL MOREIRA,POSTO DE SAUDE NASCIMENTO MIRANDA,ZONA RURAL RIO VERDE,1,ZONA RURAL,"ZONA RURAL RIO VERDE, ZONA RURAL, ARAL MOREIRA, MS, BRASIL",,,,
MS,ARAL MOREIRA,POSTO DE SAUDE GUASSUTY,ALDEIA INDIGENA GUSSUTY,0,ZONA RURAL,"ALDEIA INDIGENA GUSSUTY, ZONA RURAL, ARAL MOREIRA, MS, BRASIL",,,,
MS,ARAL MOREIRA,POSTO DE SAUDE GENI GUINZANI,VILA SAO LUIS,1,ZONA RURAL,"VILA SAO LUIS, ZONA RURAL, ARAL MOREIRA, MS, BRASIL",,,,
MS,ARAL MOREIRA,POSTO DE SAUDE ELIANA FERREIRA MACHADO,JOSE LUIZ MATOSO,S/N,VILA MARQUES,"JOSE LUIZ MATOSO, VILA MARQUES, ARAL MOREIRA, MS, BRASIL",,,,
MS,BANDEIRANTES,POSTO DE SAUDE CONGONHAS,RUA JOAO BATISTA RODRIGUES,S/N,CONGONHAS,"RUA JOAO BATISTA RODRIGUES, CONGONHAS, BANDEIRANTES, MS, BRASIL",,,,
MS,BANDEIRANTES,UNIDADE BASICA DE SAUDE DE BANDEIRANTES,RUA ARTUR BERNANDES,2336,CENTRO,"RUA ARTUR BERNANDES, CENTRO, BANDEIRANTES, MS, BRASIL",,,,
MS,BANDEIRANTES,UNIDADE DE SAUDE DA FAMILIA II,RUA PRESIDENTE DUTRA,S/N,CENTRO,"RUA PRESIDENTE DUTRA, CENTRO, BANDEIRANTES, MS, BRASIL",,,,
MS,BANDEIRANTES,UNIDADE MISTA JOAO CARNEIRO MENDONCA,RUA AFONSO PENA,S/N,CENTRO,"RUA AFONSO PENA, CENTRO, BANDEIRANTES, MS, BRASIL",,,,
MS,BANDEIRANTES,UNIDADE DE SAUDE DA FAMILIA I,PEDRO CELESTINO,S/N,CENTRO,"PEDRO CELESTINO, CENTRO, BANDEIRANTES, MS, BRASIL",,,,
MS,BATAGUASSU,AMBULATORIO MEDICO MUNICIPAL SAE DE BATAGUASSU,RUA TREZE DE OUTUBRO,450,JARDIM SANTA MARIA,"RUA TREZE DE OUTUBRO, JARDIM SANTA MARIA, BATAGUASSU, MS, BRASIL",,,,
MS,BATAGUASSU,CENTRO DE ESPECIALIDADE DE BATAGUASSU,RUA 13 DE OUTUBRO,407,CENTRO,"RUA 13 DE OUTUBRO, CENTRO, BATAGUASSU, MS, BRASIL",,,,
MS,BATAGUASSU,ESF LUCIO FERREIRA ROSA,RUA JOSE ALVES BARROSO,S/N,JARDIM CAMPO GRANDE,"RUA JOSE ALVES BARROSO, JARDIM CAMPO GRANDE, BATAGUASSU, MS, BRASIL",,,,
MS,BATAGUASSU,UNIDADE DE SAUDE XV DE NOVEMBRO,AV MANOEL DA COSTA LIMA,111,NOVA P XV NOVEMBRO,"AV MANOEL DA COSTA LIMA, NOVA P XV NOVEMBRO, BATAGUASSU, MS, BRASIL",,,,
MS,BATAGUASSU,ESF RITA GUARDINI PACHECO,RUA BRASILANDIA ESQUINA 13 DE OUTUBRO,570,CENTRO,"RUA BRASILANDIA ESQUINA 13 DE OUTUBRO, CENTRO, BATAGUASSU, MS, BRASIL",,,,
MS,BATAGUASSU,UNIDADE DE SAUDE JD SAO FRANCISCO,AV SAO FRANCISCO DE ASSIS,813,JD SAO FRANCISCO,"AV SAO FRANCISCO DE ASSIS, JD SAO FRANCISCO, BATAGUASSU, MS, BRASIL",,,,
MS,BATAGUASSU,UNIDADE PRISIONAL MASCULINA DE BATAGUASSU,RUA ANAURILANDIA,208,CENTRO,"RUA ANAURILANDIA, CENTRO, BATAGUASSU, MS, BRASIL",,,,
MS,BATAGUASSU,ESF DR RUBENS KIMURA,BERTOLDO BORGES,S/N,JARDIM SANTA MARIA,"BERTOLDO BORGES, JARDIM SANTA MARIA, BATAGUASSU, MS, BRASIL",,,,
MS,BATAGUASSU,UNIDADE DE SAUDE PSF RURAL,RODOVIA BR 267,S/N,ASSENTAMENTO ALDEIRA,"RODOVIA BR 267, ASSENTAMENTO ALDEIRA, BATAGUASSU, MS, BRASIL",,,,
MS,BATAGUASSU,UNIDADE DE SAUDE JARDIM ACAPULCO,RUA ITAJAI,181,JD ACAPULCO,"RUA ITAJAI, JD ACAPULCO, BATAGUASSU, MS, BRASIL",,,,
MS,BATAYPORA,ESTRATEGIA DE SAUDE DA FAMILIA ANORINDA MARCELINA,RUA JAIR ABRANCHES MELLA,1042,CENTRO,"RUA JAIR ABRANCHES MELLA, CENTRO, BATAYPORA, MS, BRASIL",,,,
MS,BATAYPORA,POSTO DE SAUDE BAIRRO DA FESTA,BAIRRO DA FESTA,S/N,BAIRRO DA FESTA,"BAIRRO DA FESTA, BAIRRO DA FESTA, BATAYPORA, MS, BRASIL",,,,
MS,BATAYPORA,ESTRATEGIA DE SAUDE DA FAMILIA SAO LUIZ,ASSENTAMENTO SAO LUIZ,0,ZONA RURAL,"ASSENTAMENTO SAO LUIZ, ZONA RURAL, BATAYPORA, MS, BRASIL",,,,
MS,BATAYPORA,ESTRATEGIA DE SAUDE DA FAMILIA SANTO ANTONIO,AVENIDA BRASIL,2485,CENTRO,"AVENIDA BRASIL, CENTRO, BATAYPORA, MS, BRASIL",,,,
MS,BATAYPORA,CENTRO DE SAUDE DE BATAYPORA,RUA JAIR ABRANCHES MELLA,1651,CENTRO,"RUA JAIR ABRANCHES MELLA, CENTRO, BATAYPORA, MS, BRASIL",,,,
MS,BATAYPORA,ESTRATEGIA DE SAUDE DA FAMILIA SANTA LUZIA,RUA JAIR ABRANCHES MELLA,1641,CENTRO,"RUA JAIR ABRANCHES MELLA, CENTRO, BATAYPORA, MS, BRASIL",,,,
MS,BATAYPORA,ESTRATEGIA DE SAUDE DA FAMILIA SEBASTIAO MARTINS DE OLIVEIRA,RUA ERMELINDO DOMINGUES,126,VILA NIDIO BOFFO,"RUA ERMELINDO DOMINGUES, VILA NIDIO BOFFO, BATAYPORA, MS, BRASIL",,,,
MS,BELA VISTA,ESTRATEGIA DE SAUDE DA FAMILIA RURAL II,VOLUNTARIOS DA PATRIA,S/N,CENTRO,"VOLUNTARIOS DA PATRIA, CENTRO, BELA VISTA, MS, BRASIL",,,,
MS,BELA VISTA,ESF DR RUBENS ALBERTO ABOTT DE CASTRO PINTO AGUA DOCE,RUA HORIZONTE AZUL,560,AGUA DOCE,"RUA HORIZONTE AZUL, AGUA DOCE, BELA VISTA, MS, BRASIL",,,,
MS,BELA VISTA,ESF DR CARLOS SOLANO NUNES PRIMAVERAS,RUA GERALDO DE SOUZA ROSA,S/N,PRIMAVERA,"RUA GERALDO DE SOUZA ROSA, PRIMAVERA, BELA VISTA, MS, BRASIL",,,,
MS,BELA VISTA,ESF DR ELY DE ARAUJO BARBOSA CENTRAL,RUA RICARDO LOUREIRO,S/N,NOVA BELA VISTA,"RUA RICARDO LOUREIRO, NOVA BELA VISTA, BELA VISTA, MS, BRASIL",,,,
MS,BELA VISTA,ESF DR AMAURI NANTES MUNIS JOAO DE BARRO,RUA JOSE LEMES BUGRE,366,JOAO DE BARRO,"RUA JOSE LEMES BUGRE, JOAO DE BARRO, BELA VISTA, MS, BRASIL",,,,
MS,BELA VISTA,UNIDADE DE SAUDE DA FAMILIA FIORI MURANO,BR 384 BELA VISTA CARACOL,S/N,NOSSA SENHORA DE FAT,"BR 384 BELA VISTA CARACOL, NOSSA SENHORA DE FAT, BELA VISTA, MS, BRASIL",,,,
MS,BELA VISTA,ESF DR THYRSON LOUREIRO DE ALMEIDA,GUIA LOPES,S/N,CENTRO,"GUIA LOPES, CENTRO, BELA VISTA, MS, BRASIL",,,,
MS,BODOQUENA,ESF 01 DR MARCIA LUIZA APARECIDA PATERLINI,RUA JOSE MIRALHA,S/N,NOVA ESPERANCA,"RUA JOSE MIRALHA, NOVA ESPERANCA, BODOQUENA, MS, BRASIL",,,,
MS,BODOQUENA,UNIDADE BASICA DE SAUDE JESUINO ORMUNDO,RUA MIGUEL JOSE FAGUNDES,10,LTM JOSE EDUARDO GON,"RUA MIGUEL JOSE FAGUNDES, LTM JOSE EDUARDO GON, BODOQUENA, MS, BRASIL",,,,
MS,BODOQUENA,UNIDADE BASICA DE SAUDE MARIA RITA SENA CAMPOS,RUA MANOEL DE PINHO,435,CENTRO,"RUA MANOEL DE PINHO, CENTRO, BODOQUENA, MS, BRASIL",,,,
MS,BODOQUENA,ESTRATEGIA SAUDE DA FAMILIA III,RUA MIGUEL JOSE FAGUNDES,10,JOSE EDUARDO GONCALV,"RUA MIGUEL JOSE FAGUNDES, JOSE EDUARDO GONCALV, BODOQUENA, MS, BRASIL",,,,
MS,BODOQUENA,POSTO DE SAUDE SAO JOSE,RUA PROJETADA,S/N,MORRARIA DO SUL,"RUA PROJETADA, MORRARIA DO SUL, BODOQUENA, MS, BRASIL",,,,
MS,BONITO,UNIDADE BASICA DE SAUDE PADRE JOSE FERRERO,RUA NOSSA SENHORA DA PENHA,694,CENTRO,"RUA NOSSA SENHORA DA PENHA, CENTRO, BONITO, MS, BRASIL",,,,
MS,BONITO,UNIDADE DE SAUDE DA FAMILIA DO CENTRO,RUA CORONEL PILAD REBUA,S/N,CENTRO,"RUA CORONEL PILAD REBUA, CENTRO, BONITO, MS, BRASIL",,,,
MS,BONITO,UNIDADE DE SAUDE DE FAMILIA RINCAO BONITO,RUA DA AMETISTA,S/N,RINCAO BONITO,"RUA DA AMETISTA, RINCAO BONITO, BONITO, MS, BRASIL",,,,
MS,BONITO,UNIDADE DE SAUDE DA FAMILIA JARDIM BOM VIVER,RUA POSIDONIO MONTEIRO,S/N,VILA MARAMBAIA,"RUA POSIDONIO MONTEIRO, VILA MARAMBAIA, BONITO, MS, BRASIL",,,,
MS,BONITO,ESF VILA AMERICA,RUA 29 DE MAIO,1462,VILA AMERICA,"RUA 29 DE MAIO, VILA AMERICA, BONITO, MS, BRASIL",,,,
MS,BONITO,UNIDADE SAUDE DA FAMILIA VILA DONARIA,RUA DOUTOR CONRADO,854,VILA DONARIA,"RUA DOUTOR CONRADO, VILA DONARIA, BONITO, MS, BRASIL",,,,
MS,BONITO,UNIDADE DE SAUDE AGUAS DO RIO MIRANDA,DISTRITO AGUAS DO MIRANDA,1,AGUAS DO MIRANDA,"DISTRITO AGUAS DO MIRANDA, AGUAS DO MIRANDA, BONITO, MS, BRASIL",,,,
MS,BRASILANDIA,UNIDADE SAUDE DA FAMILIA II DE BRASILANDIA,RUA EMILIA BIRSHOF,15,JOSE RODRIGUES,"RUA EMILIA BIRSHOF, JOSE RODRIGUES, BRASILANDIA, MS, BRASIL",,,,
MS,BRASILANDIA,UNIDADE BASICA DE SAUDE JOSE FRANCISCO MARQUES NETO,LAURINDA SOARES DE ALENCAR,1969,JARDIM VALE VERDE,"LAURINDA SOARES DE ALENCAR, JARDIM VALE VERDE, BRASILANDIA, MS, BRASIL",,,,
MS,BRASILANDIA,POSTO DE SAUDE DEBRASA,RUA WALTER BECK,11,DISTRITO DEBRASA,"RUA WALTER BECK, DISTRITO DEBRASA, BRASILANDIA, MS, BRASIL",,,,
MS,BRASILANDIA,UNIDADE SAUDE DA FAMILIA III,LAURINDA SOARES DE ALENCAR,1969,JARDIM VALE VERDE,"LAURINDA SOARES DE ALENCAR, JARDIM VALE VERDE, BRASILANDIA, MS, BRASIL",,,,
MS,BRASILANDIA,UNIDADE BASICA DE SAUDE DE BRASILANDIA,RUA HELIO MARTINEZ JUNIOR,1035,CENTRO,"RUA HELIO MARTINEZ JUNIOR, CENTRO, BRASILANDIA, MS, BRASIL",,,,
MS,BRASILANDIA,UNIDADE SAUDE DA FAMILIA I BRASILANDIA,BARTOLOMEU VIANA CAVALCANTE,1050,MAO AMIGA,"BARTOLOMEU VIANA CAVALCANTE, MAO AMIGA, BRASILANDIA, MS, BRASIL",,,,
