UF,MUNICIPIO,ESTABELECIMENTO,LOGRADOURO,NUMERO,BAIRRO,ENDERECO_COMPLETO,latitude,longitude,address,point
CE,ACARAPE,CENTRO DE SAUDE DE ACARAPE,RUA JOSE GUILHERME,S/N,CENTRO,"RUA JOSE GUILHERME, CENTRO, ACARAPE, CE, BRASIL",,,,
CE,ACARAU,UNIDADE DE SAUDE DA FAMILIA MONSENHOR SABINHO,RUA JOSE JULIO LOUZADA,S/N,CENTRO,"RUA JOSE JULIO LOUZADA, CENTRO, ACARAU, CE, BRASIL",,,,
CE,ACARAU,POSTO DE SAUDE DE BARRINHA,POVOADO DE BARRINHA,S/N,BARRINHA,"POVOADO DE BARRINHA, BARRINHA, ACARAU, CE, BRASIL",,,,
CE,ACARAU,UNIDADE SAUDE DA FAMILIA DE CAUASSU,POVOADO DE CAUASSU,S/N,CAUASSU,"POVOADO DE CAUASSU, CAUASSU, ACARAU, CE, BRASIL",,,,
CE,ACARAU,UNIDADE SAUDE DA FAMILIA DE JURITIANHA,DISTRITO DE JURITIANHA,S/N,CENTRO,"DISTRITO DE JURITIANHA, CENTRO, ACARAU, CE, BRASIL",,,,
CE,ACARAU,UNIDADE SAUDE DA FAMILIA SEDE PERIFERIA,RUA VIGARIO XAVIER,S/N,OUTRA BANDA,"RUA VIGARIO XAVIER, OUTRA BANDA, ACARAU, CE, BRASIL",,,,
CE,ACARAU,UNIDADE SAUDE DA FAMILIA DE SITIO BURITI,SITIO BURITI,S/N,RUA SAO JOSE,"SITIO BURITI, RUA SAO JOSE, ACARAU, CE, BRASIL",,,,
CE,ACARAU,USF DE CELSOLANDIA,RODOVIA CE 161 KM 31,S/N,RODOVIA CE 161,"RODOVIA CE 161 KM 31, RODOVIA CE 161, ACARAU, CE, BRASIL",,,,
CE,ACARAU,POSTO DE SAUDE DE AROEIRA,DISTRITO AROEIRA,S/N,AROEIRA,"DISTRITO AROEIRA, AROEIRA, ACARAU, CE, BRASIL",,,,
CE,ACARAU,UNIDADE SAUDE DA FAMILIA MARCIA MARIA T SOUSA ROCHA,POVOADO DE ARANAU,S/N,CENTRO,"POVOADO DE ARANAU, CENTRO, ACARAU, CE, BRASIL",,,,
CE,ACARAU,POSTO DE SAUDE DE CASTELHANO,CASTELHANO,S/N,ARANAU,"CASTELHANO, ARANAU, ACARAU, CE, BRASIL",,,,
CE,ACARAU,UBS DO CENTRO,RUA JOSE JULIO LOUZADA,328,CENTRO,"RUA JOSE JULIO LOUZADA, CENTRO, ACARAU, CE, BRASIL",,,,
CE,ACARAU,USF DE MORADA NOVA,MORADA NOVA,S/N,MORADA NOVA,"MORADA NOVA, MORADA NOVA, ACARAU, CE, BRASIL",,,,
CE,ACARAU,POSTO DE SAUDE DE BARRINHA DE CIMA,POVOADO DE BARRINHA DE CIMA,S/N,ARANAU,"POVOADO DE BARRINHA DE CIMA, ARANAU, ACARAU, CE, BRASIL",,,,
CE,ACARAU,POSTO DE SAUDE DE ALMESCEGAS,POVOADO DE ALMESCEGAS,S/N,PAULO VI,"POVOADO DE ALMESCEGAS, PAULO VI, ACARAU, CE, BRASIL",,,,
CE,ACARAU,POSTO DE SAUDE DE ESPRAIADO,POVOADO DE ESPRAIADO,S/N,JURITIANHA,"POVOADO DE ESPRAIADO, JURITIANHA, ACARAU, CE, BRASIL",,,,
CE,ACARAU,POSTO DE SAUDE DE VOLTA DO RIO,POVOADO DE VOLTA DO RIO,S/N,JURITIANHA,"POVOADO DE VOLTA DO RIO, JURITIANHA, ACARAU, CE, BRASIL",,,,
CE,ACARAU,USF DE CARRAPATEIRAS,POVOADO DE CARRAPATEIRAS,S/N,CARRAPATEIRAS,"POVOADO DE CARRAPATEIRAS, CARRAPATEIRAS, ACARAU, CE, BRASIL",,,,
CE,ACARAU,UNIDADE SAUDE DA FAMILIA DE VILA PROGRESSO,RODOVIA CE 161,S/N,CENTRO,"RODOVIA CE 161, CENTRO, ACARAU, CE, BRASIL",,,,
CE,ACARAU,USF RAIMUNDO ROCHA,POVOADO SANTA FE,S/N,SANTA FE,"POVOADO SANTA FE, SANTA FE, ACARAU, CE, BRASIL",,,,
CE,ACARAU,USF CURRAL VELHO,POVOADO DE CURRAL VELHO,S/N,CENTRO,"POVOADO DE CURRAL VELHO, CENTRO, ACARAU, CE, BRASIL",,,,
CE,ACARAU,USF ADALGIZA SILVEIRA,POVOADO DE LAGOA DO CARNEIRO,S/N,DISTRITO,"POVOADO DE LAGOA DO CARNEIRO, DISTRITO, ACARAU, CE, BRASIL",,,,
CE,ACARAU,USF PAULO VI,RUA SDO,329,PAULO VI,"RUA SDO, PAULO VI, ACARAU, CE, BRASIL",,,,
CE,ACARAU,UNIDADE SAUDE DA FAMILIA DE BAILARINA,BAILARINA,S/N,BAILARINA,"BAILARINA, BAILARINA, ACARAU, CE, BRASIL",,,,
CE,ACOPIARA,PSF GUARIBAS,VILA GAURIBAS,S/N,ZONA RURAL,"VILA GAURIBAS, ZONA RURAL, ACOPIARA, CE, BRASIL",,,,
CE,ACOPIARA,UNIDADE BASICA DE SAUDE SAO JOAO,SITIO SAO JOAO,S/N,ZONA RURAL,"SITIO SAO JOAO, ZONA RURAL, ACOPIARA, CE, BRASIL",,,,
CE,ACOPIARA,POSTO DE SAUDE DE ISIDORO,DISTRITO DE ISIDORO,S/N,DISTRITO DE ISIDORO,"DISTRITO DE ISIDORO, DISTRITO DE ISIDORO, ACOPIARA, CE, BRASIL",,,,
CE,ACOPIARA,PSF RODOVIARIA,CE 060,S/N,CENTRO,"CE 060, CENTRO, ACOPIARA, CE, BRASIL",,,,
CE,ACOPIARA,PSF DA SEDE RURAL,VILA CAIXA,S/N,ZONA RURAL,"VILA CAIXA, ZONA RURAL, ACOPIARA, CE, BRASIL",,,,
CE,ACOPIARA,POSTO DE SAUDE DA VILA AROEIRA,RUA JOAO FLORENCO,S/N,VILA AROEIRA,"RUA JOAO FLORENCO, VILA AROEIRA, ACOPIARA, CE, BRASIL",,,,
CE,ACOPIARA,NUCLEO DE APOIO AS UNIDADES BASICA DE SAUDE DE ACOPIARA,AVENIDA PEDRO ALVES,20,CENTRO,"AVENIDA PEDRO ALVES, CENTRO, ACOPIARA, CE, BRASIL",,,,
CE,ACOPIARA,PSF DE TRUSSU,CE 371,S/N,TRUSSU,"CE 371, TRUSSU, ACOPIARA, CE, BRASIL",,,,
CE,ACOPIARA,UNIDADE BASICA DE SAUDE VILA COBAL,JOSE PAULINO,S/N,COBAL,"JOSE PAULINO, COBAL, ACOPIARA, CE, BRASIL",,,,
CE,ACOPIARA,PSF DE VILA ESPERANCA,AVENIDA FRANCISCO UCHOA,S/N,ESPERANCA,"AVENIDA FRANCISCO UCHOA, ESPERANCA, ACOPIARA, CE, BRASIL",,,,
CE,ACOPIARA,UNIDADE BASICA DE SAUDE MOREIRAS I,AV FRANCISCO ALVES DA SILVA,S/N,MOREIRA,"AV FRANCISCO ALVES DA SILVA, MOREIRA, ACOPIARA, CE, BRASIL",,,,
CE,ACOPIARA,POSTO DE SAUDE DE SANTO ANTONIO,DISTRITO SANTO ANTONIO,S/N,ZONA RURAL,"DISTRITO SANTO ANTONIO, ZONA RURAL, ACOPIARA, CE, BRASIL",,,,
CE,ACOPIARA,POSTO DE SAUDE DE SANTA FELICIA,VILA DE UMARI,S/N,DISTRITO DE SANTA FE,"VILA DE UMARI, DISTRITO DE SANTA FE, ACOPIARA, CE, BRASIL",,,,
CE,ACOPIARA,POSTO DE SAUDE DE EBROM,VILA DE EBROM,S/N,ZONA RURAL,"VILA DE EBROM, ZONA RURAL, ACOPIARA, CE, BRASIL",,,,
CE,ACOPIARA,POSTO DE SAUDE DE SAO PAULO,RUA MANOEL DA SILVA LEAL,S/N,ZONA RURAL,"RUA MANOEL DA SILVA LEAL, ZONA RURAL, ACOPIARA, CE, BRASIL",,,,
CE,ACOPIARA,UNIDADE BASICA DE SAUDE CALABACO,ST CALABACO,S/N,ZONA RURAL,"ST CALABACO, ZONA RURAL, ACOPIARA, CE, BRASIL",,,,
CE,ACOPIARA,CENTRO DE SAUDE DE ACOPIARA,RUA DR TIBURCIO SOARES,S/N,CENTRO,"RUA DR TIBURCIO SOARES, CENTRO, ACOPIARA, CE, BRASIL",,,,
CE,ACOPIARA,POSTO DE SAUDE DE VILA LUNA,VILA LUNA,S/N,ZONA RURAL,"VILA LUNA, ZONA RURAL, ACOPIARA, CE, BRASIL",,,,
CE,AIUABA,CENTRO DE SAUDE DE AIUABA,RUA OTONI ANDRADE,95,CENTRO,"RUA OTONI ANDRADE, CENTRO, AIUABA, CE, BRASIL",,,,
CE,AIUABA,POSTO DE SAUDE DE CEDRO,DISTRITO DE CEDRO,S/N,CENTRO,"DISTRITO DE CEDRO, CENTRO, AIUABA, CE, BRASIL",,,,
CE,AIUABA,POSTO DE SAUDE DE SAO NICOLAU,DISTRITO DE SAO NICOLAU,S/N,CENTRO,"DISTRITO DE SAO NICOLAU, CENTRO, AIUABA, CE, BRASIL",,,,
CE,AIUABA,UBS BELA VISTA,RUA RODRIGUES MACENA,0,BELA VISTA,"RUA RODRIGUES MACENA, BELA VISTA, AIUABA, CE, BRASIL",,,,
CE,AIUABA,POSTO DE SAUDE DE BOM NOME,VILA BOM NOME,S/N,CENTRO,"VILA BOM NOME, CENTRO, AIUABA, CE, BRASIL",,,,
CE,AIUABA,POSTO DE SAUDE DE BARRA VERDE,DISTRITO DE BARRA VERDE,S/N,CENTRO,"DISTRITO DE BARRA VERDE, CENTRO, AIUABA, CE, BRASIL",,,,
CE,AIUABA,POSTO DE SAUDE DE BARRA UMBUZEIRO,DISTRITO DE BARRA,S/N,CENTRO,"DISTRITO DE BARRA, CENTRO, AIUABA, CE, BRASIL",,,,
CE,ALCANTARAS,POSTO DE SAUDE DE ROSAPOLES,POVOADO DE ROSAPOLES,S/N,ROSAPOLES,"POVOADO DE ROSAPOLES, ROSAPOLES, ALCANTARAS, CE, BRASIL",,,,
CE,ALCANTARAS,UBS ANTONIO ROCHA FREIRE,RUA JOAO CAETANO,S/N,CENTRO,"RUA JOAO CAETANO, CENTRO, ALCANTARAS, CE, BRASIL",,,,
CE,ALCANTARAS,POSTO DE SAUDE FRANCISCO MACHADO ALCANTARA,RUA JOAQUIM CAETANO,S/N,JUNCO,"RUA JOAQUIM CAETANO, JUNCO, ALCANTARAS, CE, BRASIL",,,,
CE,ALCANTARAS,POSTO DE SAUDE VEREADOR JOSE REINALDO,DISTRITO DE VENTURA,S/N,DISTRITO DE VENTURA,"DISTRITO DE VENTURA, DISTRITO DE VENTURA, ALCANTARAS, CE, BRASIL",,,,
CE,ALCANTARAS,POSTO DE SAUDE RAIMUNDO NONATO DE ALBUQUERQUE,DISTRITO DE CARMOLANDIA,S/N,POVOADO DE CARM,"DISTRITO DE CARMOLANDIA, POVOADO DE CARM, ALCANTARAS, CE, BRASIL",,,,
CE,ALCANTARAS,POSTO DE SAUDE DO SITIO SAQUINHO,SANTA BARBARA,S/N,SITIO,"SANTA BARBARA, SITIO, ALCANTARAS, CE, BRASIL",,,,
CE,ALCANTARAS,POSTO DE SAUDE DOUTOR SHIGUEO NAKAMURA,RUA MONSENHOR JOSE FURTADO,1,BELA VISTA,"RUA MONSENHOR JOSE FURTADO, BELA VISTA, ALCANTARAS, CE, BRASIL",,,,
CE,ALCANTARAS,POSTO DE SAUDE JOAQUIM XIMENES CARVALHO,RUA PEDRO CARMO,1,SAO JOSE,"RUA PEDRO CARMO, SAO JOSE, ALCANTARAS, CE, BRASIL",,,,
CE,ALTANEIRA,UNIDADE BASICA DE SAUDE DA FAMILIA I,PADRE LUIS ANTONIO,S/N,SANTA TEREZA,"PADRE LUIS ANTONIO, SANTA TEREZA, ALTANEIRA, CE, BRASIL",,,,
CE,ALTANEIRA,UNIDADE BASICA DE SAUDE DA FAMILIA III,TRAVESSA FURTADFO LEITE,S/N,CENTRO,"TRAVESSA FURTADFO LEITE, CENTRO, ALTANEIRA, CE, BRASIL",,,,
CE,ALTANEIRA,POSTO DE SAUDE DE SAO ROMAO,SITIO SAO ROMAO,S/N,SITIO SAO ROMAO ZO,"SITIO SAO ROMAO, SITIO SAO ROMAO ZO, ALTANEIRA, CE, BRASIL",,,,
CE,ALTO SANTO,UNIDADE BASICA DE SAUDE DO TIBOLO,SITIO TIBOLO,S/N,ZONA PERIURBANA,"SITIO TIBOLO, ZONA PERIURBANA, ALTO SANTO, CE, BRASIL",,,,
CE,ALTO SANTO,UNIDADE BASICA DE SAUDE DO BATOQUE,SITIO BATOQUE,S/N,ZONA RURAL,"SITIO BATOQUE, ZONA RURAL, ALTO SANTO, CE, BRASIL",,,,
CE,ALTO SANTO,POSTO DE SAUDE DE BAIXIO GRANDE,SITIO BAIXIO GRANDE,S/N,BAIXIO GRANDE,"SITIO BAIXIO GRANDE, BAIXIO GRANDE, ALTO SANTO, CE, BRASIL",,,,
CE,ALTO SANTO,POSTO DE SAUDE AMELIA HOLANDA GUIMARAES,RUA MARIA ALAIDE MAIA,S/N,CASTANHAO,"RUA MARIA ALAIDE MAIA, CASTANHAO, ALTO SANTO, CE, BRASIL",,,,
CE,ALTO SANTO,CENTRO DE SAUDE DE ALTO SANTO,RUA JOAQUIM ROGERIO CABO,S/N,CENTRO,"RUA JOAQUIM ROGERIO CABO, CENTRO, ALTO SANTO, CE, BRASIL",,,,
CE,ALTO SANTO,UBASF BAIXA DA UMBURANA,SITIO BAIXA DA UMBURANA,S/N,ZONA RURAL,"SITIO BAIXA DA UMBURANA, ZONA RURAL, ALTO SANTO, CE, BRASIL",,,,
CE,AMONTADA,UNIDADE BASICA DE SAUDE NASCENTE,DISTRITO NASCENTE,S/N,NASCENTE,"DISTRITO NASCENTE, NASCENTE, AMONTADA, CE, BRASIL",,,,
CE,AMONTADA,UNIDADE BASICA DE SAUDE BUENOS AIRES,RUA FRANCISCO CARLOS DE OLIVEIRA,950,SEDE BUENOS AIRES,"RUA FRANCISCO CARLOS DE OLIVEIRA, SEDE BUENOS AIRES, AMONTADA, CE, BRASIL",,,,
CE,AMONTADA,UNIDADE BASICA DE SAUDE ARACATIARA,DISTRITO DE ARACATIARA,S/N,ARACATIARA,"DISTRITO DE ARACATIARA, ARACATIARA, AMONTADA, CE, BRASIL",,,,
CE,AMONTADA,UNIDADE BASICA DE SAUDE GARCAS,DISTRITO DE GARCAS,S/N,GARCAS,"DISTRITO DE GARCAS, GARCAS, AMONTADA, CE, BRASIL",,,,
CE,AMONTADA,UBS MOITAS,DISTRITO DE MOITAS,S/N,MOITAS,"DISTRITO DE MOITAS, MOITAS, AMONTADA, CE, BRASIL",,,,
CE,AMONTADA,UNIDADE BASICA DE SAUDE ICARAI,DISTRITO DE ICARAI,S/N,ICARAI,"DISTRITO DE ICARAI, ICARAI, AMONTADA, CE, BRASIL",,,,
CE,AMONTADA,UNIDADE BASICA DE SAUDE MOSQUITO,DISTRITO DE MOSQUITO,S/N,MOSQUITO,"DISTRITO DE MOSQUITO, MOSQUITO, AMONTADA, CE, BRASIL",,,,
CE,AMONTADA,UNIDADE BASICA DE SAUDE SABIAGUABA,DISTRITO DE SABIAGUABA,S/N,SABIAGUABA,"DISTRITO DE SABIAGUABA, SABIAGUABA, AMONTADA, CE, BRASIL",,,,
CE,AMONTADA,UNIDADE BASICA DE SAUDE LAGOA GRANDE,LOCALIDADE LAGOA GRANDE,S/N,LAGOA GRANDE,"LOCALIDADE LAGOA GRANDE, LAGOA GRANDE, AMONTADA, CE, BRASIL",,,,
CE,AMONTADA,UNIDADE BASICA DE SAUDE SAO SEBASTIAO,SAO SEBASTIAO,S/N,SAO SEBASTIAO,"SAO SEBASTIAO, SAO SEBASTIAO, AMONTADA, CE, BRASIL",,,,
CE,AMONTADA,UNIDADE BASICA DE SAUDE CENTRO DE SAUDE DE AMONTADA,RUA GENERAL ALIPIO,1210,CENTRO,"RUA GENERAL ALIPIO, CENTRO, AMONTADA, CE, BRASIL",,,,
CE,ANTONINA DO NORTE,POSTO DE SAUDE DE VILA LUZIANA,VILA LUZIANA,S/N,SITIO,"VILA LUZIANA, SITIO, ANTONINA DO NORTE, CE, BRASIL",,,,
CE,ANTONINA DO NORTE,POSTO DE SAUDE FRANCISCO JUAREZ,SITIO SAO JOAO,S/N,ZONA RURAL,"SITIO SAO JOAO, ZONA RURAL, ANTONINA DO NORTE, CE, BRASIL",,,,
CE,ANTONINA DO NORTE,POSTO DE SAUDE DO TABULEIRO,DISTRITO TABULEIRO,S/N,CENTRO,"DISTRITO TABULEIRO, CENTRO, ANTONINA DO NORTE, CE, BRASIL",,,,
CE,ANTONINA DO NORTE,CENTRO DE SAUDE DE ANTONINA DO NORTE,RUA ROSENO DE MATOS,126,CENTRO,"RUA ROSENO DE MATOS, CENTRO, ANTONINA DO NORTE, CE, BRASIL",,,,
CE,APUIARES,POSTO DE SAUDE LUIS HENRIQUE BEZERRA,SANTO ANTONIO,S/N,ZONA RURAL,"SANTO ANTONIO, ZONA RURAL, APUIARES, CE, BRASIL",,,,
CE,APUIARES,PSF DE VILA SOARES,VILA SOARES,S/N,VILA SOARES,"VILA SOARES, VILA SOARES, APUIARES, CE, BRASIL",,,,
CE,APUIARES,POSTO DE SAUDE FRANCISCO BERNARDO SOBRINHO,RUA JOSE LOPES BEZERRA,S/N,CENTRO,"RUA JOSE LOPES BEZERRA, CENTRO, APUIARES, CE, BRASIL",,,,
CE,APUIARES,POSTO DE SAUDE DE MASSAPE,MASSAPE,S/N,MASSAPE,"MASSAPE, MASSAPE, APUIARES, CE, BRASIL",,,,
CE,APUIARES,PSF SEDE APUIARES,RUA 4 COHAB,S/N,CENTRO,"RUA 4 COHAB, CENTRO, APUIARES, CE, BRASIL",,,,
CE,APUIARES,POSTO DE SAUDE DE CANAFISTULA,CANAFISTULA,S/N,CANAFISTULA,"CANAFISTULA, CANAFISTULA, APUIARES, CE, BRASIL",,,,
CE,APUIARES,POSTO DE SAUDE MANOEL FERNANDES MARQUES,RUA JOSE ROBERTO,S/N,CENTRO,"RUA JOSE ROBERTO, CENTRO, APUIARES, CE, BRASIL",,,,
CE,APUIARES,CENTRO DE SAUDE DE APUIARES,RUA JACA PARAIBA,36,CENTRO,"RUA JACA PARAIBA, CENTRO, APUIARES, CE, BRASIL",,,,
CE,AQUIRAZ,UBSF BAIXA GRANDE DO TAPUIO,ESTRADA DO TAPUIO,S/N,BAIXA GRANDE,"ESTRADA DO TAPUIO, BAIXA GRANDE, AQUIRAZ, CE, BRASIL",,,,
CE,AQUIRAZ,UBSF JUSTINIANO DE SERPA,RUA RUFINO CORREIA DE ASSUNCAO,4,JUSTINIANO DE SERPA,"RUA RUFINO CORREIA DE ASSUNCAO, JUSTINIANO DE SERPA, AQUIRAZ, CE, BRASIL",,,,
CE,AQUIRAZ,INSTITUTO PENAL FEMININO DES AURI MOURA COSTA,BR 116,S/N,BR,"BR 116, BR, AQUIRAZ, CE, BRASIL",,,,
CE,AQUIRAZ,UBSF MARIA DE JESUS MAIA,AVENIDA CANDIDO BENICIO SAMPAIO,S/N,CAPONG BERNARDA,"AVENIDA CANDIDO BENICIO SAMPAIO, CAPONG BERNARDA, AQUIRAZ, CE, BRASIL",,,,
CE,AQUIRAZ,UBSF NOVO IGUAPE,AV SAO JOAO,S/N,NOVO IGUAPE,"AV SAO JOAO, NOVO IGUAPE, AQUIRAZ, CE, BRASIL",,,,
CE,AQUIRAZ,UNIDADE PRISIONAL IRMELDA LIMA PONTES,BR 116 KM 27,S/N,AQUIRAZ,"BR 116 KM 27, AQUIRAZ, AQUIRAZ, CE, BRASIL",,,,
CE,AQUIRAZ,PONTO DE APOIO ZE MARIA,ESTRADA DO SITIO GUARDA,S/N,ZE MARIA,"ESTRADA DO SITIO GUARDA, ZE MARIA, AQUIRAZ, CE, BRASIL",,,,
CE,AQUIRAZ,UBSF JACUNDA,RUA CHICO MENDES,S/N,JACUNDA,"RUA CHICO MENDES, JACUNDA, AQUIRAZ, CE, BRASIL",,,,
CE,AQUIRAZ,PONTO DE APOIO CARACARA,RUA JOSE PIRES DA ROCHA,S/N,CARACRA,"RUA JOSE PIRES DA ROCHA, CARACRA, AQUIRAZ, CE, BRASIL",,,,
CE,AQUIRAZ,UBSF FAMILIA PATACAS,AVENIDA JOSUE LEITE DE FREITAS,S/N,PATACAS,"AVENIDA JOSUE LEITE DE FREITAS, PATACAS, AQUIRAZ, CE, BRASIL",,,,
CE,AQUIRAZ,UBSF TAPUIO,AVENIDA NOE LEITE DE FREITAS,S/N,TAPUIO,"AVENIDA NOE LEITE DE FREITAS, TAPUIO, AQUIRAZ, CE, BRASIL",,,,
CE,AQUIRAZ,UBSF SITIO GUARDA,RUA RAIMUNDO NOGUEIRA DE QUEIROZ,S/N,SITIO ZE MARIA,"RUA RAIMUNDO NOGUEIRA DE QUEIROZ, SITIO ZE MARIA, AQUIRAZ, CE, BRASIL",,,,
CE,AQUIRAZ,UBSF CAJUEIRO DO MINISTRO,ESTRADA DO CAJUEIRO,S/N,BATOQUE,"ESTRADA DO CAJUEIRO, BATOQUE, AQUIRAZ, CE, BRASIL",,,,
CE,AQUIRAZ,UBSF CHACARA DA PRAINHA,RUA DO ARIACO,S/N,CHACARA,"RUA DO ARIACO, CHACARA, AQUIRAZ, CE, BRASIL",,,,
CE,AQUIRAZ,CENTRO DE TRIAGEM E OBSERVACAO CRIMINOLOGICA,BR 116,S/N,BR,"BR 116, BR, AQUIRAZ, CE, BRASIL",,,,
CE,AQUIRAZ,UBSF JENIPAPEIRO,SITIO JENIPAPEIRO,S/N,GENIPAPEIRO,"SITIO JENIPAPEIRO, GENIPAPEIRO, AQUIRAZ, CE, BRASIL",,,,
CE,AQUIRAZ,CENTRO DE DETENCAO PROVISORIA CDP,BR 116 KM 24,S/N,KM 24,"BR 116 KM 24, KM 24, AQUIRAZ, CE, BRASIL",,,,
CE,AQUIRAZ,UBSF BATOQUE,RUA DA PRAIA,S/N,CENTRO,"RUA DA PRAIA, CENTRO, AQUIRAZ, CE, BRASIL",,,,
CE,AQUIRAZ,UBSF BARRO PRETO,RUA FRANCISCO DAS CHAGAS,S/N,ZONA RURAL,"RUA FRANCISCO DAS CHAGAS, ZONA RURAL, AQUIRAZ, CE, BRASIL",,,,
CE,AQUIRAZ,UBSF TELHA,RUA MANUEL FELICIANO LIMA,S/N,CAMARA,"RUA MANUEL FELICIANO LIMA, CAMARA, AQUIRAZ, CE, BRASIL",,,,
CE,AQUIRAZ,UBSF SEDE II E III,RUA ANGELICA,S/N,CENTRO,"RUA ANGELICA, CENTRO, AQUIRAZ, CE, BRASIL",,,,
CE,AQUIRAZ,UBSF DE FAGUNDES,LOCALIDADE DE FAGUNDES,S/N,CENTRO,"LOCALIDADE DE FAGUNDES, CENTRO, AQUIRAZ, CE, BRASIL",,,,
CE,AQUIRAZ,PONTO DE APOIO PORTO DAS DUNAS,RUA PRINCIPAL,S/N,PRAINHA,"RUA PRINCIPAL, PRAINHA, AQUIRAZ, CE, BRASIL",,,,
CE,AQUIRAZ,UBSF TAPERA,RUA JOAO FERREIRA DE FREITAS,S/N,TAPERA,"RUA JOAO FERREIRA DE FREITAS, TAPERA, AQUIRAZ, CE, BRASIL",,,,
CE,AQUIRAZ,UBSF PRAINHA,AVENIDA DAMIAO TAVARES DE SOUSA,S/N,PRAINHA,"AVENIDA DAMIAO TAVARES DE SOUSA, PRAINHA, AQUIRAZ, CE, BRASIL",,,,
CE,AQUIRAZ,UBSF SEDE I,RUA DRA GEORGIA DE AGUIAR,S/N,ALTO ALEGRE,"RUA DRA GEORGIA DE AGUIAR, ALTO ALEGRE, AQUIRAZ, CE, BRASIL",,,,
