UF,MUNICIPIO,ESTABELECIMENTO,LOGRADOURO,NUMERO,BAIRRO,ENDERECO_COMPLETO,latitude,longitude,address,point
RS,ALEGRETE,ESF PROMORAR,RUA ALOISIO SANTOS MORAIS,S/N,PROMORAR,"RUA ALOISIO SANTOS MORAIS, PROMORAR, ALEGRETE, RS, BRASIL",,,,
RS,ALEGRIA,POSTO DE SAUDE DA SEDE PSF ALEGRIA,RUA SETE DE SETEMBRO,520,CENTRO,"RUA SETE DE SETEMBRO, CENTRO, ALEGRIA, RS, BRASIL",,,,
RS,ALMIRANTE TAMANDARE DO SUL,SUBPOSTO DE SAUDE DO RINCAO DO SEGREDO,RINCAO DO SEGREDO,1,CENTRO,"RINCAO DO SEGREDO, CENTRO, ALMIRANTE TAMANDARE DO SUL, RS, BRASIL",,,,
RS,ALMIRANTE TAMANDARE DO SUL,SUBPOSTO DE SAUDE DE LINHA VITORIA,LINHA VITORIA,S/N,CENTRO,"LINHA VITORIA, CENTRO, ALMIRANTE TAMANDARE DO SUL, RS, BRASIL",,,,
RS,ALMIRANTE TAMANDARE DO SUL,POSTO DE SAUDE ATS,RUA JOAO BERNARDI,173,CENTRO,"RUA JOAO BERNARDI, CENTRO, ALMIRANTE TAMANDARE DO SUL, RS, BRASIL",,,,
RS,ALPESTRE,POSTO DE SAUDE DE ALPESTRE FARINHAS ESF III,AS 010 KM 18 VILA FARINHAS,1,VILA FARINHAS,"AS 010 KM 18 VILA FARINHAS, VILA FARINHAS, ALPESTRE, RS, BRASIL",,,,
RS,ALPESTRE,POSTO DE SAUDE DE ALPESTRE ESF II,RUA DR ALVARO LEITAO,S/N,CENTRO,"RUA DR ALVARO LEITAO, CENTRO, ALPESTRE, RS, BRASIL",,,,
RS,ALPESTRE,POSTO DE SAUDE DE ALPESTRE ESF IV,RUA BARAO DO RIO BRANCO,179,CENTRO,"RUA BARAO DO RIO BRANCO, CENTRO, ALPESTRE, RS, BRASIL",,,,
RS,ALPESTRE,POSTO DE SAUDE DE ALPESTRE ESF I,RUA DR ALVARO LEITAO,S/N,CENTRO,"RUA DR ALVARO LEITAO, CENTRO, ALPESTRE, RS, BRASIL",,,,
RS,ALTO ALEGRE,CENTRO DE SAUDE LUIS CORAZZA ALTO ALEGRE RS,RUA DUQUE DE CAXIAS,380,CENTRO,"RUA DUQUE DE CAXIAS, CENTRO, ALTO ALEGRE, RS, BRASIL",,,,
RS,ALTO FELIZ,POSTO DE SAUDE MUNICIPAL PSF,AVENIDA A J RENNER,300,CENTRO,"AVENIDA A J RENNER, CENTRO, ALTO FELIZ, RS, BRASIL",,,,
RS,ALVORADA,ESF NOVA ALVORADA,RUA SANTA CATARINA,24,NOVA ALVORADA,"RUA SANTA CATARINA, NOVA ALVORADA, ALVORADA, RS, BRASIL",,,,
RS,ALVORADA,UBS PIRATINI ALVORADA,AVENIDA PIRATINI,837,PIRATINI,"AVENIDA PIRATINI, PIRATINI, ALVORADA, RS, BRASIL",,,,
RS,ALVORADA,UBS PORTO VERDE,RUA ELMIRA PEREIRA SILVEIRA,867,PORTO VERDE,"RUA ELMIRA PEREIRA SILVEIRA, PORTO VERDE, ALVORADA, RS, BRASIL",,,,
RS,ALVORADA,EAP BELA VISTA,ROBERTO DE SOUZA FEIJO,149,MARINGA,"ROBERTO DE SOUZA FEIJO, MARINGA, ALVORADA, RS, BRASIL",,,,
RS,ALVORADA,UBS SANTA CLARA ALVORADA,RUA NORUEGA,724,SANTA CLARA,"RUA NORUEGA, SANTA CLARA, ALVORADA, RS, BRASIL",,,,
RS,ALVORADA,UBS ALGARVE ALVORADA,RUA ANTONIO CARLOS JOBIM,37,JARDIM ALGARVE,"RUA ANTONIO CARLOS JOBIM, JARDIM ALGARVE, ALVORADA, RS, BRASIL",,,,
RS,ALVORADA,UBS JARDIM ALVORADA,ESTRADA FREDERICO DIHL,3170,JARDIM ALVORADA,"ESTRADA FREDERICO DIHL, JARDIM ALVORADA, ALVORADA, RS, BRASIL",,,,
RS,ALVORADA,UBS MARINGA,CEARA,35,VILA MARIA,"CEARA, VILA MARIA, ALVORADA, RS, BRASIL",,,,
RS,ALVORADA,UBS UMBU ALVORADA,RUA VISTA ALEGRE,996,UMBU,"RUA VISTA ALEGRE, UMBU, ALVORADA, RS, BRASIL",,,,
RS,ALVORADA,UBS CEDRO ALVORADA,RUA RIO GRANDE,1125,CEDRO,"RUA RIO GRANDE, CEDRO, ALVORADA, RS, BRASIL",,,,
RS,ALVORADA,UBS CAMPOS VERDES ALVORADA,RUA TUPI,615,ONZE DE ABRIL,"RUA TUPI, ONZE DE ABRIL, ALVORADA, RS, BRASIL",,,,
RS,ALVORADA,UBS INTERSUL ALVORADA,RUA ANDRADE NEVES,802,INTERSUL,"RUA ANDRADE NEVES, INTERSUL, ALVORADA, RS, BRASIL",,,,
RS,ALVORADA,UBS SAO FRANCISCO,FERNAO DIAS,150,SAO FRANCISCO,"FERNAO DIAS, SAO FRANCISCO, ALVORADA, RS, BRASIL",,,,
RS,ALVORADA,UBS NOVA AMERICANA ALVORADA,RUA ITARARE,1971,NOVA AMERICANA,"RUA ITARARE, NOVA AMERICANA, ALVORADA, RS, BRASIL",,,,
RS,ALVORADA,UBS FORMOSA ALVORADA,RUA VITOR MEIRELES,139,FORMOSA,"RUA VITOR MEIRELES, FORMOSA, ALVORADA, RS, BRASIL",,,,
RS,ALVORADA,UBS STELLA MARIS ALVORADA,RUA NOSSA SENHORA DA CONCEICAO,180,STELLA MARIS,"RUA NOSSA SENHORA DA CONCEICAO, STELLA MARIS, ALVORADA, RS, BRASIL",,,,
RS,ALVORADA,UBS AMERICANA ALVORADA,RUA BUTANTA,100,AMERICANA,"RUA BUTANTA, AMERICANA, ALVORADA, RS, BRASIL",,,,
RS,ALVORADA,UBS TIJUCA ALVORADA,RUA DO PARQUE,301,TIJUCA,"RUA DO PARQUE, TIJUCA, ALVORADA, RS, BRASIL",,,,
RS,ALVORADA,UBS APARECIDA ALVORADA,RUA NOSSA SENHORA APARECIDA,533,JARDIM APARECIDA,"RUA NOSSA SENHORA APARECIDA, JARDIM APARECIDA, ALVORADA, RS, BRASIL",,,,
RS,AMARAL FERRADOR,POSTO COXILHA AMARAL FERRADOR,COXILHA DO AMARAL FERRADOR,S/N,CENTRO,"COXILHA DO AMARAL FERRADOR, CENTRO, AMARAL FERRADOR, RS, BRASIL",,,,
RS,AMARAL FERRADOR,CENTRO DE SAUDE SEDE AMARAL FERRADOR,AV CORONEL AMARAL FERRADOR,475,CENTRO,"AV CORONEL AMARAL FERRADOR, CENTRO, AMARAL FERRADOR, RS, BRASIL",,,,
RS,AMETISTA DO SUL,POSTO DE SAUDE AMETISTA DO SUL,AVENIDA BRASIL,486,CENTRO,"AVENIDA BRASIL, CENTRO, AMETISTA DO SUL, RS, BRASIL",,,,
RS,AMETISTA DO SUL,POSTO 03 AMETISTA DO SUL,RUA PEDRO CADENA DE ASSUMPCAO,339,JOAO DE LUCAS,"RUA PEDRO CADENA DE ASSUMPCAO, JOAO DE LUCAS, AMETISTA DO SUL, RS, BRASIL",,,,
RS,ANDRE DA ROCHA,POSTO DE SAUDE ANDRE DA ROCHA,RUA MARCOLINO PEREIRA VIEIRA,1178,CENTRO,"RUA MARCOLINO PEREIRA VIEIRA, CENTRO, ANDRE DA ROCHA, RS, BRASIL",,,,
RS,ANTA GORDA,UNIDADE SANITARIA DE ANTA GORDA,RUA PADRE HERMINIO CATELLI,645,CENTRO,"RUA PADRE HERMINIO CATELLI, CENTRO, ANTA GORDA, RS, BRASIL",,,,
RS,ANTONIO PRADO,POSTO DE SAUDE DE ANTONIO PRADO,RUA ADILES AMPESSAN,71,CENTRO,"RUA ADILES AMPESSAN, CENTRO, ANTONIO PRADO, RS, BRASIL",,,,
RS,ANTONIO PRADO,POSTO VILA SANTANA,EST JULIO DE CASTILHOS,S/N,2 DISTRITO,"EST JULIO DE CASTILHOS, 2 DISTRITO, ANTONIO PRADO, RS, BRASIL",,,,
RS,ANTONIO PRADO,UNIDADE BASICA DE SAUDE PLANALTO,RUA PAESE NOVO,70,PLANALTO,"RUA PAESE NOVO, PLANALTO, ANTONIO PRADO, RS, BRASIL",,,,
RS,ANTONIO PRADO,POSTO DE SAUDE APARECIDA,LUIS MARCANTONIO GREZZANA,380,APARECIDA,"LUIS MARCANTONIO GREZZANA, APARECIDA, ANTONIO PRADO, RS, BRASIL",,,,
RS,ANTONIO PRADO,POSTO DE SAUDE 21 DE ABRIL,EST PROTASIO ALVES,S/N,DISTRITO 21 DE ABRIL,"EST PROTASIO ALVES, DISTRITO 21 DE ABRIL, ANTONIO PRADO, RS, BRASIL",,,,
RS,ARAMBARE,POSTO MEDICO,RUA CORONEL NEI AZAMBUJA,152,SANTA RITA,"RUA CORONEL NEI AZAMBUJA, SANTA RITA, ARAMBARE, RS, BRASIL",,,,
RS,ARAMBARE,UNIDADE BASICA DE SAUDE,RUA JOAO XAVIER PEREIRA,165,CENTRO,"RUA JOAO XAVIER PEREIRA, CENTRO, ARAMBARE, RS, BRASIL",,,,
RS,ARAMBARE,POSTO DE SAUDE,RUA CARLOS BOHNE,720,CENTRO,"RUA CARLOS BOHNE, CENTRO, ARAMBARE, RS, BRASIL",,,,
RS,ARARICA,ESF ANA NERI ARARICA,RUA SERRARIA FERRABRAZ,920,IMPERATRIZ,"RUA SERRARIA FERRABRAZ, IMPERATRIZ, ARARICA, RS, BRASIL",,,,
RS,ARARICA,UNIDADE BASICA DE SAUDE MARIA EDITH DA COSTA,JOSE APOLONIO DA COSTA,723,ESTACAO,"JOSE APOLONIO DA COSTA, ESTACAO, ARARICA, RS, BRASIL",,,,
RS,ARATIBA,POSTO DE SAUDE ARATIBA,RUA ANGELO EMILIO GRANDO,365,CENTRO,"RUA ANGELO EMILIO GRANDO, CENTRO, ARATIBA, RS, BRASIL",,,,
RS,ARROIO DO MEIO,PROGRAMA DE SAUDE DA FAMILIA BELA VISTA,RUA DAS ROSAS,339,BELA VISTA,"RUA DAS ROSAS, BELA VISTA, ARROIO DO MEIO, RS, BRASIL",,,,
RS,ARROIO DO MEIO,POSTO DE ATENDIMENTO DE FORQUETA,FORQUETA,1111,INTERIOR,"FORQUETA, INTERIOR, ARROIO DO MEIO, RS, BRASIL",,,,
RS,ARROIO DO MEIO,POSTO DE ATENDIMENTO DE PALMAS,ESTRADA GERAL PALMAS,5731,PALMAS,"ESTRADA GERAL PALMAS, PALMAS, ARROIO DO MEIO, RS, BRASIL",,,,
RS,ARROIO DO MEIO,POSTO DE ATENDIMENTO DE ARROIO GRANDE,LINHA ARROIO GRANDE,1111,ARROIO GRANDE,"LINHA ARROIO GRANDE, ARROIO GRANDE, ARROIO DO MEIO, RS, BRASIL",,,,
RS,ARROIO DO MEIO,PROGRAMA DE SAUDE DA FAMILIA RUI BARBOSA,RUA SAO JORGE,248,RUI BARBOSA,"RUA SAO JORGE, RUI BARBOSA, ARROIO DO MEIO, RS, BRASIL",,,,
RS,ARROIO DO MEIO,UNIDADE SANITARIA DE ARROIO DO MEIO,RUA SAO LUIS,132,CENTRO,"RUA SAO LUIS, CENTRO, ARROIO DO MEIO, RS, BRASIL",,,,
RS,ARROIO DO MEIO,PROGRAMA SAUDE DA FAMILIA AIMORE,RUA FRIDHOLD KUHN,266,AIMORE,"RUA FRIDHOLD KUHN, AIMORE, ARROIO DO MEIO, RS, BRASIL",,,,
RS,ARROIO DO MEIO,PROGRAMA DE SAUDE DA FAMILIA SAO CAETANO,RUA ALFREDO EHRENBRINK,27949,SAO CAETANO,"RUA ALFREDO EHRENBRINK, SAO CAETANO, ARROIO DO MEIO, RS, BRASIL",,,,
RS,ARROIO DO MEIO,PROGRAMA DE SAUDE DA FAMILIA NAVEGANTES,RUA OSVALDO DE OLIVIERA,57,NAVEGANTES,"RUA OSVALDO DE OLIVIERA, NAVEGANTES, ARROIO DO MEIO, RS, BRASIL",,,,
RS,ARROIO DO PADRE,CENTRO DE SAUDE ARROIO DO PADRE,AVENIDA DEZESSETE DE ABRIL,196,CENTRO,"AVENIDA DEZESSETE DE ABRIL, CENTRO, ARROIO DO PADRE, RS, BRASIL",,,,
RS,ARROIO DO SAL,UNIDADE SANITARIA BALNEARIO ATLANTICO,RUA PORTO ALEGRE,954,CENTRO,"RUA PORTO ALEGRE, CENTRO, ARROIO DO SAL, RS, BRASIL",,,,
RS,ARROIO DO SAL,ESF CENTRO,RUA JOAQUINA VARGAS,198,CENTRO,"RUA JOAQUINA VARGAS, CENTRO, ARROIO DO SAL, RS, BRASIL",,,,
RS,ARROIO DO SAL,POSTO DE SAUDE BOM JESUS,JARDINS,120,BOM JESUS,"JARDINS, BOM JESUS, ARROIO DO SAL, RS, BRASIL",,,,
RS,ARROIO DO SAL,ESF FIGUEIRINHA,AV BELO HORIZONTE,444,FIGUEIRINHA,"AV BELO HORIZONTE, FIGUEIRINHA, ARROIO DO SAL, RS, BRASIL",,,,
RS,ARROIO DO SAL,ESF RONDINHA,RUA K,69,RONDINHA NOVA,"RUA K, RONDINHA NOVA, ARROIO DO SAL, RS, BRASIL",,,,
RS,ARROIO DOS RATOS,ESF I NOE VIRIATO DOS SANTOS,AVENIDA ESPANHA,222,CENTRO,"AVENIDA ESPANHA, CENTRO, ARROIO DOS RATOS, RS, BRASIL",,,,
RS,ARROIO DOS RATOS,ESF III DR AURELIO RODRIGUES ARIZA,PEDRO FANTIM,500,ATAFONA,"PEDRO FANTIM, ATAFONA, ARROIO DOS RATOS, RS, BRASIL",,,,
RS,ARROIO DOS RATOS,ESF IV DR TIRTEU CASTRO DE CASTRO,ANTONIO FIDELIS DOS SANTOS,1125,SAO CRISTOVAO,"ANTONIO FIDELIS DOS SANTOS, SAO CRISTOVAO, ARROIO DOS RATOS, RS, BRASIL",,,,
RS,ARROIO DOS RATOS,ESF II ENF MIGUEL FLORKOVSKI,AV JOAO PEREIRA DA SILVA,1142,NOSSA SENHORA APAREC,"AV JOAO PEREIRA DA SILVA, NOSSA SENHORA APAREC, ARROIO DOS RATOS, RS, BRASIL",,,,
RS,ARROIO DO TIGRE,ESF SAUDE PARA TODOS,RUA REINALDO HORACIO SEITENFUS,113,CENTRO,"RUA REINALDO HORACIO SEITENFUS, CENTRO, ARROIO DO TIGRE, RS, BRASIL",,,,
RS,ARROIO DO TIGRE,ESF VIDA E SAUDE,LINHA OCIDENTAL,S/N,INTERIOR,"LINHA OCIDENTAL, INTERIOR, ARROIO DO TIGRE, RS, BRASIL",,,,
RS,ARROIO DO TIGRE,ESF UNIDOS PELA SAUDE,SITIO ALTO,S/N,5 DISTRITO MUNICIPA,"SITIO ALTO, 5 DISTRITO MUNICIPA, ARROIO DO TIGRE, RS, BRASIL",,,,
RS,ARROIO DO TIGRE,POSTO DE SAUDE SEDE PACS,REINOLDO SCHMIDT,55,CENTRO,"REINOLDO SCHMIDT, CENTRO, ARROIO DO TIGRE, RS, BRASIL",,,,
RS,ARROIO GRANDE,POSTO MEDICO DE SANTA IZABEL,PRACA DA ALIANCA,S/N,SANTA IZABEL,"PRACA DA ALIANCA, SANTA IZABEL, ARROIO GRANDE, RS, BRASIL",,,,
RS,ARROIO GRANDE,UNIDADE BASICA DE SAUDE ZONA LESTE,AV MARIA PEREIRA DAS NEVES,674,SAO JOSE,"AV MARIA PEREIRA DAS NEVES, SAO JOSE, ARROIO GRANDE, RS, BRASIL",,,,
RS,ARROIO GRANDE,POSTO DE SAUDE DO BAIRRO SILVINA GONCALVES,BAIRRO SILVINA GONCALVES,S/N,SILVINA GONCALVES,"BAIRRO SILVINA GONCALVES, SILVINA GONCALVES, ARROIO GRANDE, RS, BRASIL",,,,
RS,ARROIO GRANDE,CENTRO DE SAUDE DE ARROIO GRANDE,RUA MARECHAL FLORIANO,S/N,CENTRO,"RUA MARECHAL FLORIANO, CENTRO, ARROIO GRANDE, RS, BRASIL",,,,
RS,ARROIO GRANDE,UNIDADE BASICA DE SAUDE ZONA NORTE,AVENIDA DA SAUDADE,461,BRANCO ARAUJO,"AVENIDA DA SAUDADE, BRANCO ARAUJO, ARROIO GRANDE, RS, BRASIL",,,,
RS,ARROIO GRANDE,UNIDADE BASICA DE SAUDE ZONA SUL,RUA FELISBINO DA SILVA SOARES,325,PROMORAR,"RUA FELISBINO DA SILVA SOARES, PROMORAR, ARROIO GRANDE, RS, BRASIL",,,,
RS,ARVOREZINHA,UNIDADE DE SAUDE BAIRRO NOSSA SENHORA DAS GRACAS,RUA ASSIS BRASIL,S/N,NOSSA SENHORA DAS GR,"RUA ASSIS BRASIL, NOSSA SENHORA DAS GR, ARVOREZINHA, RS, BRASIL",,,,
RS,ARVOREZINHA,UNIDADE SANITARIA DE ARVOREZINHA,RUA CARLOS SCHEFFER,560,CENTRO,"RUA CARLOS SCHEFFER, CENTRO, ARVOREZINHA, RS, BRASIL",,,,
RS,AUGUSTO PESTANA,PROGRAMA SAUDE DA FAMILIA,RUA SAO FRANCISCO,445,CENTRO,"RUA SAO FRANCISCO, CENTRO, AUGUSTO PESTANA, RS, BRASIL",,,,
RS,AUREA,UNIDADE BASICA JOAO PAULO II DE AUREA,RUA DA MATRIZ,505,CENTRO,"RUA DA MATRIZ, CENTRO, AUREA, RS, BRASIL",,,,
RS,BAGE,UBS ESF CASTRO ALVES,RUA NICE NOCCHI,S/N,CASTRO ALVES,"RUA NICE NOCCHI, CASTRO ALVES, BAGE, RS, BRASIL",,,,
RS,BAGE,UBS ESF MORGADO ROSA,RUA VALDEMAR MILANI,690,MORGADO ROSA,"RUA VALDEMAR MILANI, MORGADO ROSA, BAGE, RS, BRASIL",,,,
RS,BAGE,UBS ESF MALAFAIA,RUA ODILON ALVARES,2249,MALAFAIA,"RUA ODILON ALVARES, MALAFAIA, BAGE, RS, BRASIL",,,,
RS,BAGE,UBS ESF SAO BERNARDO,BARAO DO ITAQUI,1010,SAO BERNARDO,"BARAO DO ITAQUI, SAO BERNARDO, BAGE, RS, BRASIL",,,,
RS,BAGE,UBS ESF VILA GAUCHA,RUA PROFESSOR EDUARDO CONTREIRAS RODRIGUES,373,VILA GAUCHA,"RUA PROFESSOR EDUARDO CONTREIRAS RODRIGUES, VILA GAUCHA, BAGE, RS, BRASIL",,,,
RS,BAGE,UBS ESF PRADO VELHO,RUA 738,140,PRADO VELHO,"RUA 738, PRADO VELHO, BAGE, RS, BRASIL",,,,
RS,BAGE,UBS ESF IVO FERRONATO,RUA PONCIANO MACIEL MAYA GIORGIS,2990,IVO FERRONATO,"RUA PONCIANO MACIEL MAYA GIORGIS, IVO FERRONATO, BAGE, RS, BRASIL",,,,
RS,BAGE,UBS ESF EDUARDO SA MONMANNY,CARLOS BARBOSA,1385,GET VARGAS,"CARLOS BARBOSA, GET VARGAS, BAGE, RS, BRASIL",,,,
RS,BAGE,UBS ESF FLORESTA,RUA CANDIDO PORTINARI,S/N,FLORESTA,"RUA CANDIDO PORTINARI, FLORESTA, BAGE, RS, BRASIL",,,,
RS,BAGE,UBS ESF ARVOREZINHA,VEREADOR POMPILIO NUNES,275,ARVOREZINHA,"VEREADOR POMPILIO NUNES, ARVOREZINHA, BAGE, RS, BRASIL",,,,
RS,BAGE,UBS ESF DAME,RUA 93,S/N,DAME,"RUA 93, DAME, BAGE, RS, BRASIL",,,,
RS,BAGE,UBS ESF COXILHA DAS FLORES,BR 153,1216,DISTRITO DE PALMAS,"BR 153, DISTRITO DE PALMAS, BAGE, RS, BRASIL",,,,
RS,BAGE,UBS ESF PASSO DAS PEDRAS,RUA WILSON ROSA DA CRUZ,1125,PASSO DAS PEDRAS,"RUA WILSON ROSA DA CRUZ, PASSO DAS PEDRAS, BAGE, RS, BRASIL",,,,
RS,BAGE,UBS ESF DOIS IRMAOS,NOSSA SENHORA DOS NAVEGANTES,82,ESTRELA D ALVA,"NOSSA SENHORA DOS NAVEGANTES, ESTRELA D ALVA, BAGE, RS, BRASIL",,,,
RS,BAGE,UBS ESF DR JORGE SUNE GRILLO,GENERAL MALLET,1103,CENTRO,"GENERAL MALLET, CENTRO, BAGE, RS, BRASIL",,,,
RS,BAGE,UBS ESF CENTRO SOCIAL URBANO,RUA ROMULO FREITAS,601,PEDRAS BRANCAS,"RUA ROMULO FREITAS, PEDRAS BRANCAS, BAGE, RS, BRASIL",,,,
RS,BAGE,UBS CAIC,AVENIDA TUPY SILVEIRA,3298,CENTRO,"AVENIDA TUPY SILVEIRA, CENTRO, BAGE, RS, BRASIL",,,,
RS,BAGE,PROGRAMA DOS AGENTES COMUNITARIOS DE SAUDE BAGE,RUA 20 DE SETEMBRO,1216,CENTRO,"RUA 20 DE SETEMBRO, CENTRO, BAGE, RS, BRASIL",,,,
