UF,MUNICIPIO,ESTABELECIMENTO,LOGRADOURO,NUMERO,BAIRRO,ENDERECO_COMPLETO,latitude,longitude,address,point
AM,AUTAZES,UNIDADE BASICA DE SAUDE DO SAO JOSE,RUA MARIO HUMBERTO,S/N,SAO JOSE,"RUA MARIO HUMBERTO, SAO JOSE, AUTAZES, AM, BRASIL",,,,
AM,AUTAZES,UNIDADE BASICA DE SAUDE VEREADOR CLEIDSON OLIVEIRA,RUA MATHIAS FERREIRA LIMA,S/N,CIDADE NOVA,"RUA MATHIAS FERREIRA LIMA, CIDADE NOVA, AUTAZES, AM, BRASIL",,,,
AM,BARCELOS,UNIDADE BASICA DE SAUDE UBS SAO FRANCISCO,RUA ALEXANDRE AMBROSIO,4,SAO FRANCISCO,"RUA ALEXANDRE AMBROSIO, SAO FRANCISCO, BARCELOS, AM, BRASIL",,,,
AM,BARCELOS,UNIDADE BASICA DE SAUDE UBS APARECIDA,AV MARIUA,164,APARECIDA,"AV MARIUA, APARECIDA, BARCELOS, AM, BRASIL",,,,
AM,BARCELOS,PROGRAMA DE AGENTES COMUNITARIOS DE SAUDE PACS,PORTO DE BARCELOS,S/N,CENTRO,"PORTO DE BARCELOS, CENTRO, BARCELOS, AM, BRASIL",,,,
AM,BARCELOS,UNIDADE BASICA DE SAUDE UBS SAO SEBASTIAO,SAO SEBASTIAO,238,SAO SEBASTIAO,"SAO SEBASTIAO, SAO SEBASTIAO, BARCELOS, AM, BRASIL",,,,
AM,BARREIRINHA,POSTO DE SAUDE CELITA MENDES DA COSTA,DISTRITO DE PIRAI,S/N,ZONA RURAL,"DISTRITO DE PIRAI, ZONA RURAL, BARREIRINHA, AM, BRASIL",,,,
AM,BARREIRINHA,UNIDADE BASICA DE SAUDE MARIA DA CONCEICAO TRINDADE,RUA RAIMUNDO BELTRAO,S/N,LADISLAU LUCAS,"RUA RAIMUNDO BELTRAO, LADISLAU LUCAS, BARREIRINHA, AM, BRASIL",,,,
AM,BARREIRINHA,POSTO DE SAUDE GRACIETE DOS SANTOS,BARREIRA DO ANDIRA,S/N,ZONA RURAL,"BARREIRA DO ANDIRA, ZONA RURAL, BARREIRINHA, AM, BRASIL",,,,
AM,BARREIRINHA,CENTRO DE SAUDE GIOVANNA GALLI,RODOVIA BH1 NILO PEREIRA,34,SANTA LUZIA,"RODOVIA BH1 NILO PEREIRA, SANTA LUZIA, BARREIRINHA, AM, BRASIL",,,,
AM,BARREIRINHA,POSTO DE SAUDE CLEMENCIA PIEDADE LUCAS DA SILVA,RUA SAO GERALDO,S/N,SANTA LUZIA,"RUA SAO GERALDO, SANTA LUZIA, BARREIRINHA, AM, BRASIL",,,,
AM,BARREIRINHA,UNIDADE BASICA DE SAUDE FLUVIAL DE BARREIRINHA,JOVINO MAIA,S/N,SANTA LUZIA,"JOVINO MAIA, SANTA LUZIA, BARREIRINHA, AM, BRASIL",,,,
AM,BARREIRINHA,UNIDADE BASICA DE SAUDE IRENE BABA DA COSTA,RUA DO COMERCIO,S/N,NOVA CONQUISTA,"RUA DO COMERCIO, NOVA CONQUISTA, BARREIRINHA, AM, BRASIL",,,,
AM,BARREIRINHA,POSTO DE SAUDE FILOMENA PEREIRA DOS SANTOS,DISTRITO DE PEDRAS,S/N,ZONA RURAL,"DISTRITO DE PEDRAS, ZONA RURAL, BARREIRINHA, AM, BRASIL",,,,
AM,BARREIRINHA,POSTO DE SAUDE NENEN ANDRADE SEIXAS,TERRA PRETA DO LIMAO,S/N,ZONA RURAL,"TERRA PRETA DO LIMAO, ZONA RURAL, BARREIRINHA, AM, BRASIL",,,,
AM,BARREIRINHA,POSTO DE SAUDE AIDA MARQUES,CAMETA DO RAMOS,S/N,ZONA RURAL,"CAMETA DO RAMOS, ZONA RURAL, BARREIRINHA, AM, BRASIL",,,,
AM,BARREIRINHA,POSTO DE SAUDE JOAO DO LAGO PEREIRA,FREGUESIA DO ANDIRA,S/N,ZONA RURAL,"FREGUESIA DO ANDIRA, ZONA RURAL, BARREIRINHA, AM, BRASIL",,,,
AM,BARREIRINHA,UNIDADE DE SAUDE WILSON PONTES,DISTRITO DO ARIAU,S/N,ZONA RURAL,"DISTRITO DO ARIAU, ZONA RURAL, BARREIRINHA, AM, BRASIL",,,,
AM,BENJAMIN CONSTANT,UBS FLUVIAL ACS DONA DALILA,MUNICIPIO DE BENJAMIN CONSTANT,S/N,ZONA RURAL,"MUNICIPIO DE BENJAMIN CONSTANT, ZONA RURAL, BENJAMIN CONSTANT, AM, BRASIL",,,,
AM,BENJAMIN CONSTANT,UNIDADE BASICA DE SAUDE PRIM ASSIS,ESTRADA BOM JARDIM,S/N,BOM JARDIM,"ESTRADA BOM JARDIM, BOM JARDIM, BENJAMIN CONSTANT, AM, BRASIL",,,,
AM,BENJAMIN CONSTANT,CENTRO DE SAUDE DE BENJAMIN CONSTANT,RUA 1 DE MAIO,S/N,COLONIA,"RUA 1 DE MAIO, COLONIA, BENJAMIN CONSTANT, AM, BRASIL",,,,
AM,BENJAMIN CONSTANT,UNIDADE BASICA DE SAUDE SEBASTIAO CRUZ PLACIDO,RUA 13 DE MAIO,S/N,COIMBRA,"RUA 13 DE MAIO, COIMBRA, BENJAMIN CONSTANT, AM, BRASIL",,,,
AM,BENJAMIN CONSTANT,UNIDADE BASICA DE SAUDE ENFERMEIRA LEONTINA LIMA DA SILVA,RUA 21 DE ABRIL,S/N,CENTRO,"RUA 21 DE ABRIL, CENTRO, BENJAMIN CONSTANT, AM, BRASIL",,,,
AM,BENJAMIN CONSTANT,UNIDADE BASICA DE SAUDE ALCINO CASTELO BRANCO,AVENIDA CASTELO BRANCO,610,CENTRO,"AVENIDA CASTELO BRANCO, CENTRO, BENJAMIN CONSTANT, AM, BRASIL",,,,
AM,BERURI,UNIDADE BASICA DE SAUDE DO MUNICIPIO DE BERURI,AV CASTELO BRANCO,S/N,CENTRO,"AV CASTELO BRANCO, CENTRO, BERURI, AM, BRASIL",,,,
AM,BOA VISTA DO RAMOS,POSTO DE SAUDE FRANCISCA GARCIA,COMUNIDADE MENINO DEUS DO CURUCA,S/N,ZONA RURAL,"COMUNIDADE MENINO DEUS DO CURUCA, ZONA RURAL, BOA VISTA DO RAMOS, AM, BRASIL",,,,
AM,BOA VISTA DO RAMOS,CENTRO DE SAUDE DE BOA VISTA DO RAMOS,RUA OLAVO BILAC,390,CENTRO,"RUA OLAVO BILAC, CENTRO, BOA VISTA DO RAMOS, AM, BRASIL",,,,
AM,BOA VISTA DO RAMOS,POSTO DE SAUDE CORACAO DO LAGO PRETO,COMUNIDADE SANTO ANTONIO DO LAGO PRETO,S/N,ZONA RURAL,"COMUNIDADE SANTO ANTONIO DO LAGO PRETO, ZONA RURAL, BOA VISTA DO RAMOS, AM, BRASIL",,,,
AM,BOCA DO ACRE,UNIDADE BASICA DE SAUDE FLUVIAL MANOEL GOMES DE FRANCA,AVENIDA AMAZONAS,S/N,CENTRO,"AVENIDA AMAZONAS, CENTRO, BOCA DO ACRE, AM, BRASIL",,,,
AM,BOCA DO ACRE,UNIDADE BASICA DE SAUDE SAO PAULO,RUA COMANDANTE MODESTO,S/N,SAO PAULO,"RUA COMANDANTE MODESTO, SAO PAULO, BOCA DO ACRE, AM, BRASIL",,,,
AM,BOCA DO ACRE,UNIDADE BASICA DE SAUDE FRANCISCO GASTINO CHAGAS,AV CEL JOSE ASSUNCAO NETO,S/N,PLATO DO PIQUIA,"AV CEL JOSE ASSUNCAO NETO, PLATO DO PIQUIA, BOCA DO ACRE, AM, BRASIL",,,,
AM,BOCA DO ACRE,UNIDADE BASICA DE SAUDE MARIA CLAUDIA,AV AMAZONAS,S/N,CENTRO,"AV AMAZONAS, CENTRO, BOCA DO ACRE, AM, BRASIL",,,,
AM,BOCA DO ACRE,UNIDADE BASICA DE SAUDE JOSE BARROS LOPES,AV ALEXANDRE OLIVEIRA LIMA,S/N,MACAXEIRAL,"AV ALEXANDRE OLIVEIRA LIMA, MACAXEIRAL, BOCA DO ACRE, AM, BRASIL",,,,
AM,BOCA DO ACRE,UNIDADE BASICA DE SAUDE FRANCISCA AMELIA,RUA TIAO LEITE,S/N,PRAIA DO GADO,"RUA TIAO LEITE, PRAIA DO GADO, BOCA DO ACRE, AM, BRASIL",,,,
AM,BORBA,UNIDADE DE SAUDE DA FAMILIA ESF SIMONE CAVALCANTE DA SIL,RUA MARECHAL FLORIANO PEIXOTO,S/N,CENTRO,"RUA MARECHAL FLORIANO PEIXOTO, CENTRO, BORBA, AM, BRASIL",,,,
AM,BORBA,UNIDADE DE SAUDE DA FAMILIA ESF MANUEL DE PAULA SA JUNIOR,RUA HERACLITO DA FONSECA,S/N,IPIRANGA,"RUA HERACLITO DA FONSECA, IPIRANGA, BORBA, AM, BRASIL",,,,
AM,BORBA,UNIDADE BASICA DE SAUDE FLUVIAL IGARACU,ZONA RURAL,S/N,MUNICIPIO DE BORBA,"ZONA RURAL, MUNICIPIO DE BORBA, BORBA, AM, BRASIL",,,,
AM,BORBA,UNIDADE DE SAUDE DA FAMILIA ESF RAIMUNDO LIMA FILHO,RUA GETULIO VARGAS,S/N,RECREIO,"RUA GETULIO VARGAS, RECREIO, BORBA, AM, BRASIL",,,,
AM,BORBA,UNIDADE DE SAUDE DA FAMILIA ESF LUIS NOGUEIRA MORAIS,RUA RIO MAPIA,S/N,BELA VISTA,"RUA RIO MAPIA, BELA VISTA, BORBA, AM, BRASIL",,,,
AM,BORBA,UNIDADE DE SAUDE DA FAMILIA ESF OTACIAS BATISTA E SILVA,VILA FOZ DE CANUMA,S/N,ZONA RURAL,"VILA FOZ DE CANUMA, ZONA RURAL, BORBA, AM, BRASIL",,,,
AM,BORBA,UNIDADE DE SAUDE DA FAMILIA ESF LEOPOLDO D RIBEIRO,AV 07 DE SETEMBRO,S/N,SAO SEBASTIAO,"AV 07 DE SETEMBRO, SAO SEBASTIAO, BORBA, AM, BRASIL",,,,
AM,BORBA,UNIDADE DE SAUDE DA FAMILIA ESF PE JORGE ALBERTINI,AV PREFEITO SILVIO LEITE,S/N,CRISTO REI,"AV PREFEITO SILVIO LEITE, CRISTO REI, BORBA, AM, BRASIL",,,,
AM,BORBA,UNIDADE DE SAUDE DA FAMILIA ESF HERACLIO EMILIANO MODA,VILA DE AXINIM,S/N,ZONA RURAL,"VILA DE AXINIM, ZONA RURAL, BORBA, AM, BRASIL",,,,
AM,CAAPIRANGA,UNIDADE BASICA DE SAUDE SELESTINO ANDRE DE SOUZA,AV COUTO VALE,598,CENTRO,"AV COUTO VALE, CENTRO, CAAPIRANGA, AM, BRASIL",,,,
AM,CAAPIRANGA,UNIDADE BASICA DE SAUDE FLUVIAL FELISBERTO JOSE DA ROCHA,RIO MANACAPURU PARANA DO ANAMA,S/N,ZONA RURAL,"RIO MANACAPURU PARANA DO ANAMA, ZONA RURAL, CAAPIRANGA, AM, BRASIL",,,,
AM,CAAPIRANGA,UNIDADE BASICA DE SAUDE SAO JORGE,COMUNIDADE MENBECA,512,RIO MANACAPURU,"COMUNIDADE MENBECA, RIO MANACAPURU, CAAPIRANGA, AM, BRASIL",,,,
AM,CAAPIRANGA,UNIDADE BASICA DE SAUDE ALMIR FRANCO DA COSTA,ESTRADA VALDEMIRO MORAES DE CASTRO,1697,NOVO HORIZONTE,"ESTRADA VALDEMIRO MORAES DE CASTRO, NOVO HORIZONTE, CAAPIRANGA, AM, BRASIL",,,,
AM,CAAPIRANGA,UNIDADE BASICA DE SAUDE DE SAO JOSE,RUA COUTO VALE,1001,COMUNIDADE ARARAS,"RUA COUTO VALE, COMUNIDADE ARARAS, CAAPIRANGA, AM, BRASIL",,,,
AM,CANUTAMA,UNIDADE BASICA DE SAUDE SOCORRO CASTRO,AVENIDA BENJAMIN CONSTANT,S/N,CENTRO,"AVENIDA BENJAMIN CONSTANT, CENTRO, CANUTAMA, AM, BRASIL",,,,
AM,CANUTAMA,UNIDADE BASICA DE SAUDE GERALDO MONTEIRO,AVENIDADE BOTINELLY,571,CENTRO,"AVENIDADE BOTINELLY, CENTRO, CANUTAMA, AM, BRASIL",,,,
AM,CARAUARI,UBS ANTONIO PEDRO DESIDERIO,RUA MIGUEL SERAFIM,555,NOSSA SENHORA DE FAT,"RUA MIGUEL SERAFIM, NOSSA SENHORA DE FAT, CARAUARI, AM, BRASIL",,,,
AM,CARAUARI,UBS MICHIE TAKEDA,RUA JOSE AMANCIO,S/N,FATIMA,"RUA JOSE AMANCIO, FATIMA, CARAUARI, AM, BRASIL",,,,
AM,CARAUARI,POSTO DE SAUDE DA PONTE,ESTRADA DO GAVIAO KM 7,S/N,PONTE,"ESTRADA DO GAVIAO KM 7, PONTE, CARAUARI, AM, BRASIL",,,,
AM,CARAUARI,UBS PEDRO GALDINO DA SILVA,RUA ANASTACIO CAVALCANTE,S/N,CENTRO,"RUA ANASTACIO CAVALCANTE, CENTRO, CARAUARI, AM, BRASIL",,,,
AM,CARAUARI,POSTO DE SAUDE ANTONIO FREITAS REBOUCAS,ESTRADA DO IGARAPE DA ROCA,S/N,IGARAPE DA ROCA,"ESTRADA DO IGARAPE DA ROCA, IGARAPE DA ROCA, CARAUARI, AM, BRASIL",,,,
AM,CARAUARI,UBS ADELIA COSTA DOS SANTOS,RUA SAMUEL AMARAL,S/N,SAMUEL AMARAL,"RUA SAMUEL AMARAL, SAMUEL AMARAL, CARAUARI, AM, BRASIL",,,,
AM,CARAUARI,UBS RAIMUNDA REBELO DE SOUZA FERREIRA,TRAVESSA 02,395,CONJUNTO DA CAIXA,"TRAVESSA 02, CONJUNTO DA CAIXA, CARAUARI, AM, BRASIL",,,,
AM,CARAUARI,UBS MARIA DEL PILAR,AV DOM PEDRO II,S/N,CENTRO,"AV DOM PEDRO II, CENTRO, CARAUARI, AM, BRASIL",,,,
AM,CARAUARI,UNIDADE BASICA DE SAUDE FLUVIAL JOSE RODRIGUES DE AMORIM,COMUNIDADES RIBEIRINHAS,S/N,ZONA RURAL,"COMUNIDADES RIBEIRINHAS, ZONA RURAL, CARAUARI, AM, BRASIL",,,,
AM,CAREIRO,UNIDADE BASICA DE SAUDE RAIMUNDO CAVALCANTE,RUA LAGO PRETO,S/N,SEBASTIAO BORGES,"RUA LAGO PRETO, SEBASTIAO BORGES, CAREIRO, AM, BRASIL",,,,
AM,CAREIRO,UNIDADE BASICA DE SAUDE ADELIA BENDAHAM MACEDO,TILHEIRO,S/N,DISTRITO JANAUACA,"TILHEIRO, DISTRITO JANAUACA, CAREIRO, AM, BRASIL",,,,
AM,CAREIRO,UNIDADE BASICA DE SAUDE SANTA HELENA,RUA ELCIDES LOPES,S/N,DISTRITO DO JANUACA,"RUA ELCIDES LOPES, DISTRITO DO JANUACA, CAREIRO, AM, BRASIL",,,,
AM,CAREIRO,UNIDADE BASICA DE SAUDE JORGE ROQUE VIEIRA,CINTURAO VERDE,S/N,JANAUACA,"CINTURAO VERDE, JANAUACA, CAREIRO, AM, BRASIL",,,,
AM,CAREIRO,UNIDADE BASICA DE SAUDE JOANA CARVALHO DE SOUZA,BR 319 KM 115,S/N,ZONA RURAL,"BR 319 KM 115, ZONA RURAL, CAREIRO, AM, BRASIL",,,,
AM,CAREIRO,UNIDADE BASICA DE SAUDE JOANA PINHEIRO,ARACA BR 319 KM 54,S/N,DESTRITO DO ARACA,"ARACA BR 319 KM 54, DESTRITO DO ARACA, CAREIRO, AM, BRASIL",,,,
AM,CAREIRO,UBS ARTUR VIRGILIO NOGUEIRA,COMUNIDADE BRASIL,S/N,RIO MAMURI,"COMUNIDADE BRASIL, RIO MAMURI, CAREIRO, AM, BRASIL",,,,
AM,CAREIRO,UNIDADE BASICA DE SAUDE DEUZIVANA MARINHO DE PAULA,AV ADAIL DE SA,S/N,CENTRO,"AV ADAIL DE SA, CENTRO, CAREIRO, AM, BRASIL",,,,
AM,CAREIRO,UNIDADE BASICA DE SAUDE BOA ESPERANCA,RODOVIA AM 254 KM 17,S/N,ZONA RURAL,"RODOVIA AM 254 KM 17, ZONA RURAL, CAREIRO, AM, BRASIL",,,,
AM,CAREIRO,UNIDADE BASICA DE SAUDE TEODORO LUIZ DE MOURA,RUA JASMIM,2,NOVO HORIZONTE,"RUA JASMIM, NOVO HORIZONTE, CAREIRO, AM, BRASIL",,,,
AM,CAREIRO,UNIDADE BASICA DE SAUDE EZEQUIEL PINTO RIBEIRO,COMUNIDADE SAO PEDRO,S/N,MAMORI,"COMUNIDADE SAO PEDRO, MAMORI, CAREIRO, AM, BRASIL",,,,
AM,CAREIRO,UNIDADE BASICA DE SAUDE JOSIAS LIRA LEMOS,AV NUNES DE MELO,S/N,DISTRITO DO PURUPURU,"AV NUNES DE MELO, DISTRITO DO PURUPURU, CAREIRO, AM, BRASIL",,,,
AM,CAREIRO,UNIDADE BASICA DE SAUDE DEODORO DE OLIVEIRA SOUZA,BR 319 KM 22,S/N,ZONA RURAL,"BR 319 KM 22, ZONA RURAL, CAREIRO, AM, BRASIL",,,,
AM,CAREIRO DA VARZEA,UNIDADE BASICA DE SAUDE DEUZUITA GOMES,COMUNIDADE MIRACAUERA,S/N,ZONA RURAL,"COMUNIDADE MIRACAUERA, ZONA RURAL, CAREIRO DA VARZEA, AM, BRASIL",,,,
AM,CAREIRO DA VARZEA,UNIDADE BASICA DE SAUDE LUCILENE BATISTA DO VALE,COMUNIDADE SAO FRANCISCO DE ASSIS,S/N,ZONA URBANA,"COMUNIDADE SAO FRANCISCO DE ASSIS, ZONA URBANA, CAREIRO DA VARZEA, AM, BRASIL",,,,
AM,CAREIRO DA VARZEA,UNIDADE BASICA DE SAUDE RAIMUNDA CELESTINO DE SOUZA,CUMA,S/N,ZONA RURAL,"CUMA, ZONA RURAL, CAREIRO DA VARZEA, AM, BRASIL",,,,
AM,CAREIRO DA VARZEA,UNIDADE BASICA DE SAUDE ANTONIO BENTO MIGUES,COMUNIDADE SANTA LUZIA,S/N,ZONA RURAL,"COMUNIDADE SANTA LUZIA, ZONA RURAL, CAREIRO DA VARZEA, AM, BRASIL",,,,
AM,CAREIRO DA VARZEA,UNIDADE BASICA DE SAUDE MANOEL DA SILVA CASTRO,NOSSA SENHORA DOCARMO,S/N,ZONA RURAL,"NOSSA SENHORA DOCARMO, ZONA RURAL, CAREIRO DA VARZEA, AM, BRASIL",,,,
AM,CAREIRO DA VARZEA,UNIDADE BASICA DE SAUDE FLUVIAL FRANCSICO PEREIRA NASCIMENTO,CAREIRO DA VARZEA,S/N,ZONA RURAL,"CAREIRO DA VARZEA, ZONA RURAL, CAREIRO DA VARZEA, AM, BRASIL",,,,
AM,CAREIRO DA VARZEA,UNIDADE BASICA DE SAUDE NOVA GALILEIA,MUTUCA,S/N,ZONA RURAL,"MUTUCA, ZONA RURAL, CAREIRO DA VARZEA, AM, BRASIL",,,,
AM,CAREIRO DA VARZEA,UNIDADE BASICA DE SAUDE ARIZIMAR BERNARDES,TERRA NOVA,S/N,ZONA RURAL,"TERRA NOVA, ZONA RURAL, CAREIRO DA VARZEA, AM, BRASIL",,,,
AM,CAREIRO DA VARZEA,UNIDADE BASICA DE SAUDE FRANCISCO FARIAS DE SOUZA,LAGO DO MIRITI,S/N,ZONA RURAL,"LAGO DO MIRITI, ZONA RURAL, CAREIRO DA VARZEA, AM, BRASIL",,,,
