UF,MUNICIPIO,ESTABELECIMENTO,LOGRADOURO,NUMERO,BAIRRO,ENDERECO_COMPLETO,latitude,longitude,address,point
AP,CALCOENE,PMC POSTO MUNICIPAL DE SAUDE DO CUNANI,VILA DO CUNANI,S/N,V CUNANI,"VILA DO CUNANI, V CUNANI, CALCOENE, AP, BRASIL",,,,
AP,CALCOENE,PMC UBS DO CARNOT,COMUNIDADE DO CARNOT,S/N,C CARNOT,"COMUNIDADE DO CARNOT, C CARNOT, CALCOENE, AP, BRASIL",,,,
AP,CALCOENE,PMC UBS GILMAR RAMOS VIEIRA,AV MANOEL SARMENTO,100,CEA,"AV MANOEL SARMENTO, CEA, CALCOENE, AP, BRASIL",,,,
AP,CALCOENE,UNIDADE BASICA DE SAUDE DO LORENCO,VILA DO LOURENCO,S/N,LOURENCO,"VILA DO LOURENCO, LOURENCO, CALCOENE, AP, BRASIL",,,,
AP,CALCOENE,SES AP UNID MISTA DE SAUDE DE CALCOENE,ANTONIO TEODORO LEAL,S/N,CENTRO,"ANTONIO TEODORO LEAL, CENTRO, CALCOENE, AP, BRASIL",,,,
AP,CUTIAS,PM CUT UBS AMERICO COELHO PEREIRA,RUA LEUVENCIO DA SILVA,S/N,CENTRO,"RUA LEUVENCIO DA SILVA, CENTRO, CUTIAS, AP, BRASIL",,,,
AP,CUTIAS,PM CUT PS GURUPORA,RUA GURUPORA,S/N,CENTRO,"RUA GURUPORA, CENTRO, CUTIAS, AP, BRASIL",,,,
AP,CUTIAS,PM CUT PS LIVRAMENTO DO PACUI,RUA LIVRAMENTO,S/N,CENTRO,"RUA LIVRAMENTO, CENTRO, CUTIAS, AP, BRASIL",,,,
AP,CUTIAS,PM CUT PS SAO PAULO DO B ARAGUARI,BAIXO ARAGUARI,S/N,RIBEIRNHO,"BAIXO ARAGUARI, RIBEIRNHO, CUTIAS, AP, BRASIL",,,,
AP,CUTIAS,PM CUT PS DE PRACUUBA DO ARAGUARI,RIO ARAGUARI,S/N,RIO ARAGUARI,"RIO ARAGUARI, RIO ARAGUARI, CUTIAS, AP, BRASIL",,,,
AP,FERREIRA GOMES,PMFG UBS MARIA JOANA MOREIRA DOS SANTOS,RUA MANOEL LINO LEAL,S/N,MONTANHA,"RUA MANOEL LINO LEAL, MONTANHA, FERREIRA GOMES, AP, BRASIL",,,,
AP,FERREIRA GOMES,PMFG UBS MARIA EMILIA BATISTA FERREIRA,DISTRITO DO PAREDAO,S/N,ZONA RURAL,"DISTRITO DO PAREDAO, ZONA RURAL, FERREIRA GOMES, AP, BRASIL",,,,
AP,FERREIRA GOMES,PMFG UBS MARIA LEONICE TAVARES MOREIRA,RUA CASTELO BRANCO,S/N,CENTRO,"RUA CASTELO BRANCO, CENTRO, FERREIRA GOMES, AP, BRASIL",,,,
AP,FERREIRA GOMES,PMFG UBS JOAO DE SOUZA MOREIRA,COMUNIDADE DO FERREIRINHA,S/N,ZONA RURAL,"COMUNIDADE DO FERREIRINHA, ZONA RURAL, FERREIRA GOMES, AP, BRASIL",,,,
AP,FERREIRA GOMES,PMFG UBS TRIUNFO DO ARAGUARI,TRIUNFO DO ARAGUARI,S/N,ZONA RURAL,"TRIUNFO DO ARAGUARI, ZONA RURAL, FERREIRA GOMES, AP, BRASIL",,,,
AP,FERREIRA GOMES,SES AP UNID MISTA DE SAUDE DE FERREIRA GOMES,AV LUZIA SERRA CAVALCANTE,774,CENTRO,"AV LUZIA SERRA CAVALCANTE, CENTRO, FERREIRA GOMES, AP, BRASIL",,,,
AP,ITAUBAL,PM ITA UBS CARMO DO MACACOARI,COMUNIDADE CARMO DO MACACOARI,1,VILA CDO MACACOARI,"COMUNIDADE CARMO DO MACACOARI, VILA CDO MACACOARI, ITAUBAL, AP, BRASIL",,,,
AP,ITAUBAL,PM ITA PS DO URUA,COMUNIDADE DO URUA,S/N,VILA DO URUA,"COMUNIDADE DO URUA, VILA DO URUA, ITAUBAL, AP, BRASIL",,,,
AP,ITAUBAL,PM ITA PS IGARAPE NOVO,LOCALIDADE DO IGARAPE NOVO,1,MARG DRIO AMAZONAS,"LOCALIDADE DO IGARAPE NOVO, MARG DRIO AMAZONAS, ITAUBAL, AP, BRASIL",,,,
AP,ITAUBAL,PM ITA UBS DE ITAUBAL,RUA JOAO PALHA DOS REIS,1,CENTRO,"RUA JOAO PALHA DOS REIS, CENTRO, ITAUBAL, AP, BRASIL",,,,
AP,ITAUBAL,PM ITA PS IPIXUNA GRANDE,IGARAPE IPIXUNA GRANDE,1,MARGD RIO AMAZONAS,"IGARAPE IPIXUNA GRANDE, MARGD RIO AMAZONAS, ITAUBAL, AP, BRASIL",,,,
AP,ITAUBAL,PM ITA PS FOZ DO MACACOARI,VILA,1,CENTRO,"VILA, CENTRO, ITAUBAL, AP, BRASIL",,,,
AP,ITAUBAL,PM ITA PS SAO TOME,COMUNIDADE SAO TOME,1,VILA,"COMUNIDADE SAO TOME, VILA, ITAUBAL, AP, BRASIL",,,,
AP,ITAUBAL,PM ITA PS DO INAJA,VILA,1,CENTRO,"VILA, CENTRO, ITAUBAL, AP, BRASIL",,,,
AP,ITAUBAL,PM ITA UBS SANTA MARIA DO CURICACA,COMUNIDADE SANTA MARIA DO CURICACA,1,CURICACA,"COMUNIDADE SANTA MARIA DO CURICACA, CURICACA, ITAUBAL, AP, BRASIL",,,,
AP,LARANJAL DO JARI,PMLAJ UBS SILVINO MELO,RUA RIO BRANCO,1471,SAGRADO CORACAO DE J,"RUA RIO BRANCO, SAGRADO CORACAO DE J, LARANJAL DO JARI, AP, BRASIL",,,,
AP,LARANJAL DO JARI,PMLAJ UBS MARIA DE NAZARE SOUZA MINEIRO,ASSENTAMENTO NAZARE MINEIRO,325,NAZARE MINEIRO,"ASSENTAMENTO NAZARE MINEIRO, NAZARE MINEIRO, LARANJAL DO JARI, AP, BRASIL",,,,
AP,LARANJAL DO JARI,PMLAJ UBS CENTRO VANEA SILVA,RUA DA USINA,S/N,CENTRO,"RUA DA USINA, CENTRO, LARANJAL DO JARI, AP, BRASIL",,,,
AP,LARANJAL DO JARI,PMLAJ UBS CONCEICAO DO MURIACA,COMUNIDADE CONCEICAO DO MURIACA,S/N,ZONA RURAL,"COMUNIDADE CONCEICAO DO MURIACA, ZONA RURAL, LARANJAL DO JARI, AP, BRASIL",,,,
AP,LARANJAL DO JARI,PMLAJ PS SAO FRANCISCO DO IRATAPURU,COMUNIDADE SAO FRANCISCO DO IRATAPURU,S/N,SAO FRANCISCO DO IRA,"COMUNIDADE SAO FRANCISCO DO IRATAPURU, SAO FRANCISCO DO IRA, LARANJAL DO JARI, AP, BRASIL",,,,
AP,LARANJAL DO JARI,PMLAJ UBS DR LELIO SILVA,AV EMILIO MEDICE,2278,AGRESTE,"AV EMILIO MEDICE, AGRESTE, LARANJAL DO JARI, AP, BRASIL",,,,
AP,LARANJAL DO JARI,PMLAJ UBS NOVA ESPERANCA,RUA ESPLANADA,666,NOVA ESPERANCA,"RUA ESPLANADA, NOVA ESPERANCA, LARANJAL DO JARI, AP, BRASIL",,,,
AP,LARANJAL DO JARI,PMLAJ UBS AGUA BRANCA,AGUA BRANCA,S/N,COMUNIDADE DE AGUA B,"AGUA BRANCA, COMUNIDADE DE AGUA B, LARANJAL DO JARI, AP, BRASIL",,,,
AP,LARANJAL DO JARI,PMLAJ UBS BURITIZAL,RUA PIQUIA,313,BURITIZAL,"RUA PIQUIA, BURITIZAL, LARANJAL DO JARI, AP, BRASIL",,,,
AP,LARANJAL DO JARI,PMLAJ UBS ENF RUINALDO NASCIMENTO,RUA FERREIRA GOMES,S/N,CASTANHEIRA,"RUA FERREIRA GOMES, CASTANHEIRA, LARANJAL DO JARI, AP, BRASIL",,,,
AP,LARANJAL DO JARI,PMLAJ UBS PADARIA,LARANJAL DO JARI,S/N,COMUNIDADE PADARIA,"LARANJAL DO JARI, COMUNIDADE PADARIA, LARANJAL DO JARI, AP, BRASIL",,,,
AP,LARANJAL DO JARI,PMLAJ PS SANTO ANTONIO DA CACHOEIRA,COMUNIDADE SANTO ANTONIO DA CACHOEIRA,S/N,SANTO ANTONIO DA CAC,"COMUNIDADE SANTO ANTONIO DA CACHOEIRA, SANTO ANTONIO DA CAC, LARANJAL DO JARI, AP, BRASIL",,,,
AP,MACAPA,PMM P S IPIXUNA MIRANDA,IPIXUNA MIRANDA,56,IPIXUNA,"IPIXUNA MIRANDA, IPIXUNA, MACAPA, AP, BRASIL",,,,
AP,MACAPA,PMM U B S SAO JOAQUIM DO PACUI,DISTRITO DE PACUI,1,DISTRITO DO PACUI,"DISTRITO DE PACUI, DISTRITO DO PACUI, MACAPA, AP, BRASIL",,,,
AP,MACAPA,PMM U B S SANTA LUZIA DO PACUI,SANTA LUZIA DO PACUI,1,DISTRITO DE PACUI,"SANTA LUZIA DO PACUI, DISTRITO DE PACUI, MACAPA, AP, BRASIL",,,,
AP,MACAPA,PMM P S SAO BENEDITO DO PACUI,REGIAO DO PACUI,1,PACUI,"REGIAO DO PACUI, PACUI, MACAPA, AP, BRASIL",,,,
AP,MACAPA,UBS PERPETUO SOCORRO,RUA RIO XINGU,1,PERPETUO SOCORRO,"RUA RIO XINGU, PERPETUO SOCORRO, MACAPA, AP, BRASIL",,,,
AP,MACAPA,PMM U B S CORACAO,AV PROFESSORA NEUZA AMARAL,1163,CORACAO,"AV PROFESSORA NEUZA AMARAL, CORACAO, MACAPA, AP, BRASIL",,,,
AP,MACAPA,PMM P S BACABA,DISTRITO CARAPANATUBA,1,BAILIQUE,"DISTRITO CARAPANATUBA, BAILIQUE, MACAPA, AP, BRASIL",,,,
AP,MACAPA,PMM P S CORRE AGUA DO PIRIRIM,SAO JOAQUIM DO PACUI,1,PACUI,"SAO JOAQUIM DO PACUI, PACUI, MACAPA, AP, BRASIL",,,,
AP,MACAPA,PMM UBS MARABAIXO,RUA QUATRO,S/N,MARABAIXO II,"RUA QUATRO, MARABAIXO II, MACAPA, AP, BRASIL",,,,
AP,MACAPA,PMM U B S CARMO DO MARUANUM,MARUANUM,1,MARUANUM,"MARUANUM, MARUANUM, MACAPA, AP, BRASIL",,,,
AP,MACAPA,PMM USB PACOVAL,RUA GENERAL RONDON,1,JULIAO RAMOS,"RUA GENERAL RONDON, JULIAO RAMOS, MACAPA, AP, BRASIL",,,,
AP,MACAPA,PMM U B S BRASIL NOVO,AVENIDA ABACATAL,177,BRASIL NOVO,"AVENIDA ABACATAL, BRASIL NOVO, MACAPA, AP, BRASIL",,,,
AP,MACAPA,PMM U B S RD HOZANAN DE SOUZA,RUA HILDEMAR MAIA,3710,MUCA,"RUA HILDEMAR MAIA, MUCA, MACAPA, AP, BRASIL",,,,
AP,MACAPA,PMM UBS CARAPANATUBA,CARAPANATUBA,2,CARAPANATUBA,"CARAPANATUBA, CARAPANATUBA, MACAPA, AP, BRASIL",,,,
AP,MACAPA,PMM U B S DR MARCELO CANDIA,RUA VEREADOR JULIO MARIA P PEREIRA,1329,JARDIM FELICIDADE I,"RUA VEREADOR JULIO MARIA P PEREIRA, JARDIM FELICIDADE I, MACAPA, AP, BRASIL",,,,
AP,MACAPA,PMM UBS ILHA REDONDA,COMUNIDADE DE ILHA REDONDA,S/N,CENTRO,"COMUNIDADE DE ILHA REDONDA, CENTRO, MACAPA, AP, BRASIL",,,,
AP,MACAPA,PMM P S LIBERDADE DO PACUI,LIBERDADE DO PACUI,1,PACUI,"LIBERDADE DO PACUI, PACUI, MACAPA, AP, BRASIL",,,,
AP,MACAPA,UNIDADE BASICA DE SAUDE DA UNIFAP,RUA AMADEU GAMA,1373,JARDIM MARCO ZERO,"RUA AMADEU GAMA, JARDIM MARCO ZERO, MACAPA, AP, BRASIL",,,,
AP,MACAPA,PMM U B S VILA PROGR DO BAILIQUE,DISTRITO DO BAILIQUE,1,BAILIQUE,"DISTRITO DO BAILIQUE, BAILIQUE, MACAPA, AP, BRASIL",,,,
AP,MACAPA,PMM P S TORRAO DO MATAPI,MATAPI,1,MATAPI,"MATAPI, MATAPI, MACAPA, AP, BRASIL",,,,
AP,MACAPA,PMM U B S DR ALVARO P CORREA,AVENIDA ARMANDO TUPA DE ABREU,110,SAO LAZARO,"AVENIDA ARMANDO TUPA DE ABREU, SAO LAZARO, MACAPA, AP, BRASIL",,,,
AP,MACAPA,PMM P S SAO FRANC DO ALTO,SAO FRANCISCO DO ALTO DO PACUI,1,PACUI,"SAO FRANCISCO DO ALTO DO PACUI, PACUI, MACAPA, AP, BRASIL",,,,
AP,MACAPA,PMM U B S SANTO ANT DA PEDREIRA,SANTO ANTONIO DA PEDREIRA,1,SANTANTPEDREIRA,"SANTO ANTONIO DA PEDREIRA, SANTANTPEDREIRA, MACAPA, AP, BRASIL",,,,
AP,MACAPA,PMM U B S TESSALONICA,DISTRITO DO MARUANUM,1,DISTRITO DO MARUANUM,"DISTRITO DO MARUANUM, DISTRITO DO MARUANUM, MACAPA, AP, BRASIL",,,,
AP,MACAPA,PMM U B S DOS CONGOS,AVN CLAUDOMIRO DE MORAES,340,CONGOS,"AVN CLAUDOMIRO DE MORAES, CONGOS, MACAPA, AP, BRASIL",,,,
AP,MACAPA,PMM P S FOZ DO MACACOARI II,MACACOARIBAILIQUE,S/N,AREA RURAL,"MACACOARIBAILIQUE, AREA RURAL, MACAPA, AP, BRASIL",,,,
AP,MACAPA,PMM P S DO MARUANUM II,DISTRITO DE MACAPA,1,MARUANUM,"DISTRITO DE MACAPA, MARUANUM, MACAPA, AP, BRASIL",,,,
AP,MACAPA,PMM U B S DO CURIAU,CURIAU,1,CURIAU,"CURIAU, CURIAU, MACAPA, AP, BRASIL",,,,
AP,MACAPA,PMM UBS CIDADE NOVA,RUA BEIRA RIO,518,CIDADE NOVA I,"RUA BEIRA RIO, CIDADE NOVA I, MACAPA, AP, BRASIL",,,,
AP,MACAPA,PMM P S ARRAIOL DO BAILIQUE,BAILIQUE,1,BAILIQUE,"BAILIQUE, BAILIQUE, MACAPA, AP, BRASIL",,,,
AP,MACAPA,PMM P S LIMAO DO CURUA,LIMAO DO CURUA BAILIQUE,1,LIMAO DO CURUA,"LIMAO DO CURUA BAILIQUE, LIMAO DO CURUA, MACAPA, AP, BRASIL",,,,
AP,MACAPA,PMM U B S DR LELIO SILVA,RUA JOSE VALENTE DOS SANTOS,126,NOVO BURITIZAL,"RUA JOSE VALENTE DOS SANTOS, NOVO BURITIZAL, MACAPA, AP, BRASIL",,,,
AP,MACAPA,PMM U B S PEDRO BARROS MONTEIRO,PASSAGEM DONA MARCIA,445,DISTRITO DE FAZENDIN,"PASSAGEM DONA MARCIA, DISTRITO DE FAZENDIN, MACAPA, AP, BRASIL",,,,
AP,MACAPA,PMM U B S DR RUBIM B ARONOVITCH,AVENIDA SEIS DE SETEMBRO,212,SANTA INES,"AVENIDA SEIS DE SETEMBRO, SANTA INES, MACAPA, AP, BRASIL",,,,
AP,MACAPA,PMM UBS ABACATE DA PEDREIRA,PEDREIRA,1,PEDREIRA,"PEDREIRA, PEDREIRA, MACAPA, AP, BRASIL",,,,
AP,MACAPA,PMM P S FREGUESIA DO BAILIQUE,BAILIQUE,1,BAILIQUE,"BAILIQUE, BAILIQUE, MACAPA, AP, BRASIL",,,,
AP,MACAPA,PMM U B S L B FONTOURA,RUA INSPETOR AIMORES,191,JARDIM MARCO ZERO,"RUA INSPETOR AIMORES, JARDIM MARCO ZERO, MACAPA, AP, BRASIL",,,,
AP,MACAPA,UBS MARIANA SOUZA PEREIRA DE BARROS,PEDREIRA,1,DISTRITO DA PEDREIRA,"PEDREIRA, DISTRITO DA PEDREIRA, MACAPA, AP, BRASIL",,,,
AP,MACAPA,PMM P S SAO TOME,DISTRITO DO PACUI,1,PACUI,"DISTRITO DO PACUI, PACUI, MACAPA, AP, BRASIL",,,,
AP,MACAPA,PMM U B S DAS PEDRINHAS,RUA JOAO CASTRO SUSSUARANA,1,JARDIM EQUATORIAL,"RUA JOAO CASTRO SUSSUARANA, JARDIM EQUATORIAL, MACAPA, AP, BRASIL",,,,
AP,MACAPA,PMM UBS TRACAJATUBA I,TRACAJATUBA I PACUI,1,PACUI,"TRACAJATUBA I PACUI, PACUI, MACAPA, AP, BRASIL",,,,
AP,MACAPA,PMM P S DO CANTAZAL,CANTAZAL DO PACUI,1,CANTAZAL DO PACUI,"CANTAZAL DO PACUI, CANTAZAL DO PACUI, MACAPA, AP, BRASIL",,,,
AP,MACAPA,PMM U B S INFRAERO II,AVENIDA CARLOS LINS CORTES,161,INFRAERO II,"AVENIDA CARLOS LINS CORTES, INFRAERO II, MACAPA, AP, BRASIL",,,,
AP,MACAPA,PMM U B S SAO PEDRO DOS BOIS,COMUNIDADE SAO PEDRO DOS BOIS,1,DISTRITO DA PEDREIRA,"COMUNIDADE SAO PEDRO DOS BOIS, DISTRITO DA PEDREIRA, MACAPA, AP, BRASIL",,,,
AP,MACAPA,PMM U B S CONCEICAO R MOITA,AVENIDA RAIMUNDO PEQUILO GOES DE ALMEIDA,294,NOVA ESPERANCA,"AVENIDA RAIMUNDO PEQUILO GOES DE ALMEIDA, NOVA ESPERANCA, MACAPA, AP, BRASIL",,,,
AP,MACAPA,PMM P S ARIRI,MARUANUM,1,DISTRITO DO MARUANUM,"MARUANUM, DISTRITO DO MARUANUM, MACAPA, AP, BRASIL",,,,
AP,MACAPA,PMM U B S NOVO HORIZONTE,AV ALVARO CARVALHO BARBOSA,2246,NOVO HORIZONTE I,"AV ALVARO CARVALHO BARBOSA, NOVO HORIZONTE I, MACAPA, AP, BRASIL",,,,
AP,MAZAGAO,PM MZG POSTO DE SAUDE PANCADA DO CAMAIPI,COMUNIDADE PANCADA DO CAMAIPI,1,CPDO CAMAIPI,"COMUNIDADE PANCADA DO CAMAIPI, CPDO CAMAIPI, MAZAGAO, AP, BRASIL",,,,
AP,MAZAGAO,PM MZG UBS MARIA HELENA COSTA DE SOUZA,LOCALIDADE VILA DO MARACA,1,C V DO MARACA,"LOCALIDADE VILA DO MARACA, C V DO MARACA, MAZAGAO, AP, BRASIL",,,,
AP,MAZAGAO,PM MZG UBS DR SILAS SALGADO,VILA DO CARVAO,1,VILA DO CARVAO,"VILA DO CARVAO, VILA DO CARVAO, MAZAGAO, AP, BRASIL",,,,
AP,MAZAGAO,PM MZG POSTO DE SAUDE FOZ DO MAZAGAO VELHO,VILA FOZ DO MAZAGAO VELHO,1,V F DO M VELHO,"VILA FOZ DO MAZAGAO VELHO, V F DO M VELHO, MAZAGAO, AP, BRASIL",,,,
AP,MAZAGAO,PM MZG POSTO DE SAUDE PIQUIAZAL,COMUNIDADE PIQUIAZAL,S/N,COMUNIDADE PIQUIAZAL,"COMUNIDADE PIQUIAZAL, COMUNIDADE PIQUIAZAL, MAZAGAO, AP, BRASIL",,,,
AP,MAZAGAO,PM MZG POSTO DE SAUDE DONA ANTONIA,COMUNIDADE RIO PRETO,S/N,COMUN RIO PRETO,"COMUNIDADE RIO PRETO, COMUN RIO PRETO, MAZAGAO, AP, BRASIL",,,,
AP,MAZAGAO,PM MZG UBS DO MAZAGAO VELHO,DISTRITO DE MAZAGAO VELHO,S/N,MAZAGAO VELHO,"DISTRITO DE MAZAGAO VELHO, MAZAGAO VELHO, MAZAGAO, AP, BRASIL",,,,
AP,MAZAGAO,PM MZG POSTO DE SAUDE CONCEICAO DO MARACA,COMUNIDADE DO MARACA,S/N,COMUNIDADE MARACA,"COMUNIDADE DO MARACA, COMUNIDADE MARACA, MAZAGAO, AP, BRASIL",,,,
AP,MAZAGAO,PM MZG POSTO DE SAUDE MARANATA,COMUNIDADE MARANATA,1,COMUNIDADE MARANATA,"COMUNIDADE MARANATA, COMUNIDADE MARANATA, MAZAGAO, AP, BRASIL",,,,
AP,MAZAGAO,PM MZG POSTO DE SAUDE DO ARIRAMBA,COMUNIDADE DO ARIRAMBA,1,COMUNIDADE ARIRAMBA,"COMUNIDADE DO ARIRAMBA, COMUNIDADE ARIRAMBA, MAZAGAO, AP, BRASIL",,,,
AP,MAZAGAO,PM MZG POSTO DE SAUDE VILA NOVA DO BISPO,COMUNIDADE VILA NOVA,S/N,COMUN VILA NOVA,"COMUNIDADE VILA NOVA, COMUN VILA NOVA, MAZAGAO, AP, BRASIL",,,,
AP,MAZAGAO,PM MZG UBS DR CID SANTANA,RUA PRESIDENTE VARGAS,1,OLARIA,"RUA PRESIDENTE VARGAS, OLARIA, MAZAGAO, AP, BRASIL",,,,
AP,MAZAGAO,PM MZG POSTO DE SAUDE RECREIO DO RIO PRETO,COMUNIDADE DO RIO PRETO,S/N,COMUN RIO PRETO,"COMUNIDADE DO RIO PRETO, COMUN RIO PRETO, MAZAGAO, AP, BRASIL",,,,
AP,MAZAGAO,PM MZG POSTO DE SAUDE CENTRAL DO MARACA,VILA DO MARACA,1,VILA DO MARACA,"VILA DO MARACA, VILA DO MARACA, MAZAGAO, AP, BRASIL",,,,
AP,MAZAGAO,SES AP UNID MISTA DE SAUDE DE MAZAGAO,RUA PRESIDENTE VARGAS,440,CENTRO,"RUA PRESIDENTE VARGAS, CENTRO, MAZAGAO, AP, BRASIL",,,,
AP,MAZAGAO,PM MZG POSTO DE SAUDE SAO JOSE DO AJURUXI,COMUNIDADE SAO JOSE DO AJURUXI,1,C S JOSE DO AJURUX,"COMUNIDADE SAO JOSE DO AJURUXI, C S JOSE DO AJURUX, MAZAGAO, AP, BRASIL",,,,
AP,MAZAGAO,PM MZG POSTO DE SAUDE DE CURUCA,COMUNIDADE DE CURUC,1,C CURUC,"COMUNIDADE DE CURUC, C CURUC, MAZAGAO, AP, BRASIL",,,,
AP,MAZAGAO,PM MZG UBS ADAUTO BASILIO,RUA VEIGA CABRAL,S/N,SAO TIAGO,"RUA VEIGA CABRAL, SAO TIAGO, MAZAGAO, AP, BRASIL",,,,
AP,MAZAGAO,PM MZG UBS TIAGO DA FONSECA E SILVA,RUA INTENDENTE ALFREDO PINTO,S/N,UNIAO,"RUA INTENDENTE ALFREDO PINTO, UNIAO, MAZAGAO, AP, BRASIL",,,,
AP,OIAPOQUE,PMOPQ PS PRIMEIRO DO CASSIPORE,BR 156 KM 100,S/N,CASSIPORE,"BR 156 KM 100, CASSIPORE, OIAPOQUE, AP, BRASIL",,,,
AP,OIAPOQUE,PMOPQ PS DE CLEVELANDIA,LIRA CASTRO,S/N,CLEVELANDIA,"LIRA CASTRO, CLEVELANDIA, OIAPOQUE, AP, BRASIL",,,,
AP,OIAPOQUE,PMOPQ PS VILA VELHA DO CASSIPORE,BR 156 KM 130,S/N,RURAL,"BR 156 KM 130, RURAL, OIAPOQUE, AP, BRASIL",,,,
AP,OIAPOQUE,PMOPQ PS DO PIQUIA KM 30,BR 156 KM 30,S/N,PIQUIA,"BR 156 KM 30, PIQUIA, OIAPOQUE, AP, BRASIL",,,,
AP,OIAPOQUE,PMOPQ UBS DO PLANALTO,RUA ULISSES GUIMARAES,S/N,PLANALTO,"RUA ULISSES GUIMARAES, PLANALTO, OIAPOQUE, AP, BRASIL",,,,
AP,OIAPOQUE,PMOPQ UBS VILA VITORIA,RUA GERVASIO BARBOSA,522,VILA VITORIA,"RUA GERVASIO BARBOSA, VILA VITORIA, OIAPOQUE, AP, BRASIL",,,,
AP,OIAPOQUE,PMOPQ UBS JULIETA PALMERIM,RUA SANTOS DRUMONT,S/N,CENTRO,"RUA SANTOS DRUMONT, CENTRO, OIAPOQUE, AP, BRASIL",,,,
AP,OIAPOQUE,PMOPQ UBS NOVA ESPERANCA,RUA LELIO SILVA,S/N,NOVA ESPERANCA,"RUA LELIO SILVA, NOVA ESPERANCA, OIAPOQUE, AP, BRASIL",,,,
AP,OIAPOQUE,PMOPQ UBS DO INFRAERO,AV SANTA HELENA,1304,INFRAERO,"AV SANTA HELENA, INFRAERO, OIAPOQUE, AP, BRASIL",,,,
AP,PEDRA BRANCA DO AMAPARI,SES AP UNID MISTA DE SAUDE DE PEDRA BRANCA DO AMAPARI,RUA FRANCISCO DUTRA,517,CENTRO,"RUA FRANCISCO DUTRA, CENTRO, PEDRA BRANCA DO AMAPARI, AP, BRASIL",,,,
AP,PEDRA BRANCA DO AMAPARI,PMPBA UBS PEDRA BRANCA DO AMAPARI,RUA FRANCISCO BRAZ,35,CENTRO,"RUA FRANCISCO BRAZ, CENTRO, PEDRA BRANCA DO AMAPARI, AP, BRASIL",,,,
AP,PEDRA BRANCA DO AMAPARI,PMPBA POSTO DE SAUDE SAO SEBASTIAO DO CACHACO,COMUNIDADE DE SAO SEBASTIAO DO CACHACO,1,COMUNIDADE SAO SEBAS,"COMUNIDADE DE SAO SEBASTIAO DO CACHACO, COMUNIDADE SAO SEBAS, PEDRA BRANCA DO AMAPARI, AP, BRASIL",,,,
AP,PEDRA BRANCA DO AMAPARI,PMPBA POSTO DE SAUDE DO CACHORRINHO,COMUNIDADE DO CACHORRINHO,1,COMUNIDADE CACHORRIN,"COMUNIDADE DO CACHORRINHO, COMUNIDADE CACHORRIN, PEDRA BRANCA DO AMAPARI, AP, BRASIL",,,,
AP,PEDRA BRANCA DO AMAPARI,PMPBA POSTO DE SAUDE SAO JOSE DO CACHORRINHO,COLONIA DO CACHORRINHO,S/N,COLONIA DO CACHORRIN,"COLONIA DO CACHORRINHO, COLONIA DO CACHORRIN, PEDRA BRANCA DO AMAPARI, AP, BRASIL",,,,
