UF,MUNICIPIO,ESTABELECIMENTO,LOGRADOURO,NUMERO,BAIRRO,ENDERECO_COMPLETO,latitude,longitude,address,point
MT,AGUA BOA,PENITENCIARIA MAJOR PM ZUZI ALVES DA SILVA,BR 158 KM 544,544,ZONA RURAL,"BR 158 KM 544, ZONA RURAL, AGUA BOA, MT, BRASIL",,,,
MT,AGUA BOA,ESF CRISTALINO,AVENIDA A,285,CRISTALINO,"AVENIDA A, CRISTALINO, AGUA BOA, MT, BRASIL",,,,
MT,AGUA BOA,ESF UNIVERSITARIO,AVENIDA PLANALTO,4224,UNIVERSITARIO,"AVENIDA PLANALTO, UNIVERSITARIO, AGUA BOA, MT, BRASIL",,,,
MT,AGUA BOA,CENTRO MUNICIPAL DE SAUDE DE AGUA BOA,AVENIDA TROPICAL,344,CENTRO,"AVENIDA TROPICAL, CENTRO, AGUA BOA, MT, BRASIL",,,,
MT,AGUA BOA,ESF CENTRAL,RUA 16,349,CENTRO,"RUA 16, CENTRO, AGUA BOA, MT, BRASIL",,,,
MT,ALTA FLORESTA,POSTO DE SAUDE NOVA ALIANCA,COMUN NOVA ALIANCA,S/N,ZONA RURAL,"COMUN NOVA ALIANCA, ZONA RURAL, ALTA FLORESTA, MT, BRASIL",,,,
MT,ALTA FLORESTA,PSF XV ELIDA ROCHA BORGES,RUA DF,S/N,CENTRO,"RUA DF, CENTRO, ALTA FLORESTA, MT, BRASIL",,,,
MT,ALTA FLORESTA,PSF XII CIDADE ALTA II,RUA PARANA,46,NORTE 2,"RUA PARANA, NORTE 2, ALTA FLORESTA, MT, BRASIL",,,,
MT,ALTA FLORESTA,PROGRAMA SAUDE DA FAMILIA IX BOM JESUS,AV MATO GROSSO,S/N,INDUSTRIAL,"AV MATO GROSSO, INDUSTRIAL, ALTA FLORESTA, MT, BRASIL",,,,
MT,ALTA FLORESTA,POSTO DE SAUDE OUROLANDA,PISTA DO CABEAACOM OUROLANDA,S/N,ZONA RURAL,"PISTA DO CABEAACOM OUROLANDA, ZONA RURAL, ALTA FLORESTA, MT, BRASIL",,,,
MT,ALTA FLORESTA,POSTO DE SAUDE JARDIM DAS ARARAS,RUA JOAO DE BARRO,S/N,STR ARARAS,"RUA JOAO DE BARRO, STR ARARAS, ALTA FLORESTA, MT, BRASIL",,,,
MT,ALTA FLORESTA,PSF X ENF GILENO FARIAS TEOFILO,AV AYRTON SENA,S/N,SAO JOSE OPERARIO,"AV AYRTON SENA, SAO JOSE OPERARIO, ALTA FLORESTA, MT, BRASIL",,,,
MT,ALTA FLORESTA,PSF V CIDADE ALTA,RUA FORTALEZA,S/N,SETOR NORTE 02,"RUA FORTALEZA, SETOR NORTE 02, ALTA FLORESTA, MT, BRASIL",,,,
MT,ALTA FLORESTA,PROGRAMA SAUDE DA FAMILIA VII ZONA RURAL,COM SANTA LUCIA OURO VERDE RIO VERDE,S/N,ZONA RURAL,"COM SANTA LUCIA OURO VERDE RIO VERDE, ZONA RURAL, ALTA FLORESTA, MT, BRASIL",,,,
MT,ALTA FLORESTA,PROGRAMA SAUDE DA FAMILIA VIII BOA ESPERANCA,RUA NWF 1 PREDIO NOVO,S/N,JARDIM GUARANA,"RUA NWF 1 PREDIO NOVO, JARDIM GUARANA, ALTA FLORESTA, MT, BRASIL",,,,
MT,ALTA FLORESTA,PSF VI BOA NOVA,PERIMETRAL SAO DOMINGOS,S/N,BOA NOVA,"PERIMETRAL SAO DOMINGOS, BOA NOVA, ALTA FLORESTA, MT, BRASIL",,,,
MT,ALTA FLORESTA,PSF III JARDIM PANORAMA,RUA JEQUITIBA,S/N,JD PANORAMA,"RUA JEQUITIBA, JD PANORAMA, ALTA FLORESTA, MT, BRASIL",,,,
MT,ALTA FLORESTA,PSF XI VALFREDO JOSE DE SANTANA,AVENIDA UNEMAT,S/N,RESIDENCIAL UNIVERSI,"AVENIDA UNEMAT, RESIDENCIAL UNIVERSI, ALTA FLORESTA, MT, BRASIL",,,,
MT,ALTA FLORESTA,PSF IV SANTA RITA DE CASSIA,AVENIDA PRIMAVERA,S/N,JARDIM DAS FLORES,"AVENIDA PRIMAVERA, JARDIM DAS FLORES, ALTA FLORESTA, MT, BRASIL",,,,
MT,ALTA FLORESTA,PSF II CIDADE BELA,RUA FLORIANO PEIXOTO,S/N,CIDADE BELA,"RUA FLORIANO PEIXOTO, CIDADE BELA, ALTA FLORESTA, MT, BRASIL",,,,
MT,ALTA FLORESTA,POSTO DE SAUDE SANTA RITA,COMUNIDADE SANTA RITA,S/N,ZONA RURAL,"COMUNIDADE SANTA RITA, ZONA RURAL, ALTA FLORESTA, MT, BRASIL",,,,
MT,ALTA FLORESTA,POSTO DE SAUDE CLAUDENIR FONTES,COMUNIDADE NOVO CRUZEIRO,S/N,PISTA DO CABECA,"COMUNIDADE NOVO CRUZEIRO, PISTA DO CABECA, ALTA FLORESTA, MT, BRASIL",,,,
MT,ALTA FLORESTA,POSTO DE SAUDE RAMAL DO MOGNO,ESTRADA RAMAL DO MOGNO,S/N,ZONA RURAL,"ESTRADA RAMAL DO MOGNO, ZONA RURAL, ALTA FLORESTA, MT, BRASIL",,,,
MT,ALTA FLORESTA,POSTO DE SAUDE NOVA ALVORADA,4 LESTE,S/N,COMUN NOVA ALVORADA,"4 LESTE, COMUN NOVA ALVORADA, ALTA FLORESTA, MT, BRASIL",,,,
MT,ALTA FLORESTA,PSF I VILA NOVA,RUA PIRACICABA,S/N,VILA NOVA,"RUA PIRACICABA, VILA NOVA, ALTA FLORESTA, MT, BRASIL",,,,
MT,ALTA FLORESTA,POSTO DE SAUDE MUNDO NOVO,TERCEIRA LESTE,S/N,ZONA RURAL,"TERCEIRA LESTE, ZONA RURAL, ALTA FLORESTA, MT, BRASIL",,,,
MT,ALTA FLORESTA,PSF XIII ANA NERI,RUA B,S/N,SETOR B,"RUA B, SETOR B, ALTA FLORESTA, MT, BRASIL",,,,
MT,ALTA FLORESTA,PSF XIV SANTA BARBARA,RUA DF,S/N,CENTRO,"RUA DF, CENTRO, ALTA FLORESTA, MT, BRASIL",,,,
MT,ALTA FLORESTA,POSTO DE SAUDE JACAMINHO,COM SAO MATEUS,S/N,ZONA RURAL,"COM SAO MATEUS, ZONA RURAL, ALTA FLORESTA, MT, BRASIL",,,,
MT,ALTO ARAGUAIA,UNIDADE DE SAUDE DA FAMILIA MANOEL MARQUES DE SOUZA,RUA ENGENHO DA SERRA,S/N,COHAB II,"RUA ENGENHO DA SERRA, COHAB II, ALTO ARAGUAIA, MT, BRASIL",,,,
MT,ALTO ARAGUAIA,UNIDADE DE SAUDE DA FAMILIA VANESSA WELTER RODRIGUES,RUA BENEDITO JOSE DA COSTA,S/N,NOSSA SENHORA APAREC,"RUA BENEDITO JOSE DA COSTA, NOSSA SENHORA APAREC, ALTO ARAGUAIA, MT, BRASIL",,,,
MT,ALTO ARAGUAIA,UNIDADE DE SAUDE DA FAMILIA GAIR DE BARROS,RUA MARIA LEOCADIA DE LIMA,197,GABIROBA,"RUA MARIA LEOCADIA DE LIMA, GABIROBA, ALTO ARAGUAIA, MT, BRASIL",,,,
MT,ALTO ARAGUAIA,UNIDADE DE SAUDE DA FAMILIA ONDINO RODRIGUES DE LIMA,RUA DR JOSE MORBECK,1571,VILA AEROPORTO,"RUA DR JOSE MORBECK, VILA AEROPORTO, ALTO ARAGUAIA, MT, BRASIL",,,,
MT,ALTO ARAGUAIA,UNIDADE DE SAUDE DA FAMILIA AMELIO FIRMINO DE OLIVEIRA,BURITI,S/N,ZONA RURAL,"BURITI, ZONA RURAL, ALTO ARAGUAIA, MT, BRASIL",,,,
MT,ALTO ARAGUAIA,UNIDADE DE SAUDE DA FAMILIA CELSO SIQUEIRA FRANCA,RUA SILVIO JOSE DE CASTRO MAIA,S/N,CENTRO,"RUA SILVIO JOSE DE CASTRO MAIA, CENTRO, ALTO ARAGUAIA, MT, BRASIL",,,,
MT,ALTO BOA VISTA,CENTRO DE SAUDE UNIDADE SAUDE DA FAMILIA ALTO BOA VISTA,SEBASTIANA PERERIA PASSARINHO,S/N,VILA REAL,"SEBASTIANA PERERIA PASSARINHO, VILA REAL, ALTO BOA VISTA, MT, BRASIL",,,,
MT,ALTO BOA VISTA,UNIDADE DE SAUDE DA FAMILIA RURAL,AV MOISES DORNELES MONTIEL,S/N,MAE MARIA,"AV MOISES DORNELES MONTIEL, MAE MARIA, ALTO BOA VISTA, MT, BRASIL",,,,
MT,ALTO GARCAS,UNIDADE DE SAUDE DA FAMILIA EQ 01 DR MIGUEL JOSE DA SILVA,RUA DOM JOSE SELVA,165,CENTRO,"RUA DOM JOSE SELVA, CENTRO, ALTO GARCAS, MT, BRASIL",,,,
MT,ALTO GARCAS,UNIDADE DE SAUDE DA FAMILIA EQUIPE 02,AV MANOEL CARVALHO BASTOS,1118,CENTRO,"AV MANOEL CARVALHO BASTOS, CENTRO, ALTO GARCAS, MT, BRASIL",,,,
MT,ALTO GARCAS,UNIDADE DE SAUDE DA FAMILIA EQ 03 ARCEU P DE OLIVEIRA,AV VARZEA GRANDE,202,MANGUEIRA,"AV VARZEA GRANDE, MANGUEIRA, ALTO GARCAS, MT, BRASIL",,,,
MT,ALTO PARAGUAI,ESF II HELIO CORREA DA COSTA,AVENIDA GETULIO VARGAS,S/N,BELA VISTA,"AVENIDA GETULIO VARGAS, BELA VISTA, ALTO PARAGUAI, MT, BRASIL",,,,
MT,ALTO PARAGUAI,ESF I JOAO ALVES DE SOUZA,RUA TIRADENTES,S/N,CENTRO,"RUA TIRADENTES, CENTRO, ALTO PARAGUAI, MT, BRASIL",,,,
MT,ALTO PARAGUAI,POSTO DE SAUDE CAPAO VERDE,CAPAO VERDE,S/N,ZONA RURAL,"CAPAO VERDE, ZONA RURAL, ALTO PARAGUAI, MT, BRASIL",,,,
MT,ALTO PARAGUAI,POSTO DE SAUDE DE TIRA SENTIDO,TIRA SENTIDO,S/N,ZONA RURAL,"TIRA SENTIDO, ZONA RURAL, ALTO PARAGUAI, MT, BRASIL",,,,
MT,ALTO PARAGUAI,POSTO DE SAUDE DE AGUA SANTA,DISTRITO AGUA SANTA,S/N,AGUA SANTA,"DISTRITO AGUA SANTA, AGUA SANTA, ALTO PARAGUAI, MT, BRASIL",,,,
MT,ALTO TAQUARI,UNIDADE DE SAUDE DA FAMILIA DE ALTO TAQUARI 13 PONTOS,RUA DOS PIONEIROS,170,13 PONTOS,"RUA DOS PIONEIROS, 13 PONTOS, ALTO TAQUARI, MT, BRASIL",,,,
MT,ALTO TAQUARI,UNIDADE BASICA DE SAUDE DA FAMILIA DE ALTO TAQUARI III,RUA ONDINO RODRIGUES DE LIMA,550,PARQUE ALTO TAQUARI,"RUA ONDINO RODRIGUES DE LIMA, PARQUE ALTO TAQUARI, ALTO TAQUARI, MT, BRASIL",,,,
MT,ALTO TAQUARI,UNIDADE DE SAUDE DA FAMILIA DE ALTO TAQUARI CENTRAL,RUA VER ITAMIR MARTINS CARDOSO,150,CENTRO,"RUA VER ITAMIR MARTINS CARDOSO, CENTRO, ALTO TAQUARI, MT, BRASIL",,,,
MT,APIACAS,CENTRO DE SAUDE PROGRAMA SAUDE DA FAMILIA III,AVENIDA BRASIL,S/N,BOM JESUS,"AVENIDA BRASIL, BOM JESUS, APIACAS, MT, BRASIL",,,,
MT,APIACAS,CENTRO DE SAUDE PROGRAMA SAUDE DA FAMILIA I,AVENIDA MATO GROSSO,S/N,BOM JESUS,"AVENIDA MATO GROSSO, BOM JESUS, APIACAS, MT, BRASIL",,,,
MT,APIACAS,CENTRO DE SAUDE PROGRAMA DE SAUDE DA FAMILIA II,AV BRASIL,1,BOM JESUS,"AV BRASIL, BOM JESUS, APIACAS, MT, BRASIL",,,,
MT,ARAGUAIANA,UNIDADE SAUDE DA FAMILIA RENASCER,RUA MANOEL INACIO,S/N,CENTRO,"RUA MANOEL INACIO, CENTRO, ARAGUAIANA, MT, BRASIL",,,,
MT,ARAGUAINHA,CENTRO DE SAUDE DE ARAGUAINHA,AVENIDA ARAGUAIA,447,CENTRO,"AVENIDA ARAGUAIA, CENTRO, ARAGUAINHA, MT, BRASIL",,,,
MT,ARAPUTANGA,POSTO DE SAUDE DAS BOTAS,RUA PRINCIPAL,S/N,ZONA RURAL,"RUA PRINCIPAL, ZONA RURAL, ARAPUTANGA, MT, BRASIL",,,,
MT,ARAPUTANGA,UNIDADE DE SAUDE DA FAMILIA CENTRAL,RUA ARTHUR FRANCISCO XAVIER,S/N,CENTRO,"RUA ARTHUR FRANCISCO XAVIER, CENTRO, ARAPUTANGA, MT, BRASIL",,,,
MT,ARAPUTANGA,PACS RURAL DE ARAPUTANGA,RUA ARTHUR FRANCISCO XAVIER,S/N,CENTRO,"RUA ARTHUR FRANCISCO XAVIER, CENTRO, ARAPUTANGA, MT, BRASIL",,,,
MT,ARAPUTANGA,UNIDADE BASICA DE SAUDE CIDADE ALTA,AV ORIDIA PIMENTA DA CONCEICAO DE CARVALHO,S/N,CIDADE ALTA,"AV ORIDIA PIMENTA DA CONCEICAO DE CARVALHO, CIDADE ALTA, ARAPUTANGA, MT, BRASIL",,,,
MT,ARAPUTANGA,UNIDADE SAUDE DA FAMILIA SAO SEBASTIAO,RUA LIMIRO ROSA PEREIRA,S/N,SAO SEBASTIAO,"RUA LIMIRO ROSA PEREIRA, SAO SEBASTIAO, ARAPUTANGA, MT, BRASIL",,,,
MT,ARAPUTANGA,UNIDADE SAUDE FAMILIA SANTO ANTONIO,RUA JUSCELINO KUBSTCHEK,S/N,SANTO ANTONIO,"RUA JUSCELINO KUBSTCHEK, SANTO ANTONIO, ARAPUTANGA, MT, BRASIL",,,,
MT,ARENAPOLIS,PSF I BELA VISTA ARENAPOLIS,RUA DA VITORIA,S/N,BELA VISTA,"RUA DA VITORIA, BELA VISTA, ARENAPOLIS, MT, BRASIL",,,,
MT,ARENAPOLIS,PSF II VILA RICA ARENAPOLIS,RUA GLICERIO MARTINS PINTO,S/N,VILA RICA,"RUA GLICERIO MARTINS PINTO, VILA RICA, ARENAPOLIS, MT, BRASIL",,,,
MT,ARENAPOLIS,PSF III CAMPINA ARENAPOLIS,RUA GOIAS,S/N,CAMPINA,"RUA GOIAS, CAMPINA, ARENAPOLIS, MT, BRASIL",,,,
MT,ARENAPOLIS,ESF SAO MATEUS,LEONIDIO VILAS BOAS SAMPAIO,S/N,SAO MATEUS,"LEONIDIO VILAS BOAS SAMPAIO, SAO MATEUS, ARENAPOLIS, MT, BRASIL",,,,
MT,ARIPUANA,UNIDADE DE SAUDE DA FAMILIA CIDADE ALTA ARIPUANA,RUA PORTO ALEGRE ESQUINA COM RUA 18,S/N,CIDADE ALTA,"RUA PORTO ALEGRE ESQUINA COM RUA 18, CIDADE ALTA, ARIPUANA, MT, BRASIL",,,,
MT,ARIPUANA,UNIDADE DE SAUDE DA FAMILIA CONSELVAN ARIPUANA,RUA GUARANTA,S/N,ZONA RURAL,"RUA GUARANTA, ZONA RURAL, ARIPUANA, MT, BRASIL",,,,
MT,ARIPUANA,UNIDADE DE SAUDE DA FAMILIA JARDIM PLANALTO ARIPUANA,RUA JP 20,16,JARDIM PLANALTO,"RUA JP 20, JARDIM PLANALTO, ARIPUANA, MT, BRASIL",,,,
MT,ARIPUANA,UNIDADE DE SAUDE DA FAMILIA ARIPUANA ARIPUANA,RUA DOS EDIS,88,MODULO 01,"RUA DOS EDIS, MODULO 01, ARIPUANA, MT, BRASIL",,,,
MT,BARAO DE MELGACO,CENTRO DE SAUDE DA FAMILIA BARAO DE MELGACO PSF URBANO,RUA ALIPIO DUARTE,S/N,CENTRO,"RUA ALIPIO DUARTE, CENTRO, BARAO DE MELGACO, MT, BRASIL",,,,
MT,BARAO DE MELGACO,POSTO DE SAUDE DE VILA RECREIO,EUGENIO DA SILVA TAQUES,0,CENTRO,"EUGENIO DA SILVA TAQUES, CENTRO, BARAO DE MELGACO, MT, BRASIL",,,,
MT,BARAO DE MELGACO,POSTO DE SAUDE DE CAPOEIRINHA,CAPOEIRINHA,S/N,ZONA RURAL,"CAPOEIRINHA, ZONA RURAL, BARAO DE MELGACO, MT, BRASIL",,,,
MT,BARAO DE MELGACO,UNIDADE DE SAUDE DA FAMILIA DE JOSELANDIA PSF RURAL,SAO PEDRO DE JOSELANDIA,0,JOSELANDIA,"SAO PEDRO DE JOSELANDIA, JOSELANDIA, BARAO DE MELGACO, MT, BRASIL",,,,
MT,BARRA DO BUGRES,POSTO DE SAUDE CABACAS BARRA DO BUGRES,ESTRADA PRINCIPAL ANEXO A ANTIGA SEDE,0,ASSENTAMENTO CABACAS,"ESTRADA PRINCIPAL ANEXO A ANTIGA SEDE, ASSENTAMENTO CABACAS, BARRA DO BUGRES, MT, BRASIL",,,,
MT,BARRA DO BUGRES,PSF ASSARI BARRA DO BUGRES,RUA 7 DE SETEMBRO,S/N,DISTRITO DE ASSARI,"RUA 7 DE SETEMBRO, DISTRITO DE ASSARI, BARRA DO BUGRES, MT, BRASIL",,,,
MT,BARRA DO BUGRES,PSF MARIA BENEDITA DOS SANTOS,RUA PEDRO DE CAMPOS BORGES,S/N,NOVA ESPERANCA,"RUA PEDRO DE CAMPOS BORGES, NOVA ESPERANCA, BARRA DO BUGRES, MT, BRASIL",,,,
MT,BARRA DO BUGRES,CENTRO DE SAUDE SERGIO PEREIRA DE ARRUDA BARRA DO BUGRES,RUA BELO HORIZONTE,134,CENTRO,"RUA BELO HORIZONTE, CENTRO, BARRA DO BUGRES, MT, BRASIL",,,,
MT,BARRA DO BUGRES,POSTO DE SAUDE DE NOVO FERNANDOPOLIS BARRA DO BUGRES,RUA PRINCIPAL,S/N,CENTRO,"RUA PRINCIPAL, CENTRO, BARRA DO BUGRES, MT, BRASIL",,,,
MT,BARRA DO BUGRES,POSTO DE SAUDE CURRUPIRA BARRA DO BUGRES,RUA PRINCIPAL,S/N,CURRIPIRA,"RUA PRINCIPAL, CURRIPIRA, BARRA DO BUGRES, MT, BRASIL",,,,
MT,BARRA DO BUGRES,CENTRO INTEGRADO DE SAUDE ORIENTE,RUA DA ALEGRIA,S/N,JARDIM REPUBLICA,"RUA DA ALEGRIA, JARDIM REPUBLICA, BARRA DO BUGRES, MT, BRASIL",,,,
MT,BARRA DO BUGRES,ESF SADI PEDRO BOECIO CERVO,AV PAU BRASIL,S/N,UNIAO,"AV PAU BRASIL, UNIAO, BARRA DO BUGRES, MT, BRASIL",,,,
MT,BARRA DO BUGRES,POSTO DE SAUDE ANTONIO CONSELHEIRO BARRA DO BUGRES,ESTRADA PRINCIPAL,32,AREA RURAL,"ESTRADA PRINCIPAL, AREA RURAL, BARRA DO BUGRES, MT, BRASIL",,,,
MT,BARRA DO BUGRES,PSF PRIMAVERA BARRA DO BUGRES,RUA ALEGRIA,S/N,MARACANA,"RUA ALEGRIA, MARACANA, BARRA DO BUGRES, MT, BRASIL",,,,
MT,BARRA DO BUGRES,POSTO DE SAUDE BAIXIUS BARRA DO BUGRES,ESTRADA PRINCIPAL,0,COMUNIDADE BAIXIUS,"ESTRADA PRINCIPAL, COMUNIDADE BAIXIUS, BARRA DO BUGRES, MT, BRASIL",,,,
MT,BARRA DO BUGRES,PSF MARACANA BARRA DO BUGRES,RUA ARENAPOLIS LOTE 5,5,JARDIM TREZE DE MAIO,"RUA ARENAPOLIS LOTE 5, JARDIM TREZE DE MAIO, BARRA DO BUGRES, MT, BRASIL",,,,
MT,BARRA DO GARCAS,PSF SANTO ANTONIO I,RUA CEL FRANCISCO ESTEVES ESQ C TRAV PITALUGA,S/N,SANTO ANTONIO,"RUA CEL FRANCISCO ESTEVES ESQ C TRAV PITALUGA, SANTO ANTONIO, BARRA DO GARCAS, MT, BRASIL",,,,
MT,BARRA DO GARCAS,CENTRO DE SAUDE VOADEIRA,RUA PRINCIPAL,S/N,DISTRITO VOADEIRA,"RUA PRINCIPAL, DISTRITO VOADEIRA, BARRA DO GARCAS, MT, BRASIL",,,,
MT,BARRA DO GARCAS,PSF JARDIM PALMARES,RUA OLIVIO ROBERTO BARBOSA,S/N,JARDIM PALMARES,"RUA OLIVIO ROBERTO BARBOSA, JARDIM PALMARES, BARRA DO GARCAS, MT, BRASIL",,,,
MT,BARRA DO GARCAS,PSF VILA MARIA,RUA F LOTE F,S/N,VILA MARIA,"RUA F LOTE F, VILA MARIA, BARRA DO GARCAS, MT, BRASIL",,,,
MT,BARRA DO GARCAS,PSF JARDIM MANGUEIRAS,AVENIDA SUL,S/N,JD AMAZONIA II,"AVENIDA SUL, JD AMAZONIA II, BARRA DO GARCAS, MT, BRASIL",,,,
MT,BARRA DO GARCAS,PSF SAO SEBASTIAO,RUA MOREIRA CABRAL,59,SAO SEBASTIAO,"RUA MOREIRA CABRAL, SAO SEBASTIAO, BARRA DO GARCAS, MT, BRASIL",,,,
MT,BARRA DO GARCAS,PSF RURAL,BR158,S/N,DISTRITO VALE DOS SO,"BR158, DISTRITO VALE DOS SO, BARRA DO GARCAS, MT, BRASIL",,,,
MT,BARRA DO GARCAS,UBS SANTO ANTONIO III,RUA JOSE ANDRE VARJAO ESQ C RUA 28,1,SANTO ANTONIO,"RUA JOSE ANDRE VARJAO ESQ C RUA 28, SANTO ANTONIO, BARRA DO GARCAS, MT, BRASIL",,,,
MT,BARRA DO GARCAS,PSF RECANTO DAS ACACIAS,RUA DOS GIRASSOIS,S/N,RECANTO DAS ACACIAS,"RUA DOS GIRASSOIS, RECANTO DAS ACACIAS, BARRA DO GARCAS, MT, BRASIL",,,,
MT,BARRA DO GARCAS,CENTRO DE SAUDE TORICUEIJE,DISTRITO DE TORICUEIJE,S/N,TORICOEJE,"DISTRITO DE TORICUEIJE, TORICOEJE, BARRA DO GARCAS, MT, BRASIL",,,,
MT,BARRA DO GARCAS,CENTRO DE SAUDE VALE DOS SONHOS,AVENIDA MINISTRO JOAO ALBERTO,S/N,DISTRITO VALE DOS SO,"AVENIDA MINISTRO JOAO ALBERTO, DISTRITO VALE DOS SO, BARRA DO GARCAS, MT, BRASIL",,,,
MT,BARRA DO GARCAS,PSF JARDIM OURO FINO,RUA 29 ESQUINA COM RUA 31,S/N,JD OURO FINO,"RUA 29 ESQUINA COM RUA 31, JD OURO FINO, BARRA DO GARCAS, MT, BRASIL",,,,
MT,BARRA DO GARCAS,PSF JARDIM NOVA BARRA,RUA FREI FELIPE,S/N,JARDIM NOVA BARRA,"RUA FREI FELIPE, JARDIM NOVA BARRA, BARRA DO GARCAS, MT, BRASIL",,,,
MT,BARRA DO GARCAS,PSF CENTRO,1 DE MAIO ESQUINA COM RUA RAFAEL CARDOSO,S/N,CENTRO,"1 DE MAIO ESQUINA COM RUA RAFAEL CARDOSO, CENTRO, BARRA DO GARCAS, MT, BRASIL",,,,
MT,BARRA DO GARCAS,UBS SAO MARCOS,ESTRADA RURAL ALDEIA SAO MARCOS,S/N,ZONA RURAL,"ESTRADA RURAL ALDEIA SAO MARCOS, ZONA RURAL, BARRA DO GARCAS, MT, BRASIL",,,,
MT,BARRA DO GARCAS,PSF CAMPINAS,INDEPENDENCIA,1367,CAMPINAS,"INDEPENDENCIA, CAMPINAS, BARRA DO GARCAS, MT, BRASIL",,,,
MT,BARRA DO GARCAS,UBS JARDIM PIRACEMA,AVENIDA PRINCIPAL ESQUINA COM RUA PAULO DELMONDES,S/N,JD PIRACEMA,"AVENIDA PRINCIPAL ESQUINA COM RUA PAULO DELMONDES, JD PIRACEMA, BARRA DO GARCAS, MT, BRASIL",,,,
MT,BARRA DO GARCAS,CENTRO DE SAUDE INDIANOPOLIS,AVENIDA PRINCIPAL,S/N,DISTRITO DE INDIANOP,"AVENIDA PRINCIPAL, DISTRITO DE INDIANOP, BARRA DO GARCAS, MT, BRASIL",,,,
MT,BARRA DO GARCAS,PSF ANCHIETA,AVENIDA ANCHIETA,S/N,ANCHIETA,"AVENIDA ANCHIETA, ANCHIETA, BARRA DO GARCAS, MT, BRASIL",,,,
MT,BARRA DO GARCAS,PSF DR JOAO BENTO MARIA LUCIA,RUA CALERINDA COSTA,S/N,JARDIM MARIA LUCIA,"RUA CALERINDA COSTA, JARDIM MARIA LUCIA, BARRA DO GARCAS, MT, BRASIL",,,,
MT,BARRA DO GARCAS,PSF SANTO ANTONIO II,AVENIDA ANA LIRA,S/N,UNIAO,"AVENIDA ANA LIRA, UNIAO, BARRA DO GARCAS, MT, BRASIL",,,,
MT,BARRA DO GARCAS,PSF JARDIM ARAGUAIA,RUA GERMANO BEZERRA,S/N,JARDIM ARAGUAIA,"RUA GERMANO BEZERRA, JARDIM ARAGUAIA, BARRA DO GARCAS, MT, BRASIL",,,,
MT,BARRA DO GARCAS,CENTRO DE RESSOCIALIZACAO DE BARRA DO GARCAS,RUA GOIAS,764,CENTRO,"RUA GOIAS, CENTRO, BARRA DO GARCAS, MT, BRASIL",,,,
MT,BARRA DO GARCAS,PSF SENA MARQUES,RUA BRASILIA ESQUINA COM RUA M DA GLORIA CARVALHO,235,SAO JOAO,"RUA BRASILIA ESQUINA COM RUA M DA GLORIA CARVALHO, SAO JOAO, BARRA DO GARCAS, MT, BRASIL",,,,
MT,BARRA DO GARCAS,UBS NAMUNKURA,ALDEIA INDIGENA NAMUCURA,S/N,OUTROS,"ALDEIA INDIGENA NAMUCURA, OUTROS, BARRA DO GARCAS, MT, BRASIL",,,,
MT,BOM JESUS DO ARAGUAIA,CENTRO DE SAUDE DE BOM JESUSUNIDADE SAUDE DA FAMILIA,RUA GARCES,375,CENTRO,"RUA GARCES, CENTRO, BOM JESUS DO ARAGUAIA, MT, BRASIL",,,,
MT,BOM JESUS DO ARAGUAIA,UBS VILA CAMPINAS,RUA PRINCIPAL,5,CENTRO,"RUA PRINCIPAL, CENTRO, BOM JESUS DO ARAGUAIA, MT, BRASIL",,,,
