UF,MUNICIPIO,ESTABELECIMENTO,LOGRADOURO,NUMERO,BAIRRO,ENDERECO_COMPLETO,latitude,longitude,address,point
RN,ACU,UBS CELINA ARAUJO BEZERRA,SITIO MORADA NOVA,S/N,ZONA RURAL,"SITIO MORADA NOVA, ZONA RURAL, ACU, RN, BRASIL",,,,
RN,ACU,UBS JOSE DINARTE SOARES,RUA DOM COSTA,S/N,DOM ELIZEU,"RUA DOM COSTA, DOM ELIZEU, ACU, RN, BRASIL",,,,
RN,ACU,USF BELA VISTA PIATO,SITIO BELA VISTA PIATO,S/N,ZONA RURAL,"SITIO BELA VISTA PIATO, ZONA RURAL, ACU, RN, BRASIL",,,,
RN,ACU,UBS JANDUIS,AV SENADOR JOAO CAMARA,1775,DOM ELIZEU,"AV SENADOR JOAO CAMARA, DOM ELIZEU, ACU, RN, BRASIL",,,,
RN,ACU,USF PANON II,SITIO PANON II,S/N,ZONA RURAL,"SITIO PANON II, ZONA RURAL, ACU, RN, BRASIL",,,,
RN,ACU,UBS ORTENCIO FERREIRA LIMA,RUA PEDRO BORGES DE ANDRADE,S/N,JOAO PAULO II,"RUA PEDRO BORGES DE ANDRADE, JOAO PAULO II, ACU, RN, BRASIL",,,,
RN,ACU,UBS MARIA DA PENHA,RUA BERNARDO VIEIRA,S/N,SAO JOAO,"RUA BERNARDO VIEIRA, SAO JOAO, ACU, RN, BRASIL",-5.5789958,-36.905482,"Rua Bernardo Vieira, Centro, Assu, Região Geográfica Imediata de Açu, Região Geográfica Intermediária de Mossoró, Rio Grande do Norte, Região Nordeste, 59650-000, Brasil","5 34m 44.3849s S, 36 54m 19.7352s W"
RN,ACU,USF NOVA ESPERANCA,SITIO NOVA ESPERANCA,S/N,ZONA RURAL,"SITIO NOVA ESPERANCA, ZONA RURAL, ACU, RN, BRASIL",,,,
RN,ACU,USF LINDA FLOR,SITIO LINDA FLOR,S/N,ZONA RURAL,"SITIO LINDA FLOR, ZONA RURAL, ACU, RN, BRASIL",,,,
RN,ACU,UBS SEVERINO MAIA,AVENIDA DEPUTADO OLAVO LACERDA MONTENEGRO,S/N,LAGOA DO FERREIRO,"AVENIDA DEPUTADO OLAVO LACERDA MONTENEGRO, LAGOA DO FERREIRO, ACU, RN, BRASIL",,,,
RN,ACU,USF FELIZ ASSU,AVENIDA PREFEITO JOAO BATISTA LACERDA MONTENEGRO,337,FELIZ ASSU,"AVENIDA PREFEITO JOAO BATISTA LACERDA MONTENEGRO, FELIZ ASSU, ACU, RN, BRASIL",,,,
RN,ACU,UBS JOANA FLORENCIO,RUA ADALBERTO AMORIM,1764,VERTENTES,"RUA ADALBERTO AMORIM, VERTENTES, ACU, RN, BRASIL",-5.5868033,-36.9109163,"Rua Doutor Adalberto Amorim, Vertentes, Assu, Região Geográfica Imediata de Açu, Região Geográfica Intermediária de Mossoró, Rio Grande do Norte, Região Nordeste, 59650-000, Brasil","5 35m 12.4919s S, 36 54m 39.2987s W"
RN,AFONSO BEZERRA,UBS VICTOR MODESTO,CANTO GRANDE,S/N,ZONA RURAL,"CANTO GRANDE, ZONA RURAL, AFONSO BEZERRA, RN, BRASIL",,,,
RN,AFONSO BEZERRA,UESF LUIZ FERREIRA DE LACERDA,RUA PROJETADA DA CRECHE,S/N,SANTO ANTONIO,"RUA PROJETADA DA CRECHE, SANTO ANTONIO, AFONSO BEZERRA, RN, BRASIL",,,,
RN,AFONSO BEZERRA,UNIDADE BASICA DE SAUDE DA JACUMA,COMUNIDADE JACUMA,S/N,ZONA RURAL,"COMUNIDADE JACUMA, ZONA RURAL, AFONSO BEZERRA, RN, BRASIL",,,,
RN,AFONSO BEZERRA,UESF AFONSO LIGORIO BEZERRA SOBRINHO,RUA FRANCISCO DAS CHAGAS SOUZA,S/N,NOVA DESCOBERTA,"RUA FRANCISCO DAS CHAGAS SOUZA, NOVA DESCOBERTA, AFONSO BEZERRA, RN, BRASIL",,,,
RN,AFONSO BEZERRA,UESF ALCIDES FELIX,RUA CORONEL ANTONIO PEDRO,368,CENTRO,"RUA CORONEL ANTONIO PEDRO, CENTRO, AFONSO BEZERRA, RN, BRASIL",,,,
RN,AGUA NOVA,CENTRO DE SAUDE DE AGUA NOVA,RUA NOSSA SENHORA DE FATIMA,S/N,CENTRO,"RUA NOSSA SENHORA DE FATIMA, CENTRO, AGUA NOVA, RN, BRASIL",,,,
RN,AGUA NOVA,POSTO DE SAUDE SERRA DAS ALMAS,ST SERRA DAS ALMAS,S/N,ZONA RURAL,"ST SERRA DAS ALMAS, ZONA RURAL, AGUA NOVA, RN, BRASIL",,,,
RN,AGUA NOVA,UBS UNIDADE BASICA DE SAUDE CARNAUBAL,SITIO CARNAUBAL,S/N,RURAL,"SITIO CARNAUBAL, RURAL, AGUA NOVA, RN, BRASIL",,,,
RN,ALEXANDRIA,UNIDADE BASICA DE SAUDE MANICOBA,SITIO MANICOBA,S/N,ZONA RURAL,"SITIO MANICOBA, ZONA RURAL, ALEXANDRIA, RN, BRASIL",,,,
RN,ALEXANDRIA,UNIDADE BASICA DE SAUDE CASTELIANO,SITIO CASTELIANO,S/N,ZONA RURAL,"SITIO CASTELIANO, ZONA RURAL, ALEXANDRIA, RN, BRASIL",,,,
RN,ALEXANDRIA,UNIDADE DE SAUDE DA FAMILIA CASCALHO,AV TAB HERMES DE PAIVA,S/N,CASCALHO,"AV TAB HERMES DE PAIVA, CASCALHO, ALEXANDRIA, RN, BRASIL",,,,
RN,ALEXANDRIA,UNIDADE DE SAUDE DA FAMILIA CARNAUBAL,SITIO CARNAUBAL,S/N,ZONA RURAL,"SITIO CARNAUBAL, ZONA RURAL, ALEXANDRIA, RN, BRASIL",,,,
RN,ALEXANDRIA,CENTRO DE SAUDE DE ALEXANDRIA,RUA DESEMB FERREIRA CHAVES,15,CENTRO,"RUA DESEMB FERREIRA CHAVES, CENTRO, ALEXANDRIA, RN, BRASIL",,,,
RN,ALEXANDRIA,UNIDADE BASICA DE SAUDE RIACHO DO MEIO,SITIO RIACHO DO MEIO,S/N,ZONA RURAL,"SITIO RIACHO DO MEIO, ZONA RURAL, ALEXANDRIA, RN, BRASIL",,,,
RN,ALEXANDRIA,UNIDADE DE SAUDE DA FAMILIA SERROTA,SITIO SERROTA,S/N,ZONA RURAL,"SITIO SERROTA, ZONA RURAL, ALEXANDRIA, RN, BRASIL",,,,
RN,ALEXANDRIA,UNIDADE DE SAUDE DA FAMILIA SANTO AMARO,RUA LUIZ TAVARES DA COSTA,26,SANTO AMARO,"RUA LUIZ TAVARES DA COSTA, SANTO AMARO, ALEXANDRIA, RN, BRASIL",-6.4084138,-38.0133578,"Rua Luiz Tavares da Costa, Santo Amaro, Alexandria, Região Geográfica Imediata de Pau dos Ferros, Região Geográfica Intermediária de Mossoró, Rio Grande do Norte, Região Nordeste, 59965-000, Brasil","6 24m 30.2897s S, 38 0m 48.0881s W"
RN,ALEXANDRIA,UNIDADE DE SAUDE DA FAMILIA ALTO BOA VISTA,RUA FCO DAS CHAGAS SARMENTO,9,ALTO BOA VISTA,"RUA FCO DAS CHAGAS SARMENTO, ALTO BOA VISTA, ALEXANDRIA, RN, BRASIL",,,,
RN,ALMINO AFONSO,CENTRO DE SAUDE DE ALMINO AFONSO AMELIA CHAVES,RUA EULALIA ALVES DA SILVA,S/N,CENTRO,"RUA EULALIA ALVES DA SILVA, CENTRO, ALMINO AFONSO, RN, BRASIL",,,,
RN,ALMINO AFONSO,UNIDADE DE APOIO A ESF EPAMINONDAS CARLOS DE ANDRADE,AV ALCINA NUNES,99,ACUDE,"AV ALCINA NUNES, ACUDE, ALMINO AFONSO, RN, BRASIL",,,,
RN,ALMINO AFONSO,POSTO DE SAUDE COROATA,SITIO COROATA,S/N,ZONA RURAL,"SITIO COROATA, ZONA RURAL, ALMINO AFONSO, RN, BRASIL",,,,
RN,ALMINO AFONSO,UNIDADE BASICA DE SAUDE JOSE FRANCIMAR DE SOUZA,RUA MARIA NUNES,157,FRANCISCO DE SOUZA N,"RUA MARIA NUNES, FRANCISCO DE SOUZA N, ALMINO AFONSO, RN, BRASIL",,,,
RN,ALTO DO RODRIGUES,CENTRO DE SAUDE DA FAMILIA V,RUA BOM JESUS,175,CENTRO,"RUA BOM JESUS, CENTRO, ALTO DO RODRIGUES, RN, BRASIL",,,,
RN,ALTO DO RODRIGUES,CENTRO DE SAUDE DA FAMILIA IV,FAZENDA BARROCAS,S/N,ZONA RURAL,"FAZENDA BARROCAS, ZONA RURAL, ALTO DO RODRIGUES, RN, BRASIL",,,,
RN,ALTO DO RODRIGUES,UNIDADE DE SAUDE DA FAMILIA DE TABATINGA,SITIO TABATINGA,S/N,ZONA RURAL,"SITIO TABATINGA, ZONA RURAL, ALTO DO RODRIGUES, RN, BRASIL",,,,
RN,ALTO DO RODRIGUES,UNIDADE DE SAUDE DA FAMILIA DE PONCIANA,DISTRITO DE PONCIANA,S/N,ZONA RURAL,"DISTRITO DE PONCIANA, ZONA RURAL, ALTO DO RODRIGUES, RN, BRASIL",,,,
RN,ALTO DO RODRIGUES,UNIDADE DE SAUDE DA FAMILIA DE ESTREITO,DISTRITO ESTREITO,S/N,ZONA RURAL,"DISTRITO ESTREITO, ZONA RURAL, ALTO DO RODRIGUES, RN, BRASIL",,,,
RN,ALTO DO RODRIGUES,CENTRO DE SAUDE DA FAMILIA II,RUA CHICO BRAZ,S/N,SAO FRANCISCO,"RUA CHICO BRAZ, SAO FRANCISCO, ALTO DO RODRIGUES, RN, BRASIL",,,,
RN,ALTO DO RODRIGUES,CENTRO DE SAUDE DA FAMILIA III,TRAV JOSE XAVIER,200,CENTRO,"TRAV JOSE XAVIER, CENTRO, ALTO DO RODRIGUES, RN, BRASIL",,,,
RN,ALTO DO RODRIGUES,CENTRO DE SAUDE DA FAMILIA I,SITIO SAO JOSE,S/N,ZONA RURAL,"SITIO SAO JOSE, ZONA RURAL, ALTO DO RODRIGUES, RN, BRASIL",,,,
RN,ALTO DO RODRIGUES,HOSPITAL MATERNIDADE MARIA RODRIGUES DE MELO,RUA FRANCISCO RODRIGUES,378,CENTRO,"RUA FRANCISCO RODRIGUES, CENTRO, ALTO DO RODRIGUES, RN, BRASIL",,,,
RN,ANGICOS,PROGRAMA SAUDE DA FAMILIA 02,COMUNIDADE DO RIO VELHO,S/N,ZONA RURAL,"COMUNIDADE DO RIO VELHO, ZONA RURAL, ANGICOS, RN, BRASIL",,,,
RN,ANGICOS,PROGRAMA SAUDE DA FAMILIA 03,JOSE TEODORO,288,CENTRO,"JOSE TEODORO, CENTRO, ANGICOS, RN, BRASIL",,,,
RN,ANGICOS,UBS FRANCISCO MARCOS BATISTA,RAIMUNDO MIGUEL DA CUNHA,105,ALTO DA ALEGRIA,"RAIMUNDO MIGUEL DA CUNHA, ALTO DA ALEGRIA, ANGICOS, RN, BRASIL",,,,
RN,ANGICOS,UBS EXPEDITO EUDIRCO CHIMBINHA,JOSE CARLOS MACHADO,S/N,ALTO DO TRIANGULO,"JOSE CARLOS MACHADO, ALTO DO TRIANGULO, ANGICOS, RN, BRASIL",,,,
RN,ANGICOS,PROGRAMA SAUDE DA FAMILIA 01,MANOEL DA CUNHA,74,ALTO DA ESPERANCA,"MANOEL DA CUNHA, ALTO DA ESPERANCA, ANGICOS, RN, BRASIL",,,,
RN,ANTONIO MARTINS,POSTO DE SAUDE PINHAO,SITIO PIHAO,S/N,ZONA RURAL,"SITIO PIHAO, ZONA RURAL, ANTONIO MARTINS, RN, BRASIL",,,,
RN,ANTONIO MARTINS,POSTO DE SAUDE DE S PINTADA,SITIO PINTADA,S/N,ZONA RURAL,"SITIO PINTADA, ZONA RURAL, ANTONIO MARTINS, RN, BRASIL",,,,
RN,ANTONIO MARTINS,POSTO DE SAUDE BOA AGUA,SITIO BOA AGUA,S/N,ZONA RURAL,"SITIO BOA AGUA, ZONA RURAL, ANTONIO MARTINS, RN, BRASIL",,,,
RN,ANTONIO MARTINS,POSTO DE SAUDE VIRA MUNDO,SITIO VIRA MUNDO,S/N,ZONA RURAL,"SITIO VIRA MUNDO, ZONA RURAL, ANTONIO MARTINS, RN, BRASIL",,,,
RN,ANTONIO MARTINS,CENTRO DE SAUDE DE ANTONIO MARTINS,AV SENADOR JOAQUIM INACIO,S/N,CENTRO,"AV SENADOR JOAQUIM INACIO, CENTRO, ANTONIO MARTINS, RN, BRASIL",,,,
RN,ANTONIO MARTINS,POSTO DE SAUDE PICO BRANCO,SITIO PICO BRANCO,S/N,ZONA RURAL,"SITIO PICO BRANCO, ZONA RURAL, ANTONIO MARTINS, RN, BRASIL",,,,
RN,ANTONIO MARTINS,POSTO DE SAUDE SERRINHA DO MAJOR,SITIO SERRINHA DO MAJOR,S/N,ZONA RURAL,"SITIO SERRINHA DO MAJOR, ZONA RURAL, ANTONIO MARTINS, RN, BRASIL",,,,
RN,APODI,POSTO DE SAUDE DE SOLEDADE,SITIO SOLEDADE,S/N,ZONA RURAL,"SITIO SOLEDADE, ZONA RURAL, APODI, RN, BRASIL",,,,
RN,APODI,POSTO DE SAUDE CORREGO,SITIO CORREGO,S/N,ZONA RURAL,"SITIO CORREGO, ZONA RURAL, APODI, RN, BRASIL",,,,
RN,APODI,POSTO DE SAUDE MELANCIAS,SITIO MELANCIAS,S/N,ZONA RUAL,"SITIO MELANCIAS, ZONA RUAL, APODI, RN, BRASIL",,,,
RN,APODI,UNIDADE BASICA DE SAUDE DO CAIC,RUA REIS MAGOS,149,LAGOA SECA,"RUA REIS MAGOS, LAGOA SECA, APODI, RN, BRASIL",,,,
RN,APODI,POSTO DE SAUDE SANTA ROSA,SITIO SANTA ROSA,S/N,ZONA RURAL,"SITIO SANTA ROSA, ZONA RURAL, APODI, RN, BRASIL",,,,
RN,APODI,UNIDADE BASICA DE SAUDE DO IPE,RUA EUGENIA PEREIRA,243,IPE,"RUA EUGENIA PEREIRA, IPE, APODI, RN, BRASIL",,,,
RN,APODI,POSTO DE SAUDE DO BAMBURRAL,SITIO BAMBURRAL,S/N,ZONA RURAL,"SITIO BAMBURRAL, ZONA RURAL, APODI, RN, BRASIL",,,,
RN,APODI,POSTO DE SAUDE DO ARCAO,SITIO ARCAO,S/N,ZONA RURAL,"SITIO ARCAO, ZONA RURAL, APODI, RN, BRASIL",,,,
RN,APODI,UNIDADE BASICA DE SAUDE SAO SEBASTIAO,RUA TIRADENTES,279,SAO SEBASTIAO,"RUA TIRADENTES, SAO SEBASTIAO, APODI, RN, BRASIL",,,,
RN,APODI,POSTO DE SAUDE DE GOES,SITIO GOES,S/N,ZONA RURAL,"SITIO GOES, ZONA RURAL, APODI, RN, BRASIL",,,,
RN,APODI,UNIDADE BASICA DE SAUDE DA CRUZ DE ALMAS,RUA ANTONIO LOPES FILHO,S/N,CRUZ DE ALMAS,"RUA ANTONIO LOPES FILHO, CRUZ DE ALMAS, APODI, RN, BRASIL",,,,
RN,APODI,CENTRO DE SAUDE DE APODI,AV VAN ROSADO,S/N,CENTRO,"AV VAN ROSADO, CENTRO, APODI, RN, BRASIL",,,,
RN,AREIA BRANCA,USF DA COHAB,ANTONIO FELIX,80,NOSSA SENHORA DOS NA,"ANTONIO FELIX, NOSSA SENHORA DOS NA, AREIA BRANCA, RN, BRASIL",-4.9498014,-37.1230401,"Rua Antônio Felix da Silva, Nossa Senhora dos Navegantes, Areia Branca, Região Geográfica Imediata de Mossoró, Região Geográfica Intermediária de Mossoró, Rio Grande do Norte, Região Nordeste, 59655-000, Brasil","4 56m 59.285s S, 37 7m 22.9444s W"
RN,AREIA BRANCA,USF DE PONTA DO MEL,PRAIA DE PONTA DO MEL,S/N,ZONA RURAL,"PRAIA DE PONTA DO MEL, ZONA RURAL, AREIA BRANCA, RN, BRASIL",,,,
RN,AREIA BRANCA,USF DE REDONDA,PRAIA REDONDA,S/N,ZONA RURAL,"PRAIA REDONDA, ZONA RURAL, AREIA BRANCA, RN, BRASIL",,,,
RN,AREIA BRANCA,USF DE IPE SALINOPOLIS,RUA ANTONIO FELIZ,80,NOSSA SENHORA DOS NA,"RUA ANTONIO FELIZ, NOSSA SENHORA DOS NA, AREIA BRANCA, RN, BRASIL",,,,
RN,AREIA BRANCA,USF DR CELSO DANTAS FILHO,RUA FORTALEZA,S/N,NORDESTE,"RUA FORTALEZA, NORDESTE, AREIA BRANCA, RN, BRASIL",-4.9508467,-37.1297808,"Rua Fortaleza, Nordeste, Areia Branca, Região Geográfica Imediata de Mossoró, Região Geográfica Intermediária de Mossoró, Rio Grande do Norte, Região Nordeste, 59655-000, Brasil","4 57m 3.04812s S, 37 7m 47.2109s W"
RN,AREIA BRANCA,POSTO DE SAUDE DE CRISTOVAO,PRAIA DE SAO CRISTOVAO,S/N,ZONA RURAL,"PRAIA DE SAO CRISTOVAO, ZONA RURAL, AREIA BRANCA, RN, BRASIL",,,,
RN,AREIA BRANCA,USF N S APARECIDA,RUA MESTRE SILVERIO BARRETO,47,NOSSA SENHORA APAREC,"RUA MESTRE SILVERIO BARRETO, NOSSA SENHORA APAREC, AREIA BRANCA, RN, BRASIL",,,,
RN,AREIA BRANCA,CENTRO DE SAUDE JOSE NOGUEIRA DE MELO,RUA BARAO DO RIO BRANCO,S/N,CENTRO,"RUA BARAO DO RIO BRANCO, CENTRO, AREIA BRANCA, RN, BRASIL",-4.9565824,-37.1347355,"Rua Barão do Rio Branco, Centro, Areia Branca, Região Geográfica Imediata de Mossoró, Região Geográfica Intermediária de Mossoró, Rio Grande do Norte, Região Nordeste, 59655-000, Brasil","4 57m 23.6966s S, 37 8m 5.0478s W"
RN,AREIA BRANCA,USF DE PEDRINHAS,RUA MANOEL VALDEVINO DE SOUZA,S/N,PEDRINHA,"RUA MANOEL VALDEVINO DE SOUZA, PEDRINHA, AREIA BRANCA, RN, BRASIL",,,,
RN,AREIA BRANCA,USF DE SERRA VERMELHA,POVOADO DE SERRA VERMELHA,S/N,ZONA RURAL,"POVOADO DE SERRA VERMELHA, ZONA RURAL, AREIA BRANCA, RN, BRASIL",,,,
RN,ARES,POSTO DE SAUDE DE URUCARA PSFIII,SITIO URUCARA,S/N,ZONA RURAL,"SITIO URUCARA, ZONA RURAL, ARES, RN, BRASIL",,,,
RN,ARES,UNIDADE DE SAUDE PSF I,RUA ARTUR MARINHO DE MENEZES,3,CENTRO,"RUA ARTUR MARINHO DE MENEZES, CENTRO, ARES, RN, BRASIL",,,,
RN,ARES,POSTO DE SAUDE DE PATANE PSF II,RUA SAO SEBASTIAO,S/N,ZONA RURAL,"RUA SAO SEBASTIAO, ZONA RURAL, ARES, RN, BRASIL",,,,
RN,ARES,POSTO DE NASCENCA,SITIO NASCENCA,S/N,NASCENCA,"SITIO NASCENCA, NASCENCA, ARES, RN, BRASIL",,,,
RN,ARES,POSTO DE AREIAS PSF V,SITIO AREIAS,S/N,ZONA RURAL,"SITIO AREIAS, ZONA RURAL, ARES, RN, BRASIL",,,,
RN,ARES,CENTRO DE SAUDE MANOEL DA COSTA SOUZA,RUA JOAO ELIAS,35,CENTRO,"RUA JOAO ELIAS, CENTRO, ARES, RN, BRASIL",,,,
RN,ARES,POSTO DE SAUDE DE MUNDO NOVO,POVOADO DE MUNDO NOVO,S/N,DISTRITO,"POVOADO DE MUNDO NOVO, DISTRITO, ARES, RN, BRASIL",,,,
RN,ARES,UNIDADE DE SAUDE PSF IV,RUA FELIPE FERREIRA,S/N,CENTRO,"RUA FELIPE FERREIRA, CENTRO, ARES, RN, BRASIL",,,,
RN,ARES,UNIDADE MISTA DE SAUDE DR JUCA,RUA LEONIDAS DE PAULA,66,CENTRO,"RUA LEONIDAS DE PAULA, CENTRO, ARES, RN, BRASIL",,,,
RN,AUGUSTO SEVERO,POSTO DE SAUDE DE SALGADO,SITIO SALGADO,S/N,URBANA,"SITIO SALGADO, URBANA, AUGUSTO SEVERO, RN, BRASIL",,,,
RN,AUGUSTO SEVERO,POSTO DE SAUDE DO CAJUEIRO,PRACA JOAO DO VALE,2,ZONA RURAL,"PRACA JOAO DO VALE, ZONA RURAL, AUGUSTO SEVERO, RN, BRASIL",,,,
RN,AUGUSTO SEVERO,CENTRO DE SAUDE JOAQUINA NOBREGA VERAS,RUA CANTIDIO VIEIRA,10,ALTO DE SANTANA,"RUA CANTIDIO VIEIRA, ALTO DE SANTANA, AUGUSTO SEVERO, RN, BRASIL",,,,
RN,AUGUSTO SEVERO,POSTO DE SAUDE DO BOM JESUS,SITIO BOM JESUS,1,ZONA RURAL,"SITIO BOM JESUS, ZONA RURAL, AUGUSTO SEVERO, RN, BRASIL",,,,
RN,AUGUSTO SEVERO,CENTRO DE SAUDE FRANCISCA CHIQUINELA JACOME,CORONEL ANTONIO MELO,10,CENTRO,"CORONEL ANTONIO MELO, CENTRO, AUGUSTO SEVERO, RN, BRASIL",,,,
RN,AUGUSTO SEVERO,UBS MARIA IDALIA DE SOUZA SANTOS,RUA SALAPIAO FERNANDES PIMENTA,15,CENTRO,"RUA SALAPIAO FERNANDES PIMENTA, CENTRO, AUGUSTO SEVERO, RN, BRASIL",,,,
RN,BAIA FORMOSA,UNIDADE BASICA DE SAUDE CENTRO,RUA DR MANOEL FRANCISCO DE MELO,S/N,CENTRO,"RUA DR MANOEL FRANCISCO DE MELO, CENTRO, BAIA FORMOSA, RN, BRASIL",,,,
RN,BAIA FORMOSA,UNIDADE BASICA DE SAUDE DE TABOLERINHO,TABOLERINHO,S/N,CENTRO,"TABOLERINHO, CENTRO, BAIA FORMOSA, RN, BRASIL",,,,
RN,BAIA FORMOSA,CENTRO DE SAUDE DE BAIA FORMOSA,JOAQUIM AUGUSTO DE SOUZA,53,CENTRO,"JOAQUIM AUGUSTO DE SOUZA, CENTRO, BAIA FORMOSA, RN, BRASIL",,,,
RN,BAIA FORMOSA,UNIDADE BASICA DE SAUDE DA PITUBA,SITIO PITUBA,1,ZONA RURAL,"SITIO PITUBA, ZONA RURAL, BAIA FORMOSA, RN, BRASIL",,,,
RN,BAIA FORMOSA,UNIDADE BASICA DE SAUDE DO SAGI,PRAIA DO SAGI,S/N,SAGI,"PRAIA DO SAGI, SAGI, BAIA FORMOSA, RN, BRASIL",-6.474338100000001,-34.97012303916373,"Praia do Sagi, Sagi, Baía Formosa, Região Geográfica Imediata de Canguaretama, Região Geográfica Intermediária de Natal, Rio Grande do Norte, Região Nordeste, Brasil","6 28m 27.6172s S, 34 58m 12.4429s W"
RN,BARAUNA,UNIDADE BASICA DE SAUDE ISAU BARBOZA,RUA AMAURI RIBEIRO,S/N,CENTRO,"RUA AMAURI RIBEIRO, CENTRO, BARAUNA, RN, BRASIL",,,,
RN,BARAUNA,UNIDADE BASICA DE SAUDE FRANCISCO SALDANHA,RUA HORTO FLORESTAL,S/N,CENTRO,"RUA HORTO FLORESTAL, CENTRO, BARAUNA, RN, BRASIL",,,,
RN,BARAUNA,UNIDADE BASICA DE SAUDE DE VILA NOVA,ASSENTAMENTO VILA NOVA MAISA,S/N,SITIO,"ASSENTAMENTO VILA NOVA MAISA, SITIO, BARAUNA, RN, BRASIL",,,,
RN,BARAUNA,UNIDADE BASICA DE SAUDE DE FORMOSA,SITIO FORMOSA,S/N,SITIO,"SITIO FORMOSA, SITIO, BARAUNA, RN, BRASIL",,,,
RN,BARAUNA,POSTO DE SAUDE POCO NOVO,SITIO POCO NOVO,S/N,SITIO,"SITIO POCO NOVO, SITIO, BARAUNA, RN, BRASIL",,,,
RN,BARAUNA,POSTO DE SAUDE DO CINDERELA,RUA FRANCISCA ALVES,S/N,CINDERELA,"RUA FRANCISCA ALVES, CINDERELA, BARAUNA, RN, BRASIL",,,,
RN,BARAUNA,UNIDADE BASICA DE SAUDE DE VELAME,SITIO VELAME,S/N,SITIO,"SITIO VELAME, SITIO, BARAUNA, RN, BRASIL",,,,
RN,BARAUNA,UNIDADE BASICA DE SAUDE DE JUREMAL,SITIO JUREMAL,S/N,JUREMAL,"SITIO JUREMAL, JUREMAL, BARAUNA, RN, BRASIL",,,,
RN,BARAUNA,POSTO DE SAUDE MOINHO NOVO,RUA EXPEDITO ALVES,328,CENTRO,"RUA EXPEDITO ALVES, CENTRO, BARAUNA, RN, BRASIL",,,,
RN,BARAUNA,UNIDADE BASICA DE SAUDE DE PICO ESTREITO,SITIO PICO ESTREITO,S/N,SITIO,"SITIO PICO ESTREITO, SITIO, BARAUNA, RN, BRASIL",,,,
RN,BARAUNA,CENTRO DE SAUDE DE BARAUNA,HORTO FLORESTAL,109,CENTRO,"HORTO FLORESTAL, CENTRO, BARAUNA, RN, BRASIL",,,,
RN,BARCELONA,UNIDADE MISTA MARIA GOMES DA ROCHA,RUA MAJOR ARTHUR,73,CENTRO,"RUA MAJOR ARTHUR, CENTRO, BARCELONA, RN, BRASIL",,,,
RN,BARCELONA,UNIDADE BASICA DE SAUDE DE BARCELONA,RUA MAJOR ARTHUR,70,CENTRO,"RUA MAJOR ARTHUR, CENTRO, BARCELONA, RN, BRASIL",,,,
