UF,MUNICIPIO,ESTABELECIMENTO,LOGRADOURO,NUMERO,BAIRRO,ENDERECO_COMPLETO,latitude,longitude,address,point
AL,AGUA BRANCA,CENTRO DE SAUDE MUNICIPAL DE AGUA BRANCA,RUA NOSSA SENHORA DA CONCEICAO,S/N,BAIRRO NOVO,"RUA NOSSA SENHORA DA CONCEICAO, BAIRRO NOVO, AGUA BRANCA, AL, BRASIL",-4.95362,-37.12751,"Rua Nossa Senhora da Conceição, 59655-000, Areia Branca","4 57m 13.032s S, 37 7m 39.036s W"
AL,AGUA BRANCA,POSTO DE SAUDE DE TINGUI,POVOADO TINGUI,S/N,ZONA RURAL,"POVOADO TINGUI, ZONA RURAL, AGUA BRANCA, AL, BRASIL",-9.25402,-37.94487,Água Branca,"9 15m 14.472s S, 37 56m 41.532s W"
AL,AGUA BRANCA,POSTO DE SAUDE BOQUEIRAO,POVOADO BOQUEIRAO,S/N,ZONA RURAL,"POVOADO BOQUEIRAO, ZONA RURAL, AGUA BRANCA, AL, BRASIL",-9.25402,-37.94487,Água Branca,"9 15m 14.472s S, 37 56m 41.532s W"
AL,AGUA BRANCA,POSTO DE SAUDE VARZEA DO PICO,POVOADO VARZEA DO PICO,S/N,ZONA RURAL,"POVOADO VARZEA DO PICO, ZONA RURAL, AGUA BRANCA, AL, BRASIL",-5.88593,-42.62854,"Estrada para Povoado Baixão do Coco dos Ricardos, 64460-000, Água Branca","5 53m 9.348s S, 42 37m 42.744s W"
AL,ANADIA,USF TABULEIRO,POVOADO TABULEIRO GRANDE,S/N,ZONA RURAL,"POVOADO TABULEIRO GRANDE, ZONA RURAL, ANADIA, AL, BRASIL",-9.89968,-36.67932,"Povoado Varzinha, Feira Grande","9 53m 58.848s S, 36 40m 45.552s W"
AL,ANADIA,USF ISAURO FAUSTINO BARBOSA,RUA DO CRUZEIRO,S/N,CHA DA MANGABEIRA,"RUA DO CRUZEIRO, CHA DA MANGABEIRA, ANADIA, AL, BRASIL",-7.96886,-34.87654000000001,"Rua do Amor Chá da Mangabeira, 53401, Paulista","7 58m 7.896s S, 34 52m 35.544s W"
AL,ANADIA,USF JOAQUINA BEZERRA DA COSTA,AV MOREIRA LIMA,S/N,CENTRO,"AV MOREIRA LIMA, CENTRO, ANADIA, AL, BRASIL",-9.68178,-36.30763,"Avenida Moreira Lima, 57660-000, Anadia","9 40m 54.408s S, 36 18m 27.468s W"
AL,ANADIA,USF SERTAOZINHO,RUA DR HERMES DA FONSECA,S/N,SERTAOZINHO,"RUA DR HERMES DA FONSECA, SERTAOZINHO, ANADIA, AL, BRASIL",-9.68364,-36.30659,"Rua Doutor Sebastião da Cruz Carlos Fonseca, 57660-000, Anadia","9 41m 1.104s S, 36 18m 23.724s W"
AL,ANADIA,USF TAPERA,POVOADO TAPERA,S/N,ZONA RURAL,"POVOADO TAPERA, ZONA RURAL, ANADIA, AL, BRASIL",-12.41563,-41.79053,"Estrada Vicinal Para Tenda Zona Rural & Rua Antônio Laureano Pires, 46900, Seabra","12 24m 56.268s S, 41 47m 25.908s W"
AL,ANADIA,USF CHA DA MANGABEIRA,RUA JOS FRANCISCO DE OLIVEIRA,S/N,CH DA MANGABEIRA,"RUA JOS FRANCISCO DE OLIVEIRA, CH DA MANGABEIRA, ANADIA, AL, BRASIL",-20.08077,-45.28896,"Rua Francisco Luiz de Oliveira Chico da Braulina, 35560-000, Santo Antônio do Monte","20 4m 50.772s S, 45 17m 20.256s W"
AL,ANADIA,POSTO DE SAUDE BREJO NOVO,POVOADO BREJO NOVO,S/N,ZONA RURAL,"POVOADO BREJO NOVO, ZONA RURAL, ANADIA, AL, BRASIL",-12.41563,-41.79053,"Estrada Vicinal Para Tenda Zona Rural & Rua Antônio Laureano Pires, 46900, Seabra","12 24m 56.268s S, 41 47m 25.908s W"
AL,ANADIA,UNIDADE MISTA SENADOR RUI PALMEIRA,TRAVESSA MOREIRA LIMA,S/N,CENTRO,"TRAVESSA MOREIRA LIMA, CENTRO, ANADIA, AL, BRASIL",-9.68109,-36.30755,"Travessa Moreira Lima, 57660-000, Anadia","9 40m 51.924s S, 36 18m 27.18s W"
AL,ANADIA,USF DUAS ESTRADAS,STIO DUAS ESTRADAS,S/N,ZONA RURAL,"STIO DUAS ESTRADAS, ZONA RURAL, ANADIA, AL, BRASIL",-9.68838,-36.30883,"Rua São Luiz, 57660-000, Anadia","9 41m 18.168s S, 36 18m 31.788s W"
AL,ARAPIRACA,USF DR DANIEL HOULY,RUA SANTA RITA,S/N,BRASILIA,"RUA SANTA RITA, BRASILIA, ARAPIRACA, AL, BRASIL",-9.7538201,-36.6489553,"Rua Santa Rita, Brasília, Arapiraca, Região Geográfica Imediata de Arapiraca, Região Geográfica Intermediária de Arapiraca, Alagoas, Região Nordeste, 57312-485, Brasil","9 45m 13.7524s S, 36 38m 56.2391s W"
AL,ARAPIRACA,UNIDADE BASICA DE CACIMBAS DR JUDA FERNANDES LIMA,RUA VEREADOR BENICIO ALVES DE OLIVEIRA,395,CACIMBAS,"RUA VEREADOR BENICIO ALVES DE OLIVEIRA, CACIMBAS, ARAPIRACA, AL, BRASIL",-9.756968400000002,-36.6652588,"Rua Vereador Benício Alves de Oliveira, Cacimbas, Arapiraca, Região Geográfica Imediata de Arapiraca, Região Geográfica Intermediária de Arapiraca, Alagoas, Região Nordeste, 57304-466, Brasil","9 45m 25.0862s S, 36 39m 54.9317s W"
AL,ARAPIRACA,II CENTRO,RUA EXPEDICIONARIOS BRASILEIROS,S/N,BAIXA GRANDE,"RUA EXPEDICIONARIOS BRASILEIROS, BAIXA GRANDE, ARAPIRACA, AL, BRASIL",-9.73647,-36.67379,"Rua Expedicionários Brasileiros, 57306, 57307, Arapiraca","9 44m 11.292s S, 36 40m 25.644s W"
AL,ARAPIRACA,USF VILA APARECIDA,POVOADO VILA APARECIDA,S/N,VILA APARECIDA,"POVOADO VILA APARECIDA, VILA APARECIDA, ARAPIRACA, AL, BRASIL",-9.5748,-35.78025,"Vila Aparecida, 57071, Maceió","9 34m 29.28s S, 35 46m 48.9s W"
AL,ARAPIRACA,USF CAVACO DR JOSE FERNANDES,RUA JOSE MONTEIRO DA SILVA,S/N,CAVACO,"RUA JOSE MONTEIRO DA SILVA, CAVACO, ARAPIRACA, AL, BRASIL",-9.73689,-36.67646,"Rua José Monteiro da Silva, 57306, Arapiraca","9 44m 12.804s S, 36 40m 35.256s W"
AL,ARAPIRACA,USF BRISA DO LAGO FERNANDO LOURENCO,RUA PROJETADA,S/N,CAZUZINHOS,"RUA PROJETADA, CAZUZINHOS, ARAPIRACA, AL, BRASIL",-9.76222,-36.67015,"Rua Projetada, 57303, Arapiraca","9 45m 43.992s S, 36 40m 12.54s W"
AL,ARAPIRACA,UBS JOAO PAULO II,RUA ENGENHEIRO CAMILO COLLIER,3,JOAO PAULO II,"RUA ENGENHEIRO CAMILO COLLIER, JOAO PAULO II, ARAPIRACA, AL, BRASIL",-9.77192,-36.66637,"Rua Engenheiro Camilo Collier, 57303, Arapiraca","9 46m 18.912s S, 36 39m 58.932s W"
AL,ARAPIRACA,UBS VERDES CAMPOS,RUA JOSE CLEONILDES BARROS,S/N,VERDES CAMPOS,"RUA JOSE CLEONILDES BARROS, VERDES CAMPOS, ARAPIRACA, AL, BRASIL",-9.78079,-36.64456,"Rua José Lúcio de Melo, 57303-180, Arapiraca","9 46m 50.844s S, 36 38m 40.416s W"
AL,ARAPIRACA,USF BOM SUCESSO,RUA ALVORADA,22,BOM SUCESSO,"RUA ALVORADA, BOM SUCESSO, ARAPIRACA, AL, BRASIL",-9.72227,-36.67535,"Rua Alvorada, 57309-090, Arapiraca","9 43m 20.172s S, 36 40m 31.26s W"
AL,ARAPIRACA,USF CARRASCO,SITIO CARRASCO,10,CARRASCO,"SITIO CARRASCO, CARRASCO, ARAPIRACA, AL, BRASIL",-6.93106,-38.67579,"Sítio Carrasco, 58935-000, Cachoeira dos Índios","6 55m 51.816s S, 38 40m 32.844s W"
AL,ARAPIRACA,UBS RIACHO SECO,RUA ANTONIO FELICIANO,1079,CANAFISTULA,"RUA ANTONIO FELICIANO, CANAFISTULA, ARAPIRACA, AL, BRASIL",-9.7635755,-36.6282664,"Rua Antônio Feliciano, Canafístula, Arapiraca, Região Geográfica Imediata de Arapiraca, Região Geográfica Intermediária de Arapiraca, Alagoas, Região Nordeste, 57316-045, Brasil","9 45m 48.8718s S, 36 37m 41.759s W"
AL,ARAPIRACA,USF POCAO ARAPIRACA,SITIO POCAO,S/N,SITIO POCAO,"SITIO POCAO, SITIO POCAO, ARAPIRACA, AL, BRASIL",-9.30181,-37.28237,"Caminho para Sítio Minação, 57510-000, Poço das Trincheiras","9 18m 6.516s S, 37 16m 56.532s W"
AL,ARAPIRACA,US JARDIM DAS PAINEIRAS,RUA ARAPIRACA,419,SENADOR NILO COELHO,"RUA ARAPIRACA, SENADOR NILO COELHO, ARAPIRACA, AL, BRASIL",-9.74298,-36.69136,"Rua Arapiraca, 57309-504, Arapiraca","9 44m 34.728s S, 36 41m 28.896s W"
AL,ARAPIRACA,USF BAIXAO,RUA SANTOS DUMONT,416,BAIXAO,"RUA SANTOS DUMONT, BAIXAO, ARAPIRACA, AL, BRASIL",-9.749069,-36.6687756,"Rua Santos Dumont, Baixão, Arapiraca, Região Geográfica Imediata de Arapiraca, Região Geográfica Intermediária de Arapiraca, Alagoas, Região Nordeste, 57300-370, Brasil","9 44m 56.6484s S, 36 40m 7.59216s W"
AL,ARAPIRACA,V CENTRO DE SAUDE DR UBIRATAN PEDROZA,RUA GERALDO BARBOSA,60,CENTRO,"RUA GERALDO BARBOSA, CENTRO, ARAPIRACA, AL, BRASIL",-9.75241,-36.66449,"Rua Geraldo B. Lima, 57300, Arapiraca","9 45m 8.676s S, 36 39m 52.164s W"
AL,ARAPIRACA,I CENTRO DE SAUDE,RUA MUNIZ FALCAO,27,SAO LUIZ,"RUA MUNIZ FALCAO, SAO LUIZ, ARAPIRACA, AL, BRASIL",-9.76521,-36.65533,"Rua Manoel Luiz Gomes & Avenida Muniz Falcão, 57301, Arapiraca","9 45m 54.756s S, 36 39m 19.188s W"
AL,ARAPIRACA,UBS SENADOR ARNON DE MELO,RUA CLAUDECI GREGORIO DA SILVA,25,SENADOR ARNON DE MEL,"RUA CLAUDECI GREGORIO DA SILVA, SENADOR ARNON DE MEL, ARAPIRACA, AL, BRASIL",-9.73584,-36.64371,"Rua Claudeci Gregório da Silva, 57303, Arapiraca","9 44m 9.024s S, 36 38m 37.356s W"
AL,ARAPIRACA,UBS NILO COELHO MANOEL VALERIANO SOBRINHO,RUA FRANCELINO DE BRITO,S/N,NILO COELHO,"RUA FRANCELINO DE BRITO, NILO COELHO, ARAPIRACA, AL, BRASIL",-9.73139,-36.6847,"Rua Francelino de Brito, 57309-410, Arapiraca","9 43m 53.004s S, 36 41m 4.92s W"
AL,ARAPIRACA,USF BAIXA DA ONCA SERAPIAO DURVAL,POVOADO BAIXA DA ONCA,S/N,POV BAIXA DA ONCA,"POVOADO BAIXA DA ONCA, POV BAIXA DA ONCA, ARAPIRACA, AL, BRASIL",-9.7357,-36.67014,"Rua Júlio P. da Silva, 57307-010, Arapiraca","9 44m 8.52s S, 36 40m 12.504s W"
AL,ARAPIRACA,USF BOA VISTA,RUA LEONCIO SALU,S/N,BOA VISTA,"RUA LEONCIO SALU, BOA VISTA, ARAPIRACA, AL, BRASIL",-9.7778309,-36.6351463,"Rua Leoncio Salu, Boa Vista, Arapiraca, Região Geográfica Imediata de Arapiraca, Região Geográfica Intermediária de Arapiraca, Alagoas, Região Nordeste, 57303-256, Brasil","9 46m 40.1912s S, 36 38m 6.52668s W"
AL,ARAPIRACA,USF BANANEIRAS,VILA BANANEIRAS,S/N,VILA BANANEIRAS,"VILA BANANEIRAS, VILA BANANEIRAS, ARAPIRACA, AL, BRASIL",-9.73407,-36.73011,"Vila São Francisco, Arapiraca","9 44m 2.652s S, 36 43m 48.396s W"
AL,ARAPIRACA,USF MANOEL TELES,RUA ANTONIO CAVALCANTE GAMA,140,MANOEL TELES,"RUA ANTONIO CAVALCANTE GAMA, MANOEL TELES, ARAPIRACA, AL, BRASIL",-9.7578883,-36.6705628,"Rua Antônio Cavalcante Gama, Manoel Teles, Arapiraca, Região Geográfica Imediata de Arapiraca, Região Geográfica Intermediária de Arapiraca, Alagoas, Região Nordeste, 57304-466, Brasil","9 45m 28.3979s S, 36 40m 14.0261s W"
AL,ARAPIRACA,III CENTRO DE SAUDE,RUA JOSE JAILSON ALVES,S/N,SANTA EDWIGES,"RUA JOSE JAILSON ALVES, SANTA EDWIGES, ARAPIRACA, AL, BRASIL",-9.73532,-36.65892,"Rua José Jailson Nunes, 57310-255, Arapiraca","9 44m 7.152s S, 36 39m 32.112s W"
AL,ARAPIRACA,USF PELEVE VELHO BOMJARDIM,SITIO PELEVE VELHO,S/N,SITIO PELEVE VELHO,"SITIO PELEVE VELHO, SITIO PELEVE VELHO, ARAPIRACA, AL, BRASIL",-9.13884,-37.58943,"Estrada Sítio Canapi Velho, 57530-000, Canapi","9 8m 19.824s S, 37 35m 21.948s W"
AL,ARAPIRACA,USF TEOTONIO VILELA,PRACA ANTONIO CAETANO,26,TEOTONIO VILELA,"PRACA ANTONIO CAETANO, TEOTONIO VILELA, ARAPIRACA, AL, BRASIL",-9.72401,-36.67983,"Rua Antônio Messias & Rodovia Senador Teotônio Vilela, 57307, Arapiraca","9 43m 26.436s S, 36 40m 47.388s W"
AL,ARAPIRACA,USF CAPIM,POVOADO CAPIM,S/N,CAPIM,"POVOADO CAPIM, CAPIM, ARAPIRACA, AL, BRASIL",-9.71738,-36.72216,"Povoado Capim do Imbuzeiro, Arapiraca","9 43m 2.568s S, 36 43m 19.776s W"
AL,ARAPIRACA,USF COHAB NOVA,RUA PAO DE ACUCAR,90,PLANALTO,"RUA PAO DE ACUCAR, PLANALTO, ARAPIRACA, AL, BRASIL",-9.72518,-36.66338,"Avenida Pão de Açúcar, 57308-370, Arapiraca","9 43m 30.648s S, 36 39m 48.168s W"
AL,ARAPIRACA,POSTO DE SAUDE LARANJAL,SITIO LARANJAL,S/N,LARANJAL,"SITIO LARANJAL, LARANJAL, ARAPIRACA, AL, BRASIL",-2.55525,-44.161,"Rua Laranjal, 65110-000, São José de Ribamar","2 33m 18.9s S, 44 9m 39.6s W"
AL,ARAPIRACA,IV CENTRO DE SAUDE,RUA NOSSA SENHORA DA SALETE,1003,ITAPUA,"RUA NOSSA SENHORA DA SALETE, ITAPUA, ARAPIRACA, AL, BRASIL",-9.75094,-36.64318,"Rua Nossa Senhora da Salete, 57313, 57314, Arapiraca","9 45m 3.384s S, 36 38m 35.448s W"
AL,ARAPIRACA,UBS NOSSA SENHORA APARECIDA,CONJUNTO NOSSA SENHORA APARECIDA,S/N,SEMENTEIRA,"CONJUNTO NOSSA SENHORA APARECIDA, SEMENTEIRA, ARAPIRACA, AL, BRASIL",-9.75633,-36.66068,"Rua Nossa Senhora Aparecida, Arapiraca","9 45m 22.788s S, 36 39m 38.448s W"
AL,ARAPIRACA,USF BATINGAS,VILA BATINGAS,S/N,VILA BATINGAS,"VILA BATINGAS, VILA BATINGAS, ARAPIRACA, AL, BRASIL",-9.73407,-36.73011,"Vila São Francisco, Arapiraca","9 44m 2.652s S, 36 43m 48.396s W"
AL,ARAPIRACA,USF PRIMAVERA,RUA PEDRO ALVARES CABRAL,S/N,PRIMAVERA,"RUA PEDRO ALVARES CABRAL, PRIMAVERA, ARAPIRACA, AL, BRASIL",-9.767713699999998,-36.6611584,"Rua Pedro Alvares Cabral, Primavera, Arapiraca, Região Geográfica Imediata de Arapiraca, Região Geográfica Intermediária de Arapiraca, Alagoas, Região Nordeste, 57303-898, Brasil","9 46m 3.76932s S, 36 39m 40.1702s W"
AL,ARAPIRACA,USF VILA SAO JOSE,VILA SAO JOSE,S/N,VILA SAO JOSE,"VILA SAO JOSE, VILA SAO JOSE, ARAPIRACA, AL, BRASIL",-9.73552,-36.73204000000001,"Rua São José & Rua São Vicente, 57303, Arapiraca","9 44m 7.872s S, 36 43m 55.344s W"
AL,ARAPIRACA,USF CANAFISTULA,RUA JOSE FERNANDES LOPES,S/N,CANAFISTULA,"RUA JOSE FERNANDES LOPES, CANAFISTULA, ARAPIRACA, AL, BRASIL",-9.75942,-36.6369334,"Rua José Fernandes Lopes, Residencial Center Park, Canafístula, Arapiraca, Região Geográfica Imediata de Arapiraca, Região Geográfica Intermediária de Arapiraca, Alagoas, Região Nordeste, 57316-045, Brasil","9 45m 33.912s S, 36 38m 12.9602s W"
AL,ARAPIRACA,USF VILA SAO FRANCISCO,POVOADO VILA SAO FRANCISCO,S/N,VILA SAO FRANCISCO,"POVOADO VILA SAO FRANCISCO, VILA SAO FRANCISCO, ARAPIRACA, AL, BRASIL",-9.73407,-36.73011,"Vila São Francisco, Arapiraca","9 44m 2.652s S, 36 43m 48.396s W"
AL,ARAPIRACA,USF ZELIA BARBOSA ROCHA DR EDLER LINS,RUA JOSE DE OLIVEIRA LIMA,S/N,CAVACO,"RUA JOSE DE OLIVEIRA LIMA, CAVACO, ARAPIRACA, AL, BRASIL",-9.74794,-36.67963,"Rua José de Oliveira Lima, 57305-790, Arapiraca","9 44m 52.584s S, 36 40m 46.668s W"
AL,ARAPIRACA,USF PAU DARCO,POVOADO PAU DARCO,S/N,PAU D ARCO,"POVOADO PAU DARCO, PAU D ARCO, ARAPIRACA, AL, BRASIL",-9.83192,-36.6243,"Pau d'Arco, Arapiraca","9 49m 54.912s S, 36 37m 27.48s W"
AL,ARAPIRACA,USF CANAA,POVOADO CANAA,S/N,POVOADO CANAA,"POVOADO CANAA, POVOADO CANAA, ARAPIRACA, AL, BRASIL",-9.71265,-36.70851,"Canaã, Arapiraca","9 42m 45.54s S, 36 42m 30.636s W"
AL,ARAPIRACA,POSTO DE SAUDE FERNANDES PAU FERRO,POVOADO FERNANDES,S/N,POV FERNANDES,"POVOADO FERNANDES, POV FERNANDES, ARAPIRACA, AL, BRASIL",-9.75328,-36.66018,"Rua Doutor Fernandes Lima, 57300, 57303, Arapiraca","9 45m 11.808s S, 36 39m 36.648s W"
AL,ARAPIRACA,USF CANGANDU,VILA CANGANDU,S/N,CANGANDU,"VILA CANGANDU, CANGANDU, ARAPIRACA, AL, BRASIL",-9.7948,-36.58091,"Cangandu, Arapiraca","9 47m 41.28s S, 36 34m 51.276s W"
AL,ATALAIA,UNIDADE SAUDE DA FAMILIA JOSE PAULINO,BAIRRO JOSE PAULINO,S/N,CENTRO,"BAIRRO JOSE PAULINO, CENTRO, ATALAIA, AL, BRASIL",-22.907,-47.06037,"Rua José Paulino, 13013, 13026, Campinas","22 54m 25.2s S, 47 3m 37.332s W"
AL,ATALAIA,UNIDADE SAUDE DA FAMILIA PORANGABA,POVOADO PORANGABA,21,CENTRO,"POVOADO PORANGABA, CENTRO, ATALAIA, AL, BRASIL",-1.7255599999999998,-48.88608,"Alameda Atalaia, 68440-000, Abaetetuba","1 43m 32.016s S, 48 53m 9.888s W"
AL,ATALAIA,UNIDADE SAUDE DA FAMILIA JENIPAPEIRO,JENIPAPEIRO,11,CENTRO,"JENIPAPEIRO, CENTRO, ATALAIA, AL, BRASIL",-1.7255599999999998,-48.88608,"Alameda Atalaia, 68440-000, Abaetetuba","1 43m 32.016s S, 48 53m 9.888s W"
AL,ATALAIA,UNIDADE SAUDE DA FAMILIA CENTRO,RUA FRANKLIN ROOSEVELT,S/N,CENTRO,"RUA FRANKLIN ROOSEVELT, CENTRO, ATALAIA, AL, BRASIL",-9.50359,-36.02171,"Rua Franklin Lopes Duarte, 57690-000, Atalaia","9 30m 12.924s S, 36 1m 18.156s W"
AL,ATALAIA,UNIDADE SAUDE DA FAMILIA BOCA DA MATA,POVOADO BOCA DA MATA,S/N,CENTRO,"POVOADO BOCA DA MATA, CENTRO, ATALAIA, AL, BRASIL",-9.63755,-36.21041,"Antiga Estrada para Atalaia, 57680-000, Boca da Mata","9 38m 15.18s S, 36 12m 37.476s W"
AL,ATALAIA,UNIDADE SAUDE DA FAMILIA OURICURI,POVOADO OURICURI,18,CENTRO,"POVOADO OURICURI, CENTRO, ATALAIA, AL, BRASIL",-1.7255599999999998,-48.88608,"Alameda Atalaia, 68440-000, Abaetetuba","1 43m 32.016s S, 48 53m 9.888s W"
AL,ATALAIA,UNIDADE SAUDE DA FAMILIA DOS ALTOS,ALTO JOAO MIRANDA,10,CENTRO,"ALTO JOAO MIRANDA, CENTRO, ATALAIA, AL, BRASIL",-22.5469,-44.1745,"Alameda João Miranda Torres, 27345-430, Barra Mansa","22 32m 48.84s S, 44 10m 28.2s W"
AL,ATALAIA,UNIDADE SAUDE DA FAMILIA OLHOS DAGUA,POVOADO OLHOS DAGUA,20,CENTRO,"POVOADO OLHOS DAGUA, CENTRO, ATALAIA, AL, BRASIL",-8.81734,-36.23268,"Povoado Olho D Água de Dentro, 55420, Canhotinho","8 49m 2.424s S, 36 13m 57.648s W"
AL,ATALAIA,UNIDADE SAUDE DA FAMILIA SAPUCAIA,POVOADO SAPUCAIA,22,CENTRO,"POVOADO SAPUCAIA, CENTRO, ATALAIA, AL, BRASIL",-9.52989,-36.06387,"Sapucaia, Atalaia","9 31m 47.604s S, 36 3m 49.932s W"
AL,ATALAIA,UNIDADE SAUDE DA FAMILIA NOVA OLINDA,AVENIDA PARAIBA,S/N,NOVA OLINDA,"AVENIDA PARAIBA, NOVA OLINDA, ATALAIA, AL, BRASIL",-9.64107,-35.80475999999999,"Rua Nova Olinda, 57140-000, Coqueiro Seco","9 38m 27.852s S, 35 48m 17.136s W"
AL,ATALAIA,UNIDADE SAUDE DA FAMILIA RUA DE CIMA,RUA DE CIMA,S/N,CENTRO,"RUA DE CIMA, CENTRO, ATALAIA, AL, BRASIL",-9.66528,-35.73395,"Rua Barão de Atalia, 57020, Maceió","9 39m 55.008s S, 35 44m 2.22s W"
AL,ATALAIA,UNIDADE SAUDE DA FAMILIA SANTO ANTONIO,POVOADO SANTO ANTONIO,15,CENTRO,"POVOADO SANTO ANTONIO, CENTRO, ATALAIA, AL, BRASIL",-9.46762,-36.65332,"Povoado Santo Antônio, Palmeira dos Índios","9 28m 3.432s S, 36 39m 11.952s W"
AL,ATALAIA,UNIDADE SAUDE DA FAMILIA BRANCA II,RUA 15 DE NOVEMBRO,S/N,POVOADO BRANCA DE AT,"RUA 15 DE NOVEMBRO, POVOADO BRANCA DE AT, ATALAIA, AL, BRASIL",-14.26569,-43.16071,"Rua 15 de Novembro, 15, 46460-000, Palmas de Monte Alto","14 15m 56.484s S, 43 9m 38.556s W"
AL,ATALAIA,UNIDADE SAUDE DA FAMILIA BRANCA,BRANCA DE ATALAIA,S/N,CENTRO,"BRANCA DE ATALAIA, CENTRO, ATALAIA, AL, BRASIL",-9.66528,-35.73395,"Rua Barão de Atalia, 57020, Maceió","9 39m 55.008s S, 35 44m 2.22s W"
AL,ATALAIA,UNIDADE SAUDE DA FAMILIA SANTA INES,BAIRRO SANTA INES,21,CENTRO,"BAIRRO SANTA INES, CENTRO, ATALAIA, AL, BRASIL",-3.93376,-38.60941,"Rua Santa Inês & Rua Antônio Luís de Sousa, 61805, Pacatuba","3 56m 1.536s S, 38 36m 33.876s W"
AL,BARRA DE SANTO ANTONIO,MEROVEU I,RUA MANOEL JOSE DE MELO,S/N,CENTRO,"RUA MANOEL JOSE DE MELO, CENTRO, BARRA DE SANTO ANTONIO, AL, BRASIL",-9.40278,-35.51222,"Rua Manoel José de Melo, 57925-000, Barra de Santo Antônio","9 24m 10.008s S, 35 30m 43.992s W"
AL,BARRA DE SANTO ANTONIO,CENTRO DE SAUDE SAO SEBASTIAO,AV BENEDITO CASADO,S/N,BARRA I CENTRO,"AV BENEDITO CASADO, BARRA I CENTRO, BARRA DE SANTO ANTONIO, AL, BRASIL",-9.40359,-35.5117,"Rua Benedito Casado, 57925, Barra de Santo Antônio","9 24m 12.924s S, 35 30m 42.12s W"
