UF,MUNICIPIO,ESTABELECIMENTO,LOGRADOURO,NUMERO,BAIRRO,ENDERECO_COMPLETO,latitude,longitude,address,point
AM,BARREIRINHA,POSTO DE SAUDE CLEMENCIA PIEDADE LUCAS DA SILVA,RUA SAO GERALDO,S/N,SANTA LUZIA,"RUA SAO GERALDO, SANTA LUZIA, BARREIRINHA, AM, BRASIL",-3.11459,-60.02503000000001,"Rua Santa Luzia, 69009, 69053, Manaus","3 6m 52.524s S, 60 1m 30.108s W"
AM,BARREIRINHA,UNIDADE BASICA DE SAUDE FLUVIAL DE BARREIRINHA,JOVINO MAIA,S/N,SANTA LUZIA,"JOVINO MAIA, SANTA LUZIA, BARREIRINHA, AM, BRASIL",-2.80609,-57.06567,"Rua Jovino Maia, 69160-000, Barreirinha","2 48m 21.924s S, 57 3m 56.412s W"
AM,BARREIRINHA,UNIDADE BASICA DE SAUDE IRENE BABA DA COSTA,RUA DO COMERCIO,S/N,NOVA CONQUISTA,"RUA DO COMERCIO, NOVA CONQUISTA, BARREIRINHA, AM, BRASIL",-3.01275,-59.95471,"Rua do Comércio, 69059, 69095, 69099, Manaus","3 0m 45.9s S, 59 57m 16.956s W"
AM,BARREIRINHA,POSTO DE SAUDE FILOMENA PEREIRA DOS SANTOS,DISTRITO DE PEDRAS,S/N,ZONA RURAL,"DISTRITO DE PEDRAS, ZONA RURAL, BARREIRINHA, AM, BRASIL",-3.01663,-59.94966,"Rua Lagoa de Pedras, 69088-091, Manaus","3 0m 59.868s S, 59 56m 58.776s W"
AM,BARREIRINHA,POSTO DE SAUDE NENEN ANDRADE SEIXAS,TERRA PRETA DO LIMAO,S/N,ZONA RURAL,"TERRA PRETA DO LIMAO, ZONA RURAL, BARREIRINHA, AM, BRASIL",-2.80205,-57.07007,"Rua Terra Preta do Castanhal, Barreirinha","2 48m 7.38s S, 57 4m 12.252s W"
AM,BARREIRINHA,POSTO DE SAUDE AIDA MARQUES,CAMETA DO RAMOS,S/N,ZONA RURAL,"CAMETA DO RAMOS, ZONA RURAL, BARREIRINHA, AM, BRASIL",-2.79277,-57.3399,"Barreirinha - Boa Vista do Ramos, Amazonas","2 47m 33.972s S, 57 20m 23.64s W"
AM,BARREIRINHA,POSTO DE SAUDE JOAO DO LAGO PEREIRA,FREGUESIA DO ANDIRA,S/N,ZONA RURAL,"FREGUESIA DO ANDIRA, ZONA RURAL, BARREIRINHA, AM, BRASIL",-22.28377,-51.91015,"Via de Acesso à Zona Rural, 19260-000, Mirante do Paranapanema","22 17m 1.572s S, 51 54m 36.54s W"
AM,BARREIRINHA,UNIDADE DE SAUDE WILSON PONTES,DISTRITO DO ARIAU,S/N,ZONA RURAL,"DISTRITO DO ARIAU, ZONA RURAL, BARREIRINHA, AM, BRASIL",-22.28377,-51.91015,"Via de Acesso à Zona Rural, 19260-000, Mirante do Paranapanema","22 17m 1.572s S, 51 54m 36.54s W"
AM,BENJAMIN CONSTANT,UBS FLUVIAL ACS DONA DALILA,MUNICIPIO DE BENJAMIN CONSTANT,S/N,ZONA RURAL,"MUNICIPIO DE BENJAMIN CONSTANT, ZONA RURAL, BENJAMIN CONSTANT, AM, BRASIL",-3.4629,-68.94813,"Benjamin Constant, São Paulo de Olivença","3 27m 46.44s S, 68 56m 53.268s W"
AM,BENJAMIN CONSTANT,UNIDADE BASICA DE SAUDE PRIM ASSIS,ESTRADA BOM JARDIM,S/N,BOM JARDIM,"ESTRADA BOM JARDIM, BOM JARDIM, BENJAMIN CONSTANT, AM, BRASIL",-4.3778734,-70.0088196,"Estrada Treze de Maio, Bom Jardim, Benjamin Constant, Região Geográfica Imediata de Tabatinga, Região Geográfica Intermediária de Tefé, Amazonas, Região Norte, 69630-000, Brasil","4 22m 40.3442s S, 70 0m 31.7506s W"
AM,BENJAMIN CONSTANT,CENTRO DE SAUDE DE BENJAMIN CONSTANT,RUA 1 DE MAIO,S/N,COLONIA,"RUA 1 DE MAIO, COLONIA, BENJAMIN CONSTANT, AM, BRASIL",-4.38549,-70.03068,"Rua Primeiro de Maio, 69630-000, Benjamin Constant","4 23m 7.764s S, 70 1m 50.448s W"
AM,BENJAMIN CONSTANT,UNIDADE BASICA DE SAUDE SEBASTIAO CRUZ PLACIDO,RUA 13 DE MAIO,S/N,COIMBRA,"RUA 13 DE MAIO, COIMBRA, BENJAMIN CONSTANT, AM, BRASIL",-4.3762300000000005,-70.01878,"Rua 13 de Maio, 69630-000, Benjamin Constant","4 22m 34.428s S, 70 1m 7.608s W"
AM,BENJAMIN CONSTANT,UNIDADE BASICA DE SAUDE ENFERMEIRA LEONTINA LIMA DA SILVA,RUA 21 DE ABRIL,S/N,CENTRO,"RUA 21 DE ABRIL, CENTRO, BENJAMIN CONSTANT, AM, BRASIL",-28.39354,-53.91571999999999,"Rua Benjamin Constant & Avenida Vinte e Um de Abril, 98700, Ijuí","28 23m 36.744s S, 53 54m 56.592s W"
AM,BENJAMIN CONSTANT,UNIDADE BASICA DE SAUDE ALCINO CASTELO BRANCO,AVENIDA CASTELO BRANCO,610,CENTRO,"AVENIDA CASTELO BRANCO, CENTRO, BENJAMIN CONSTANT, AM, BRASIL",-4.37519,-70.02731,"Avenida Castelo Branco, 69630-000, Benjamin Constant","4 22m 30.684s S, 70 1m 38.316s W"
AM,BERURI,UNIDADE BASICA DE SAUDE DO MUNICIPIO DE BERURI,AV CASTELO BRANCO,S/N,CENTRO,"AV CASTELO BRANCO, CENTRO, BERURI, AM, BRASIL",-3.89708,-61.3746,"Avenida Castelo Branco, 69430-000, Beruri","3 53m 49.488s S, 61 22m 28.56s W"
AM,BOA VISTA DO RAMOS,POSTO DE SAUDE FRANCISCA GARCIA,COMUNIDADE MENINO DEUS DO CURUCA,S/N,ZONA RURAL,"COMUNIDADE MENINO DEUS DO CURUCA, ZONA RURAL, BOA VISTA DO RAMOS, AM, BRASIL",-2.96903,-57.58916,Boa Vista do Ramos,"2 58m 8.508s S, 57 35m 20.976s W"
AM,BOA VISTA DO RAMOS,CENTRO DE SAUDE DE BOA VISTA DO RAMOS,RUA OLAVO BILAC,390,CENTRO,"RUA OLAVO BILAC, CENTRO, BOA VISTA DO RAMOS, AM, BRASIL",-2.97285,-57.5866,"Rua Olavo Bilac, 69195-000, Boa Vista do Ramos","2 58m 22.26s S, 57 35m 11.76s W"
AM,BOA VISTA DO RAMOS,POSTO DE SAUDE CORACAO DO LAGO PRETO,COMUNIDADE SANTO ANTONIO DO LAGO PRETO,S/N,ZONA RURAL,"COMUNIDADE SANTO ANTONIO DO LAGO PRETO, ZONA RURAL, BOA VISTA DO RAMOS, AM, BRASIL",-2.97482,-57.58667,"Rua Santo Antônio, 69195-000, Boa Vista do Ramos","2 58m 29.352s S, 57 35m 12.012s W"
AM,BOCA DO ACRE,UNIDADE BASICA DE SAUDE FLUVIAL MANOEL GOMES DE FRANCA,AVENIDA AMAZONAS,S/N,CENTRO,"AVENIDA AMAZONAS, CENTRO, BOCA DO ACRE, AM, BRASIL",-8.75687,-67.39074000000001,"Avenida Amazonas Alexandre de Oliveira Lima, 69850-000, Boca do Acre","8 45m 24.732s S, 67 23m 26.664s W"
AM,BOCA DO ACRE,UNIDADE BASICA DE SAUDE SAO PAULO,RUA COMANDANTE MODESTO,S/N,SAO PAULO,"RUA COMANDANTE MODESTO, SAO PAULO, BOCA DO ACRE, AM, BRASIL",-23.58777000000001,-46.5446,"Rua Boca do Acre, 03264-190, São Paulo","23 35m 15.972s S, 46 32m 40.56s W"
AM,BOCA DO ACRE,UNIDADE BASICA DE SAUDE FRANCISCO GASTINO CHAGAS,AV CEL JOSE ASSUNCAO NETO,S/N,PLATO DO PIQUIA,"AV CEL JOSE ASSUNCAO NETO, PLATO DO PIQUIA, BOCA DO ACRE, AM, BRASIL",-8.76955,-67.33334,"Travessa Coronel Fontenelle de Castro & Avenida José de Assunção Neto, 69850, Boca do Acre","8 46m 10.38s S, 67 20m 0.024s W"
AM,BOCA DO ACRE,UNIDADE BASICA DE SAUDE MARIA CLAUDIA,AV AMAZONAS,S/N,CENTRO,"AV AMAZONAS, CENTRO, BOCA DO ACRE, AM, BRASIL",-8.75687,-67.39074000000001,"Avenida Amazonas Alexandre de Oliveira Lima, 69850-000, Boca do Acre","8 45m 24.732s S, 67 23m 26.664s W"
AM,BOCA DO ACRE,UNIDADE BASICA DE SAUDE JOSE BARROS LOPES,AV ALEXANDRE OLIVEIRA LIMA,S/N,MACAXEIRAL,"AV ALEXANDRE OLIVEIRA LIMA, MACAXEIRAL, BOCA DO ACRE, AM, BRASIL",-8.75687,-67.39074000000001,"Avenida Amazonas Alexandre de Oliveira Lima, 69850-000, Boca do Acre","8 45m 24.732s S, 67 23m 26.664s W"
AM,BOCA DO ACRE,UNIDADE BASICA DE SAUDE FRANCISCA AMELIA,RUA TIAO LEITE,S/N,PRAIA DO GADO,"RUA TIAO LEITE, PRAIA DO GADO, BOCA DO ACRE, AM, BRASIL",-8.74318,-67.40021,"Rua Tião Leite, 69850-000, Boca do Acre","8 44m 35.448s S, 67 24m 0.756s W"
AM,BORBA,UNIDADE DE SAUDE DA FAMILIA ESF SIMONE CAVALCANTE DA SIL,RUA MARECHAL FLORIANO PEIXOTO,S/N,CENTRO,"RUA MARECHAL FLORIANO PEIXOTO, CENTRO, BORBA, AM, BRASIL",-4.38777,-59.59536,"Rua Floriano Peixoto, 69200, Borba","4 23m 15.972s S, 59 35m 43.296s W"
AM,BORBA,UNIDADE DE SAUDE DA FAMILIA ESF MANUEL DE PAULA SA JUNIOR,RUA HERACLITO DA FONSECA,S/N,IPIRANGA,"RUA HERACLITO DA FONSECA, IPIRANGA, BORBA, AM, BRASIL",-4.39388,-59.58875,"Rua Heracleto da Fonseca, 69200-000, Borba","4 23m 37.968s S, 59 35m 19.5s W"
AM,BORBA,UNIDADE BASICA DE SAUDE FLUVIAL IGARACU,ZONA RURAL,S/N,MUNICIPIO DE BORBA,"ZONA RURAL, MUNICIPIO DE BORBA, BORBA, AM, BRASIL",-7.512689999999999,-63.0403,"Rua Cidade de Borba, 69800-000, Humaitá","7 30m 45.684s S, 63 2m 25.08s W"
AM,BORBA,UNIDADE DE SAUDE DA FAMILIA ESF RAIMUNDO LIMA FILHO,RUA GETULIO VARGAS,S/N,RECREIO,"RUA GETULIO VARGAS, RECREIO, BORBA, AM, BRASIL",-4.39122,-59.5986,"Avenida Getúlio Vargas, 69200-000, Borba","4 23m 28.392s S, 59 35m 54.96s W"
AM,BORBA,UNIDADE DE SAUDE DA FAMILIA ESF LUIS NOGUEIRA MORAIS,RUA RIO MAPIA,S/N,BELA VISTA,"RUA RIO MAPIA, BELA VISTA, BORBA, AM, BRASIL",-4.39812,-59.60021999999999,"Rua Rio Mapiá, 69200-000, Borba","4 23m 53.232s S, 59 36m 0.792s W"
AM,BORBA,UNIDADE DE SAUDE DA FAMILIA ESF OTACIAS BATISTA E SILVA,VILA FOZ DE CANUMA,S/N,ZONA RURAL,"VILA FOZ DE CANUMA, ZONA RURAL, BORBA, AM, BRASIL",,,,
AM,BORBA,UNIDADE DE SAUDE DA FAMILIA ESF LEOPOLDO D RIBEIRO,AV 07 DE SETEMBRO,S/N,SAO SEBASTIAO,"AV 07 DE SETEMBRO, SAO SEBASTIAO, BORBA, AM, BRASIL",-4.38296,-59.58878000000001,"Avenida 7 de Setembro, 69200-000, Borba","4 22m 58.656s S, 59 35m 19.608s W"
