UF,MUNICIPIO,NOME,LOGRADOURO,NUMERO,BAIRRO,ENDERECO_COMPLETO,LATITUDE,LONGITUDE,ENDERECO_API,POINT,CEP,CO_CNES
GO,ACREUNA,UNIDADE MISTA MARIA PIRES MAIA,AVENIDA TANCREDO NEVES,S/N,SETOR VILA RICA,"AVENIDA TANCREDO NEVES, SETOR VILA RICA, ACREUNA, GO, BRASIL",-17.392210000000002,-50.38794,"Avenida Tancredo Almeida Neves, Acreúna","17 23m 31.956s S, 50 23m 16.584s W",,9597441
GO,ACREUNA,U S F ANA CARLA,RUA 8 ESQ COM RUA ORISMAR ALVES DE AVELAR,S/N,ANA CARLA,"RUA 8 ESQ COM RUA ORISMAR ALVES DE AVELAR, ANA CARLA, ACREUNA, GO, BRASIL",-17.39592,-50.37511,"Rua Orismar Alves de Avelar, 8, 75960-000, Acreúna","17 23m 45.312s S, 50 22m 30.396s W",75960-000,2383160
GO,ACREUNA,U S F SOL NASCENTE,AVENIDA ITALIA,S/N,SOL NASCENTE,"AVENIDA ITALIA, SOL NASCENTE, ACREUNA, GO, BRASIL",-17.38946,-50.36549,"Avenida Itália, Acreúna","17 23m 22.056s S, 50 21m 55.764s W",,2440229
GO,ACREUNA,UNIDADE DE SAUDE DA FAMILIA JOAQUIM DE O ATAIDE NETO,AV MINAS GERAIS C RUA CEARA,64,NOVA ACREUNA,"AV MINAS GERAIS C RUA CEARA, NOVA ACREUNA, ACREUNA, GO, BRASIL",-17.38559,-50.3795,"Rua Ceará & Avenida Minas Gerais, 75960, Acreúna","17 23m 8.124s S, 50 22m 46.2s W",75960,2440237
GO,ACREUNA,U S F ARANTINA,AVENIDA CENTRAL,S/N,CENTRO,"AVENIDA CENTRAL, CENTRO, ACREUNA, GO, BRASIL",-17.5318381,-50.1977689,"Avenida Central, Arantina, Acreúna, Região Geográfica Imediata de Palmeiras de Goiás, Região Geográfica Intermediária de São Luís de Montes Belos-Iporá, Goiás, Região Centro-Oeste, Brasil","17 31m 54.6172s S, 50 11m 51.968s W",,2441241
GO,ADELANDIA,UBS LOURIVON DINIZ LINHARES,AV ABEL LUIZ PEREIRA,S/N,JD PROGRESSO,"AV ABEL LUIZ PEREIRA, JD PROGRESSO, ADELANDIA, GO, BRASIL",-16.41562,-50.16843,"Avenida Abel Luiz Pereira, 76155-000, Adelândia","16 24m 56.232s S, 50 10m 6.348s W",76155-000,2535769
GO,AGUA FRIA DE GOIAS,CENTRO DE SAUDE DE AGUA FRIA DE GOIAS,RUA ZAIDA PINTO BOAVENTURA,S/N,CENTRO,"RUA ZAIDA PINTO BOAVENTURA, CENTRO, AGUA FRIA DE GOIAS, GO, BRASIL",-14.9827286,-47.7862385,"Rua Zaida Pinto Boaventura, Água Fria de Goiás, Região Geográfica Imediata de Flores de Goiás, Região Integrada de Desenvolvimento do Distrito Federal e Entorno, Região Geográfica Intermediária de Luziânia-Águas Lindas de Goiás, Goiás, Região Centro-Oeste, 73780-000, Brasil","14 58m 57.823s S, 47 47m 10.4586s W",73780-000,0
GO,AGUA FRIA DE GOIAS,UNIDADE BASICA DE SAUDE DA FAMILIA II AGUA FRIA,QUADRA 26,S/N,LOTEAMENTO AGUA FRIA,"QUADRA 26, LOTEAMENTO AGUA FRIA, AGUA FRIA DE GOIAS, GO, BRASIL",-14.98225,-47.78231,Água Fria de Goiás,"14 58m 56.1s S, 47 46m 56.316s W",,0
GO,AGUA FRIA DE GOIAS,UNIDADE BASICA DE SAUDE DA FAMILIA I MATO SECO,RUA DO POSTO DE SAUDE MATO SECO,S/N,ZONA RURAL,"RUA DO POSTO DE SAUDE MATO SECO, ZONA RURAL, AGUA FRIA DE GOIAS, GO, BRASIL",-16.39593,-48.67845,"Rua do Posto, 75184-000, Gameleira de Goiás","16 23m 45.348s S, 48 40m 42.42s W",75184-000,0
GO,AGUA LIMPA,CENTRO DE SAUDE AGUA LIMPA,RUA ADOLFO ROSA,1,CENTRO,"RUA ADOLFO ROSA, CENTRO, AGUA LIMPA, GO, BRASIL",-18.0741891,-48.76199550000001,"Rua Adolfo Rosa, Água Limpa, Região Geográfica Imediata de Caldas Novas-Morrinhos, Região Geográfica Intermediária de Itumbiara, Goiás, Região Centro-Oeste, Brasil","18 4m 27.0808s S, 48 45m 43.1838s W",,2381583
GO,AGUA LIMPA,ESF AGUA LIMPA,RUA PEDRO AVELINO DIAS,1,CENTRO,"RUA PEDRO AVELINO DIAS, CENTRO, AGUA LIMPA, GO, BRASIL",-18.0739947,-48.7625131,"Rua Pedro Avelino Dias, Água Limpa, Região Geográfica Imediata de Caldas Novas-Morrinhos, Região Geográfica Intermediária de Itumbiara, Goiás, Região Centro-Oeste, Brasil","18 4m 26.3809s S, 48 45m 45.0472s W",,2678209
GO,AGUAS LINDAS DE GOIAS,POSTO PSF AGUAS LINDAS II,QUADRA 00 LT 01,S/N,AGUAS LINDAS II,"QUADRA 00 LT 01, AGUAS LINDAS II, AGUAS LINDAS DE GOIAS, GO, BRASIL",-15.73187,-48.2629,Águas Lindas de Goiás,"15 43m 54.732s S, 48 15m 46.44s W",,0
GO,AGUAS LINDAS DE GOIAS,POSTO PSF LARANJEIRAS,AREA PUBLICA MUNICIPAL QUADRA B 3 LOTE,21,JARDIM LARANJEIRAS,"AREA PUBLICA MUNICIPAL QUADRA B 3 LOTE, JARDIM LARANJEIRAS, AGUAS LINDAS DE GOIAS, GO, BRASIL",-15.76516,-48.32821,"Quadra B, 3, 72910, Águas Lindas de Goiás","15 45m 54.576s S, 48 19m 41.556s W",72910,0
GO,AGUAS LINDAS DE GOIAS,POSTO PSF SETOR II,QD 33 CONJ B CASA,3,SETOR II,"QD 33 CONJ B CASA, SETOR II, AGUAS LINDAS DE GOIAS, GO, BRASIL",-15.742820000000002,-48.2942,"Quadra 101 Conjunto B, 72910, Águas Lindas de Goiás","15 44m 34.152s S, 48 17m 39.12s W",72910,0
GO,AGUAS LINDAS DE GOIAS,POSTO PSF BARRAGEM V,QD 06 LOTE,4,BARRAGEM V,"QD 06 LOTE, BARRAGEM V, AGUAS LINDAS DE GOIAS, GO, BRASIL",-15.71285,-48.28819,"Quadra 62, 72910, Águas Lindas de Goiás","15 42m 46.26s S, 48 17m 17.484s W",72910,0
GO,AGUAS LINDAS DE GOIAS,POSTO PSF PADRE LUCIO,RUA SEM NOME AE POLICIAL,0,PADRE LUCIO,"RUA SEM NOME AE POLICIAL, PADRE LUCIO, AGUAS LINDAS DE GOIAS, GO, BRASIL",-15.78086,-48.29914,"Rua Pau Brasil, Águas Lindas de Goiás","15 46m 51.096s S, 48 17m 56.904s W",,0
GO,AGUAS LINDAS DE GOIAS,POSTO PSF SETOR X,QD 108 CONJ A LOTE,31,SETOR 09,"QD 108 CONJ A LOTE, SETOR 09, AGUAS LINDAS DE GOIAS, GO, BRASIL",-15.73717,-48.28716,"Quadra 108 Conjunto B, 72910, Águas Lindas de Goiás","15 44m 13.812s S, 48 17m 13.776s W",72910,0
GO,AGUAS LINDAS DE GOIAS,POSTO PSF CAMPING CLUB,R 20 QUADRA 09 AREA ESPECIAL CAMPING CLUBE,1,CAMPING CLUBE,"R 20 QUADRA 09 AREA ESPECIAL CAMPING CLUBE, CAMPING CLUBE, AGUAS LINDAS DE GOIAS, GO, BRASIL",-15.75419,-48.27118,"Quadra 20 Conjunto A, 20, 72910, Águas Lindas de Goiás","15 45m 15.084s S, 48 16m 16.248s W",72910,4070577
GO,AGUAS LINDAS DE GOIAS,POSTO PSF BARRAGEM II,QD 58 LOTE,S/N,JARDIM BARRAGEM IV,"QD 58 LOTE, JARDIM BARRAGEM IV, AGUAS LINDAS DE GOIAS, GO, BRASIL",-15.75087,-48.30093,"Quadra 25, 58, 72910-729, Águas Lindas de Goiás","15 45m 3.132s S, 48 18m 3.348s W",72910-729,4070550
GO,AGUAS LINDAS DE GOIAS,POSTO PSF GUAIRA I,QUADRA 05 ARAE ESPECIAL,18,JARDIM GUAIRA I,"QUADRA 05 ARAE ESPECIAL, JARDIM GUAIRA I, AGUAS LINDAS DE GOIAS, GO, BRASIL",-15.74019,-48.24835,"Quadra I, Águas Lindas de Goiás","15 44m 24.684s S, 48 14m 54.06s W",,0
GO,AGUAS LINDAS DE GOIAS,POSTO PSF JARDIM PINHEIROS,QUADRA 07 LOTE,13,JARDIM DOS PINHEIROS,"QUADRA 07 LOTE, JARDIM DOS PINHEIROS, AGUAS LINDAS DE GOIAS, GO, BRASIL",-15.75036,-48.29991,"Rua dos Pinheiros, 72910, Águas Lindas de Goiás","15 45m 1.296s S, 48 17m 59.676s W",72910,0
GO,AGUAS LINDAS DE GOIAS,POSTO PSF AGUAS BONITAS I,R 08 QUADRA 33 LOTE,27,AGUAS BONITAS I,"R 08 QUADRA 33 LOTE, AGUAS BONITAS I, AGUAS LINDAS DE GOIAS, GO, BRASIL",-15.739579999999998,-48.24832,"Quadra I, 33, 72910, Águas Lindas de Goiás","15 44m 22.488s S, 48 14m 53.952s W",72910,0
GO,AGUAS LINDAS DE GOIAS,POSTO PSF SANTA LUCIA,QUADRA 56 LOTE,7,JARDIM SANTA LUCIA,"QUADRA 56 LOTE, JARDIM SANTA LUCIA, AGUAS LINDAS DE GOIAS, GO, BRASIL",-15.725829999999998,-48.30281,"Quadra 56, 72910, Águas Lindas de Goiás","15 43m 32.988s S, 48 18m 10.116s W",72910,0
GO,AGUAS LINDAS DE GOIAS,POSTO PSF DANIEL MARQUES,QD D AREA ESPECIAL LT,1,JARDIM AMERICA IV,"QD D AREA ESPECIAL LT, JARDIM AMERICA IV, AGUAS LINDAS DE GOIAS, GO, BRASIL",-15.72558,-48.28264,"Area Especial 1B, 72910, Águas Lindas de Goiás","15 43m 32.088s S, 48 16m 57.504s W",72910,0
GO,AGUAS LINDAS DE GOIAS,POSTO PSF CIDADE DO ENTORNO,QUADRA 50 LOT,48,CIDADE DO ENTORNO,"QUADRA 50 LOT, CIDADE DO ENTORNO, AGUAS LINDAS DE GOIAS, GO, BRASIL",-15.7444,-48.34308,"Quadra 50, 50, 72910, Águas Lindas de Goiás","15 44m 39.84s S, 48 20m 35.088s W",72910,0
GO,AGUAS LINDAS DE GOIAS,POSTO PSF JARDIM PARAISO,AREA ESPECIAL,S/N,JARDIM PARAISO,"AREA ESPECIAL, JARDIM PARAISO, AGUAS LINDAS DE GOIAS, GO, BRASIL",-15.72558,-48.28264,"Area Especial 1B, 72910, Águas Lindas de Goiás","15 43m 32.088s S, 48 16m 57.504s W",72910,0
GO,AGUAS LINDAS DE GOIAS,POSTO PSF PEROLA II,QUADRA 66 LOTE,1,JARDIM PEROLA II,"QUADRA 66 LOTE, JARDIM PEROLA II, AGUAS LINDAS DE GOIAS, GO, BRASIL",-15.74017,-48.3406,"Quadra 66, Águas Lindas de Goiás","15 44m 24.612s S, 48 20m 26.16s W",,2441071
GO,AGUAS LINDAS DE GOIAS,POSTO PSF COIMBRA,QD P CHACARA 10 CASAS,3,ST COIMBRA,"QD P CHACARA 10 CASAS, ST COIMBRA, AGUAS LINDAS DE GOIAS, GO, BRASIL",-15.744270000000002,-48.25185,"Quadra P 16, 10, 72910, Águas Lindas de Goiás","15 44m 39.372s S, 48 15m 6.66s W",72910,0
GO,AGUAS LINDAS DE GOIAS,POSTO PSF BARRAGEM IV,QD 58 LOTE,S/N,JD DA BARRAGEM IV,"QD 58 LOTE, JD DA BARRAGEM IV, AGUAS LINDAS DE GOIAS, GO, BRASIL",-15.75087,-48.30093,"Quadra 25, 58, 72910-729, Águas Lindas de Goiás","15 45m 3.132s S, 48 18m 3.348s W",72910-729,0
GO,AGUAS LINDAS DE GOIAS,PRESIDIO MUNICIPAL DE AGUAS LINDAS DE GOIAS,QUADRA 18 LOTE 01,1,SETOR III,"QUADRA 18 LOTE 01, SETOR III, AGUAS LINDAS DE GOIAS, GO, BRASIL",-15.76301,-48.23381,"Quadra 18, 18, 72917, Águas Lindas de Goiás","15 45m 46.836s S, 48 14m 1.716s W",72917,9957863
GO,ALEXANIA,CENTRO DE SAUDE JK ALEXANIA GO,R 15 DE NOVEMBRO QD 100 LTS 1 2 3 4 5 E 23,S/N,SETOR 13 DE MAIO,"R 15 DE NOVEMBRO QD 100 LTS 1 2 3 4 5 E 23, SETOR 13 DE MAIO, ALEXANIA, GO, BRASIL",-15.61992,-47.63989,"Setor Residencial Leste, 73340, 73350, 73355, 73356, 73357, 73358, 73360, Brasília","15 37m 11.712s S, 47 38m 23.604s W",73340,2437309
GO,ALEXANIA,PSF 3 VILA ESPERANCA,AV JK AREA ESPECIAL,S/N,VILA ESPERANCA,"AV JK AREA ESPECIAL, VILA ESPERANCA, ALEXANIA, GO, BRASIL",-16.28366,-48.98579,"Rua JK-002, Anápolis","16 17m 1.176s S, 48 59m 8.844s W",,0
GO,ALEXANIA,PSF 1 VILA MUTIRAO,RUA 16,S/N,SETOR CENTRAL,"RUA 16, SETOR CENTRAL, ALEXANIA, GO, BRASIL",-16.67863,-49.25992,"Rua 16, Goiânia","16 40m 43.068s S, 49 15m 35.712s W",,0
GO,ALEXANIA,PSF 6 VILA BENE,RUA 182,S/N,VILA BENE,"RUA 182, VILA BENE, ALEXANIA, GO, BRASIL",-16.07715,-48.48689,"Rua Brasil Central, 182, 72930-000, Alexânia","16 4m 37.74s S, 48 29m 12.804s W",72930-000,0
GO,ALEXANIA,PSF 2 OLHOS DAGUA,RUA CAMARA FILHO QUADRA 15,S/N,OLHOS DAGUA,"RUA CAMARA FILHO QUADRA 15, OLHOS DAGUA, ALEXANIA, GO, BRASIL",-16.35108,-48.9515,"Rua Cinco Quadra 15 Lote 07, 15, 75106, Anápolis","16 21m 3.888s S, 48 57m 5.4s W",75106,0
GO,ALEXANIA,PSF 5 SERRA DO OURO,AV C1 AREA ESPECIAL SETOR PARQUE ALVORADA IV,S/N,SERRA DO OURO,"AV C1 AREA ESPECIAL SETOR PARQUE ALVORADA IV, SERRA DO OURO, ALEXANIA, GO, BRASIL",-23.56126,-46.45871,"Rua Serra do Ouro Branco, 1A, 08270-330, São Paulo","23 33m 40.536s S, 46 27m 31.356s W",08270-330,0
GO,ALEXANIA,PSF 7,AVENIDA NELSON SANTOS AREA ESPECIAL,S/N,CENTRO,"AVENIDA NELSON SANTOS AREA ESPECIAL, CENTRO, ALEXANIA, GO, BRASIL",-16.07787,-48.4856,"Avenida Nelson Santos, 72930-000, Alexânia","16 4m 40.332s S, 48 29m 8.16s W",72930-000,6679927
GO,ALEXANIA,PSF 4,AV BRASILIA,338,SETOR SUDESTE,"AV BRASILIA, SETOR SUDESTE, ALEXANIA, GO, BRASIL",-16.08987,-48.50319,"Avenida Brasília, 72930-000, Alexânia","16 5m 23.532s S, 48 30m 11.484s W",72930-000,0
GO,ALOANDIA,UNIDADE BASICA DE SAUDE DE ALOANDIA,RUA 04,11,CENTRAL,"RUA 04, CENTRAL, ALOANDIA, GO, BRASIL",-17.7269682,-49.4823495,"Rua 04, Setor Central, Aloândia, Região Geográfica Imediata de Itumbiara, Região Geográfica Intermediária de Itumbiara, Goiás, Região Centro-Oeste, 75615-000, Brasil","17 43m 37.0855s S, 49 28m 56.4582s W",75615-000,2383071
GO,ALTO HORIZONTE,CENTRO DE SAUDE DE ALTO HORIZONTE,RUA BELEM,S/N,CENTRO,"RUA BELEM, CENTRO, ALTO HORIZONTE, GO, BRASIL",-14.1920469,-49.33822120000001,"Rua Belem, Alto Horizonte, Região Geográfica Imediata de Uruaçu - Niquelândia, Região Geográfica Intermediária de Porangatu-Uruaçu, Goiás, Região Centro-Oeste, Brasil","14 11m 31.3688s S, 49 20m 17.5963s W",,8008418
GO,ALTO HORIZONTE,ESTRATEGIA SAUDE DA FAMILIA II,RUA DAS BANDEIRAS,S/N,NOSSA SENHORA APAREC,"RUA DAS BANDEIRAS, NOSSA SENHORA APAREC, ALTO HORIZONTE, GO, BRASIL",-19.91944,-43.98399000000001,"Rua Nossa Senhora das Graças, Belo Horizonte","19 55m 9.984s S, 43 59m 2.364s W",,6959334
GO,ALTO PARAISO DE GOIAS,UNIDADE BASICA DE SAUDE DA FAMILIA II,AV ABILIO SZERVINSK,S/N,NOVO HORIZONTE,"AV ABILIO SZERVINSK, NOVO HORIZONTE, ALTO PARAISO DE GOIAS, GO, BRASIL",-14.13971,-47.5181,"Rua D Szervinsks, 73770-000, Alto Paraíso de Goiás","14 8m 22.956s S, 47 31m 5.16s W",73770-000,2334046
GO,ALTO PARAISO DE GOIAS,UNIDADE BASICA DE SAUDE DA FAMILIA IV,POVOADO DE SAO JORGE,S/N,SAO JORGE,"POVOADO DE SAO JORGE, SAO JORGE, ALTO PARAISO DE GOIAS, GO, BRASIL",-14.1768,-47.81212,"São Jorge, Alto Paraíso de Goiás","14 10m 36.48s S, 47 48m 43.632s W",,5346428
GO,ALTO PARAISO DE GOIAS,UNIDADE BASICA DE SAUDE DA FAMILIA I,RUA DO MOINHO,S/N,PARAISO VELHO,"RUA DO MOINHO, PARAISO VELHO, ALTO PARAISO DE GOIAS, GO, BRASIL",-14.1337938,-47.5085919,"Rua do Moinho, Setor Paraíso Velho, Alto Paraíso de Goiás, Região Geográfica Imediata de Flores de Goiás, Região Geográfica Intermediária de Luziânia-Águas Lindas de Goiás, Goiás, Região Centro-Oeste, 73770-000, Brasil","14 8m 1.65768s S, 47 30m 30.9308s W",73770-000,2334070
GO,ALTO PARAISO DE GOIAS,UNIDADE BASICA DE SAUDE DA FAMILIA III,RUA 03,S/N,CIDADE ALTA,"RUA 03, CIDADE ALTA, ALTO PARAISO DE GOIAS, GO, BRASIL",-14.1336,-47.52148,Alto Paraíso de Goiás,"14 8m 0.96s S, 47 31m 17.328s W",,5346363
GO,ALVORADA DO NORTE,UNIDADE SAUDE DA FAMILIA IV ALVORADA DO NORTE,RUA FRANCISCO MOTA LIMA,S/N,CENTRO,"RUA FRANCISCO MOTA LIMA, CENTRO, ALVORADA DO NORTE, GO, BRASIL",-14.49078,-46.5068,"Rua Francisco Mota Lima, 73950-000, Alvorada do Norte","14 29m 26.808s S, 46 30m 24.48s W",73950-000,7364539
GO,ALVORADA DO NORTE,UNIDADE DE SAUDE DA FAMILIA III ALVORADA DO NORTE,AV MAJOR MOURA BASTOS,S/N,CENTRO,"AV MAJOR MOURA BASTOS, CENTRO, ALVORADA DO NORTE, GO, BRASIL",-6.66631,-37.39729000000001,"Rua Major Lobinho, 59318-000, Serra Negra do Norte","6 39m 58.716s S, 37 23m 50.244s W",59318-000,7784287
GO,ALVORADA DO NORTE,UNIDADE DE SAUDE DA FAMILIA I ALVORADA DO NORTE,RUA 06 ESQUINA COM A RUA 05,S/N,SETOR NOVA VILA,"RUA 06 ESQUINA COM A RUA 05, SETOR NOVA VILA, ALVORADA DO NORTE, GO, BRASIL",-16.70117,-49.20417,"Rua Alvorada do Norte, 74884-537, Goiânia","16 42m 4.212s S, 49 12m 15.012s W",74884-537,2507404
GO,ALVORADA DO NORTE,UNIDADE DE SAUDE DA FAMILIA IIALVORADA DO NORTE,RUA JOSE ANTONIO DE SERVILHA,S/N,NOVO IPIRANGA,"RUA JOSE ANTONIO DE SERVILHA, NOVO IPIRANGA, ALVORADA DO NORTE, GO, BRASIL",-14.4846,-46.49489000000001,"Rua José Antônio Servilha, 73950-000, Alvorada do Norte","14 29m 4.56s S, 46 29m 41.604s W",73950-000,2570181
GO,AMARALINA,CENTRO DE SAUDE DE FIICOLANDIA,RUA CRIXAS,S/N,DISTRITO DE FIICOLAN,"RUA CRIXAS, DISTRITO DE FIICOLAN, AMARALINA, GO, BRASIL",-14.43776,-49.70702,"Rua Crixas, 76500-000, Santa Terezinha de Goiás","14 26m 15.936s S, 49 42m 25.272s W",76500-000,5674700
GO,AMARALINA,CENTRO DE SAUDE DE AMARALINA,AV ANTONIO ALIPIO DIAS,3,CENTRO,"AV ANTONIO ALIPIO DIAS, CENTRO, AMARALINA, GO, BRASIL",-13.9287302,-49.2984407,"Avenida Antonio Alipio Dias, Amaralina, Região Geográfica Imediata de Uruaçu - Niquelândia, Região Geográfica Intermediária de Porangatu-Uruaçu, Goiás, Região Centro-Oeste, Brasil","13 55m 43.4287s S, 49 17m 54.3865s W",,3001482
GO,AMERICANO DO BRASIL,UBS ANTONIO DA SILVA ROSA,RUA AURELIANO PEIXOTO,10,CENTRO,"RUA AURELIANO PEIXOTO, CENTRO, AMERICANO DO BRASIL, GO, BRASIL",-16.2480877,-49.9816911,"Rua Aureliano Peixoto, Americano do Brasil, Região Geográfica Imediata de Inhumas - Itaberaí - Anicuns, Região Geográfica Intermediária de Goiânia, Goiás, Região Centro-Oeste, Brasil","16 14m 53.1157s S, 49 58m 54.088s W",,6740588
GO,AMERICANO DO BRASIL,UBS ADONIL BORGES DE SOUZA,AV GOIAS,666,CENTRO,"AV GOIAS, CENTRO, AMERICANO DO BRASIL, GO, BRASIL",-16.25218,-47.9537,"Rua Americano do Brasil, 72800-570, Luziânia","16 15m 7.848s S, 47 57m 13.32s W",72800-570,2569663
GO,AMORINOPOLIS,POSTO DE SAUDE GOIAPORA,DISTRITO GOIAPORA,S/N,CENTRO,"DISTRITO GOIAPORA, CENTRO, AMORINOPOLIS, GO, BRASIL",-16.61993,-51.09513,Amorinópolis,"16 37m 11.748s S, 51 5m 42.468s W",,2383594
GO,AMORINOPOLIS,CENTRO DE SAUDE DE AMORINOPOLIS ESF,RUA JOSE BONIFACIO,S/N,CENTRO,"RUA JOSE BONIFACIO, CENTRO, AMORINOPOLIS, GO, BRASIL",-16.6241598,-51.0926672,"RUA JOSÉ BONIFÁCIO, Amorinópolis, Região Geográfica Imediata de Iporá, Região Geográfica Intermediária de São Luís de Montes Belos-Iporá, Goiás, Região Centro-Oeste, Brasil","16 37m 26.9753s S, 51 5m 33.6019s W",,0
GO,ANAPOLIS,UBS MARACANANZINHO,RUA JOAO DE SOUZA RAMOS,618,MARACANANZINHO,"RUA JOAO DE SOUZA RAMOS, MARACANANZINHO, ANAPOLIS, GO, BRASIL",-16.31489,-48.94748,"Rua João de Souza Ramos, 75080, Anápolis","16 18m 53.604s S, 48 56m 50.928s W",75080,0
GO,ANAPOLIS,UBS JARDIM ALVORADA,PCA NOVA CAPITAL QD L,S/N,JARDIM ALVORADA,"PCA NOVA CAPITAL QD L, JARDIM ALVORADA, ANAPOLIS, GO, BRASIL",-16.31107,-48.94085,"Rua Nova Capital, 75084-320, Anápolis","16 18m 39.852s S, 48 56m 27.06s W",75084-320,8826
GO,ANAPOLIS,CENTRO DE INSERCAO SOCIAL MONSENHOR LUIZ ILC PRESIDIO,AV RAIMUNDO CARLOS COSTA E SILVA,S/N,JD AMERICA 3 ETAPA,"AV RAIMUNDO CARLOS COSTA E SILVA, JD AMERICA 3 ETAPA, ANAPOLIS, GO, BRASIL",-16.28586,-48.94179000000001,"Avenida Raimundo Carlos Silva, 3, 75072-175, Anápolis","16 17m 9.096s S, 48 56m 30.444s W",75072-175,2361566
GO,ANAPOLIS,UBS VILA FORMOSA,RUA 25 A,388,VILA FORMOSA,"RUA 25 A, VILA FORMOSA, ANAPOLIS, GO, BRASIL",-16.3549525,-48.93796270000001,"Rua 25, Vila Formosa, Anápolis, Região Geográfica Imediata de Anápolis, Região Geográfica Intermediária de Goiânia, Goiás, Região Centro-Oeste, 75114-970, Brasil","16 21m 17.829s S, 48 56m 16.6657s W",75114-970,0
GO,ANAPOLIS,UBS BANDEIRAS,AVENID MARECHAL GOUVEIA ESQUINA COM MARECHAL RORIZ,S/N,BANDEIRAS,"AVENID MARECHAL GOUVEIA ESQUINA COM MARECHAL RORIZ, BANDEIRAS, ANAPOLIS, GO, BRASIL",-16.283720000000002,-48.96826,"Rua Marechal Gouveia, Anápolis","16 17m 1.392s S, 48 58m 5.736s W",,0
