UF,MUNICIPIO,ESTABELECIMENTO,LOGRADOURO,NUMERO,BAIRRO,ENDERECO_COMPLETO,latitude,longitude,address,point
AM,MANAUS,UBS RURAL MIPINDIAU,COMUNIDADE NOVA JERUSALEM LAGO DO MIPINDIAU,1,ZONA RURAL,"COMUNIDADE NOVA JERUSALEM LAGO DO MIPINDIAU, ZONA RURAL, MANAUS, AM, BRASIL",,,,
AM,NHAMUNDA,POSTO DE SAUDE MUN SAGR CORACAO DE JESUS DO ADUACA,COMUNIDADE ADUACA,S/N,ZONA RURAL,"COMUNIDADE ADUACA, ZONA RURAL, NHAMUNDA, AM, BRASIL",,,,
AM,PARINTINS,CENTRO DE SAUDE MARIA DO CARMO,COMUNIDADE BOM SOCORRO ZE ACU,S/N,ZONA RURAL,"COMUNIDADE BOM SOCORRO ZE ACU, ZONA RURAL, PARINTINS, AM, BRASIL",,,,
AM,PAUINI,C DE S FLORESTAL MOD DA VILA CEU DO MAPIA,IGARAPE DO MAPIA,S/N,Z RURAL SUBINDO,"IGARAPE DO MAPIA, Z RURAL SUBINDO, PAUINI, AM, BRASIL",,,,
AM,SILVES,UBS LIVRAMENTO,COMUNIDADE LIVRAMENTO,S/N,ZONA RURAL,"COMUNIDADE LIVRAMENTO, ZONA RURAL, SILVES, AM, BRASIL",,,,
AM,TAPAUA,UNIDADE BASICA DE SAUDE DA FOZ DO TAPAUA,ZONA RURAL,S/N,COMUNIDADE FOZ DO TA,"ZONA RURAL, COMUNIDADE FOZ DO TA, TAPAUA, AM, BRASIL",,,,
AP,ITAUBAL,PM ITA UBS CARMO DO MACACOARI,COMUNIDADE CARMO DO MACACOARI,1,VILA CDO MACACOARI,"COMUNIDADE CARMO DO MACACOARI, VILA CDO MACACOARI, ITAUBAL, AP, BRASIL",,,,
AP,ITAUBAL,PM ITA PS IPIXUNA GRANDE,IGARAPE IPIXUNA GRANDE,1,MARGD RIO AMAZONAS,"IGARAPE IPIXUNA GRANDE, MARGD RIO AMAZONAS, ITAUBAL, AP, BRASIL",,,,
AP,MAZAGAO,PM MZG POSTO DE SAUDE PANCADA DO CAMAIPI,COMUNIDADE PANCADA DO CAMAIPI,1,CPDO CAMAIPI,"COMUNIDADE PANCADA DO CAMAIPI, CPDO CAMAIPI, MAZAGAO, AP, BRASIL",,,,
BA,ANDORINHA,UNIDADE DE SAUDE DA FAMILIA DE SITIO DO ACUDE,POVOADO SITIO DO ACUDE,S/N,ZONA RURAL,"POVOADO SITIO DO ACUDE, ZONA RURAL, ANDORINHA, BA, BRASIL",,,,
BA,BOQUIRA,UNIDADE PROGRAMA SAUDE DA FAMILIA VACA MORTA,POVOADO DE VACA MORTA,S/N,ZONA RURAL,"POVOADO DE VACA MORTA, ZONA RURAL, BOQUIRA, BA, BRASIL",,,,
BA,CAMPO FORMOSO,ESTRATEGIA DE SAUDE DA FAMILIA LAGES DOS NEGROS II,POVOADO DE LAGES DOS NEGROS,S/N,ZONA RURAL,"POVOADO DE LAGES DOS NEGROS, ZONA RURAL, CAMPO FORMOSO, BA, BRASIL",,,,
BA,CANAPOLIS,UNIDADE DE SAUDE DA FAMILIA DE VACA MORTA,POVOADO DE VACA MORTA,S/N,ZONA RURAL,"POVOADO DE VACA MORTA, ZONA RURAL, CANAPOLIS, BA, BRASIL",,,,
BA,CANSANCAO,UNIDADE DE SAUDE DA FAMILIA DO MONTEIRO DE CIMA,POVOADO MONTEIRO DE CIMA,S/N,ZONA RURAL,"POVOADO MONTEIRO DE CIMA, ZONA RURAL, CANSANCAO, BA, BRASIL",,,,
BA,CARAIBAS,UNIDADE SAUDE DA FAMILIA NOSSA SENHORA DA VITORIA,FAZ TABUA DOS ALVES,S/N,ZONA RURAL,"FAZ TABUA DOS ALVES, ZONA RURAL, CARAIBAS, BA, BRASIL",,,,
BA,CONCEICAO DA FEIRA,POSTO DE SAUDE ONZE MIL VIRGENS,POVOADO ONZE MIL VIRGENS,26,ZONA RURAL,"POVOADO ONZE MIL VIRGENS, ZONA RURAL, CONCEICAO DA FEIRA, BA, BRASIL",,,,
BA,CRAVOLANDIA,UNIDADE DE SAUDE DA FAMILIA VESPASIANO SANTOS,POVOADO DE ILHA FORMOSA,S/N,ZONA RURAL,"POVOADO DE ILHA FORMOSA, ZONA RURAL, CRAVOLANDIA, BA, BRASIL",,,,
BA,CRISOPOLIS,ESF MANOEL BINA DOS SANTOS,FAZENDA POVOADO DO SELAO,1,ZONA RURAL,"FAZENDA POVOADO DO SELAO, ZONA RURAL, CRISOPOLIS, BA, BRASIL",,,,
BA,CRISTOPOLIS,UNIDADE DE SAUDE DA FAMILIA ANTONIO TAVARES DA CAMARA,POVOADO SITIO DO HERMENEGILDO,S/N,ZONA RURAL,"POVOADO SITIO DO HERMENEGILDO, ZONA RURAL, CRISTOPOLIS, BA, BRASIL",,,,
BA,CURACA,UNIDADE DE SAUDE DA FAMILIA DE SACO DA CANOA,POVOADO SACO DA CANOA,S/N,ZONA RURAL,"POVOADO SACO DA CANOA, ZONA RURAL, CURACA, BA, BRASIL",,,,
BA,DOM BASILIO,POSTO DE SAUDE VARZEA FUNDA,FAZENDA VARZEA FUNDA,S/N,ZONA RURAL,"FAZENDA VARZEA FUNDA, ZONA RURAL, DOM BASILIO, BA, BRASIL",,,,
BA,DOM BASILIO,USF DOM HELIO PASCOAL,POVOADO DE ITAPICURU,S/N,ZONA RURAL,"POVOADO DE ITAPICURU, ZONA RURAL, DOM BASILIO, BA, BRASIL",,,,
BA,DOM BASILIO,POSTO DE SAUDE CAICARA,POVOADO DE CAICARA,S/N,ZONA RURAL,"POVOADO DE CAICARA, ZONA RURAL, DOM BASILIO, BA, BRASIL",,,,
BA,ELISIO MEDRADO,P S DO SERROTE,POVOADO DO SERROTE,0,ZONA RURAL,"POVOADO DO SERROTE, ZONA RURAL, ELISIO MEDRADO, BA, BRASIL",,,,
BA,ERICO CARDOSO,POSTO DE SAUDE PARAMIRIM DAS CRIOULAS,POVOADO DE PARAMIRIM DAS CRIOULAS,0,ZONA RURAL,"POVOADO DE PARAMIRIM DAS CRIOULAS, ZONA RURAL, ERICO CARDOSO, BA, BRASIL",,,,
BA,ERICO CARDOSO,UNIDADE DE SAUDE DA FAMILIA DE ABADIA,POVOADO DE ABADIA,S/N,ZONA RURAL,"POVOADO DE ABADIA, ZONA RURAL, ERICO CARDOSO, BA, BRASIL",,,,
BA,ERICO CARDOSO,UNIDADE DE SAUDE DA VEREDA,POVOADO DE VEREDA,S/N,ZONA RURAL,"POVOADO DE VEREDA, ZONA RURAL, ERICO CARDOSO, BA, BRASIL",,,,
BA,GLORIA,USF NOBERTO JOSE DE SA,AGROVILA 05 BORDA DO LAGO,1,AG 05 BORDA,"AGROVILA 05 BORDA DO LAGO, AG 05 BORDA, GLORIA, BA, BRASIL",,,,
BA,GLORIA,POSTO DE SAUDE DA AGROVILA 02 JUSANTE,AGROVILA 02 JUSANTE,1,AGROVILA 02 JUSANTE,"AGROVILA 02 JUSANTE, AGROVILA 02 JUSANTE, GLORIA, BA, BRASIL",,,,
BA,GUARATINGA,ESF BURANHEM,PRACA HELIO CORDEIRO NUNES,13,ZONA RURAL,"PRACA HELIO CORDEIRO NUNES, ZONA RURAL, GUARATINGA, BA, BRASIL",,,,
BA,IBIRAPUA,POSTO DE SAUDE DE VILA JUAZEIRO,PRACA UNICA VILA JUAZEIRO DIST IBIRAPUA,S/N,DISTRITO,"PRACA UNICA VILA JUAZEIRO DIST IBIRAPUA, DISTRITO, IBIRAPUA, BA, BRASIL",,,,
BA,IBOTIRAMA,POSTO DE SAUDE ALDEIA TUXA,FAZENDA MORRINHOS ALDEIA TUXA,S/N,ZONA RURAL,"FAZENDA MORRINHOS ALDEIA TUXA, ZONA RURAL, IBOTIRAMA, BA, BRASIL",,,,
BA,IGRAPIUNA,POSTO DE SAUDE DO PAU DOLEO,POVOADO DO PAU DOLEO,S/N,ZONA RURAL,"POVOADO DO PAU DOLEO, ZONA RURAL, IGRAPIUNA, BA, BRASIL",,,,
BA,ILHEUS,PS LAVA PES,DISTRITO DE LAVA PES,S/N,ZONA RURAL,"DISTRITO DE LAVA PES, ZONA RURAL, ILHEUS, BA, BRASIL",,,,
BA,ITABERABA,POSTO DE SAUDE DE DUAS IRMAS,POVOADO DE DUAS IRMAS,1,ZONA RURAL,"POVOADO DE DUAS IRMAS, ZONA RURAL, ITABERABA, BA, BRASIL",,,,
BA,ITAMARAJU,ESF ITA BRASIL,ASSENTAMENTO CORACAO CENTRAL,S/N,DISTRISTO DE ITABRAS,"ASSENTAMENTO CORACAO CENTRAL, DISTRISTO DE ITABRAS, ITAMARAJU, BA, BRASIL",,,,
BA,ITAPEBI,UNIDADE PSF DE VENTANIA,POVOADO VENTANIA,S/N,DISTRITO VENTANIA,"POVOADO VENTANIA, DISTRITO VENTANIA, ITAPEBI, BA, BRASIL",,,,
BA,ITAPICURU,POSTO DE SAUDE VARZEA DOS POTES,POVOADO VARZEA DOS POTES,S/N,ZONA RURAL,"POVOADO VARZEA DOS POTES, ZONA RURAL, ITAPICURU, BA, BRASIL",,,,
BA,ITAPICURU,U S F SAMBAIBA,PSF POVOA SAMBAIBA,S/N,POVOADO,"PSF POVOA SAMBAIBA, POVOADO, ITAPICURU, BA, BRASIL",,,,
BA,ITAPICURU,U S F CAATNGA DE CIMA,POVOADO CAATINGA DE CIMA,178,ZONA RURAL,"POVOADO CAATINGA DE CIMA, ZONA RURAL, ITAPICURU, BA, BRASIL",,,,
BA,LAGOA REAL,UNIDADE DE SAUDE DA FAMILIA LAGOA GRANDE,PRACA DA ESCOLA MUNICIPAL DOM ELIZEU RESENDE,S/N,ZONA RURAL,"PRACA DA ESCOLA MUNICIPAL DOM ELIZEU RESENDE, ZONA RURAL, LAGOA REAL, BA, BRASIL",,,,
BA,LAGOA REAL,UNIDADE DE SAUDE DA FAMILIA VITORIA NOVAIS,COMUNIDADE DE ANGICAL,S/N,ZONA RURAL,"COMUNIDADE DE ANGICAL, ZONA RURAL, LAGOA REAL, BA, BRASIL",,,,
BA,MIRANGABA,POSTO PARANAZINHO,POV DE PARANAZINHO,S/N,RURAL,"POV DE PARANAZINHO, RURAL, MIRANGABA, BA, BRASIL",,,,
BA,MORTUGABA,USF ANA GONCALVES SANTANA,COMUNIDADE DO RODAO E REGIAO CIRCUNVIZINHA,S/N,ZONA RURAL,"COMUNIDADE DO RODAO E REGIAO CIRCUNVIZINHA, ZONA RURAL, MORTUGABA, BA, BRASIL",,,,
BA,MUCUGE,POSTO DE SAUDE DO QUEBRA CANGALHA,POVOADO DO QUEBRA CANGALHA,S/N,ZONA RURAL,"POVOADO DO QUEBRA CANGALHA, ZONA RURAL, MUCUGE, BA, BRASIL",,,,
BA,MUTUIPE,UNIDADE DE SAUDE DA FAMILIA TEOBALDO PINHEIRO DOS SANTOS,POVOADO DAS DUAS BARRAS DO FOJO,S/N,ZONA RURAL,"POVOADO DAS DUAS BARRAS DO FOJO, ZONA RURAL, MUTUIPE, BA, BRASIL",,,,
BA,NORDESTINA,UNIDADE DE SAUDE DA FAMILIA DA PICADA,POVOADO DE PICADA,S/N,ZONA RURAL PICADA,"POVOADO DE PICADA, ZONA RURAL PICADA, NORDESTINA, BA, BRASIL",,,,
BA,PILAO ARCADO,UNIDADE DE SAUDE DA FAMILIA MANOEL GONCALVES BASTOS,COMUNIDADE NOVA HOLANDA,1,ZONA RURAL,"COMUNIDADE NOVA HOLANDA, ZONA RURAL, PILAO ARCADO, BA, BRASIL",,,,
BA,PINDAI,USF DE PAUS PRETOS,POVOADO DE PAUS PRETOS,S/N,ZONA RURAL,"POVOADO DE PAUS PRETOS, ZONA RURAL, PINDAI, BA, BRASIL",,,,
BA,QUEIMADAS,USF DE ESPANTA GADO,POVOADO DE ESPANTA GADO,S/N,ZONA RURAL,"POVOADO DE ESPANTA GADO, ZONA RURAL, QUEIMADAS, BA, BRASIL",,,,
BA,QUIJINGUE,UNIDADE DE SAUDE DA FAMILIA TANQUE DO RUMO,POVOADO TANQUE DO RUMO,S/N,ZONA RURAL,"POVOADO TANQUE DO RUMO, ZONA RURAL, QUIJINGUE, BA, BRASIL",,,,
BA,RODELAS,PSF DE ITACOATIARA,PROJETO ITACOATIARA AGROVILA 02,S/N,DISTRITO,"PROJETO ITACOATIARA AGROVILA 02, DISTRITO, RODELAS, BA, BRASIL",,,,
BA,RODELAS,POSTO DE SAUDE AGROVILA AR 03 ITACOATIARA,PROJETO ITACOATIARA AGROVILA 03,S/N,DISTRITO,"PROJETO ITACOATIARA AGROVILA 03, DISTRITO, RODELAS, BA, BRASIL",,,,
BA,RODELAS,POSTO DE SAUDE MUNICIPAL ROSA GOMES DE SA,PROJETO ARATICUM AGROVILA 07,S/N,DISTRITO,"PROJETO ARATICUM AGROVILA 07, DISTRITO, RODELAS, BA, BRASIL",,,,
BA,RODELAS,POSTO DE SAUDE FRANCISCO DE SALES MANICOBA DE MOURA,PROJETO ARATICUM AGROVILA AR 08,S/N,DISTRITO,"PROJETO ARATICUM AGROVILA AR 08, DISTRITO, RODELAS, BA, BRASIL",,,,
BA,SANTA CRUZ CABRALIA,UNIDADE DE SAUDE DA FAMILIA PSF 11 LULAO,ROD BR 367 KM 22 ASSENTAMENTO LUIZ INACIO LULA,S/N,ASSENTAMENTO LUIZ IN,"ROD BR 367 KM 22 ASSENTAMENTO LUIZ INACIO LULA, ASSENTAMENTO LUIZ IN, SANTA CRUZ CABRALIA, BA, BRASIL",,,,
BA,SANTALUZ,POSTO SAUDE DE LAGOA ESCURA,DISTRITO DE LAGOA ESCURA,S/N,ZONA RURAL,"DISTRITO DE LAGOA ESCURA, ZONA RURAL, SANTALUZ, BA, BRASIL",,,,
BA,SATIRO DIAS,UNIDADE DE SAUDE DA FAMILIA POV POCINHOS PAU DE LEITE,POVOADO DO PAU DE LEITE,S/N,ZONA RURAL,"POVOADO DO PAU DE LEITE, ZONA RURAL, SATIRO DIAS, BA, BRASIL",,,,
BA,SEBASTIAO LARANJEIRAS,PSF DE NUCLEO III,NUCLEO HABITACIONAL III,S/N,ZONA RURAL,"NUCLEO HABITACIONAL III, ZONA RURAL, SEBASTIAO LARANJEIRAS, BA, BRASIL",,,,
BA,SERRINHA,UNIDADE DE SAUDE DA FAMILIA ALTO DE FORA,POVOADO ALTO DE FORA,S/N,ZONA RURAL,"POVOADO ALTO DE FORA, ZONA RURAL, SERRINHA, BA, BRASIL",,,,
BA,TANQUE NOVO,UNIDADE BASICA DE SAUDE DA COMUNIDADE DE JACARE,COMUNIDADE DE JACARE,S/N,ZONA RURAL,"COMUNIDADE DE JACARE, ZONA RURAL, TANQUE NOVO, BA, BRASIL",,,,
BA,UBAIRA,UNIDADE DE SAUDE DA FAMILIA VERONICA BARRETO DA COSTA,POVOADO DE TRES BRACOS,S/N,ZONA RURAL,"POVOADO DE TRES BRACOS, ZONA RURAL, UBAIRA, BA, BRASIL",,,,
BA,VALENTE,POSTO DE SAUDE VARGINHA DA SERRA,FAZENDA VARGINHA DO PEIXE,S/N,ZONA RURAL,"FAZENDA VARGINHA DO PEIXE, ZONA RURAL, VALENTE, BA, BRASIL",,,,
CE,ACOPIARA,UNIDADE BASICA DE SAUDE CALABACO,ST CALABACO,S/N,ZONA RURAL,"ST CALABACO, ZONA RURAL, ACOPIARA, CE, BRASIL",,,,
CE,ARACOIABA,POSTO DE SAUDE DE ENCOSTA DE BAIXO,SITIO ENCOSTA DE BAIXO,S/N,ZONA RURAL,"SITIO ENCOSTA DE BAIXO, ZONA RURAL, ARACOIABA, CE, BRASIL",,,,
CE,ARATUBA,POSTO DE SAUDE BARRIGUDA,FAZENDA BARRIGUDA,S/N,ZONA RURAL,"FAZENDA BARRIGUDA, ZONA RURAL, ARATUBA, CE, BRASIL",,,,
CE,AURORA,UNIDADE BASICA DE SAUDE 12 CALUMBI,SITIO CALUMBI,S/N,ZONA RURAL,"SITIO CALUMBI, ZONA RURAL, AURORA, CE, BRASIL",,,,
CE,BATURITE,POSTO DE SAUDE DE JUCA DO ZE VILAR,JUCA DE ZE VILAR,S/N,ZONA RURAL,"JUCA DE ZE VILAR, ZONA RURAL, BATURITE, CE, BRASIL",,,,
CE,CAPISTRANO,UNIDADE DE SAUDE DE SANS SOUCI,SANS SOUCI,S/N,ZONA RURAL,"SANS SOUCI, ZONA RURAL, CAPISTRANO, CE, BRASIL",,,,
CE,FARIAS BRITO,POSTO DE SAUDE DE BARREIRO JORGE,DISTRITO BARREIRO JORGEE,S/N,ZONA RURAL,"DISTRITO BARREIRO JORGEE, ZONA RURAL, FARIAS BRITO, CE, BRASIL",,,,
CE,FORQUILHA,UNIDADE BASICA DE SAUDE CAJAZEIRAS,LOCALIDADE CAJAZEIRAS,S/N,ZONA RURAL,"LOCALIDADE CAJAZEIRAS, ZONA RURAL, FORQUILHA, CE, BRASIL",,,,
CE,GRACA,UNIDADE BASICA DE SAUDE DE JABURU,SITIO JABURU,1,ZONA RURAL,"SITIO JABURU, ZONA RURAL, GRACA, CE, BRASIL",,,,
CE,IPU,UNIDADE BASICA DE SAUDE DE MARRUAS DOS PAIVA,FAZENDA MARRUAS,0,ZONA RURAL,"FAZENDA MARRUAS, ZONA RURAL, IPU, CE, BRASIL",,,,
CE,IRACEMA,POSTO DE SAUDE DE APOIO FRANCISCO HORACIO DE ALMEIDA,SITIO BARREIROS,S/N,ZONA RURAL,"SITIO BARREIROS, ZONA RURAL, IRACEMA, CE, BRASIL",,,,
CE,JAGUARETAMA,POSTO DE SAUDE DO DESTERRO,SITIO DESTERRO,S/N,ZONA RURAL,"SITIO DESTERRO, ZONA RURAL, JAGUARETAMA, CE, BRASIL",,,,
CE,JAGUARIBARA,POSTO DE SAUDE DO MANDACARU,ASSENTAMENTO MANDACARU,S/N,ZONA RURAL,"ASSENTAMENTO MANDACARU, ZONA RURAL, JAGUARIBARA, CE, BRASIL",,,,
CE,JAGUARIBARA,POSTO DE SAUDE DE LAGES,SITIO LAGES,S/N,ZONA RURAL,"SITIO LAGES, ZONA RURAL, JAGUARIBARA, CE, BRASIL",,,,
CE,JAGUARIBARA,POSTO DE SAUDE DO CURUPATI PEIXE,ASSENTAMENTO CURUPATI PEIXE,S/N,ZONA RURAL,"ASSENTAMENTO CURUPATI PEIXE, ZONA RURAL, JAGUARIBARA, CE, BRASIL",,,,
CE,JUCAS,POSTO DE SAUDE DE CANAFISTULA,SITIO CANAFISTULA,S/N,DISTRITO DE VILA CAN,"SITIO CANAFISTULA, DISTRITO DE VILA CAN, JUCAS, CE, BRASIL",,,,
CE,MERUOCA,UNIDADE BASICA DE SAUDE DA FLORESTA,SITIO FLORESTA,S/N,ZONA RURAL,"SITIO FLORESTA, ZONA RURAL, MERUOCA, CE, BRASIL",,,,
CE,MISSAO VELHA,PSF VII LIVINA MARIA BARROS,SITIO RIACHO SECO,S/N,ZONA RURAL,"SITIO RIACHO SECO, ZONA RURAL, MISSAO VELHA, CE, BRASIL",,,,
CE,NOVO ORIENTE,POSTO DE SAUDE DE EMAUS,POVOADO DE EMAUS,S/N,ZONA RURAL,"POVOADO DE EMAUS, ZONA RURAL, NOVO ORIENTE, CE, BRASIL",,,,
CE,PACOTI,POSTO DE SAUDE DE DIAMANTE,SITIO DIAMANTE,S/N,ZONA RURAL,"SITIO DIAMANTE, ZONA RURAL, PACOTI, CE, BRASIL",,,,
CE,PORTEIRAS,POSTO DE SAUDE PEDRO ROMAO DA SILVA,SITIO BARRIGUDA,S/N,ZONA RURAL,"SITIO BARRIGUDA, ZONA RURAL, PORTEIRAS, CE, BRASIL",,,,
CE,PORTEIRAS,UBS LUIS VERISSIMO DE SOUSA,SITIO LOGRADOURO,S/N,ZONA RURAL,"SITIO LOGRADOURO, ZONA RURAL, PORTEIRAS, CE, BRASIL",,,,
CE,PORTEIRAS,UBS NAPOLEAO TAVARES NEVES,SITIO SACO,S/N,ZONA RURAL,"SITIO SACO, ZONA RURAL, PORTEIRAS, CE, BRASIL",,,,
CE,QUIXELO,POSTO DE SAUDE DE FAE,SITIO ALTOS,S/N,ZONA RURAL,"SITIO ALTOS, ZONA RURAL, QUIXELO, CE, BRASIL",,,,
CE,REDENCAO,POSTO DE SAUDE DE GURGURI,SITIO GURGURI,S/N,ZONA RURAL,"SITIO GURGURI, ZONA RURAL, REDENCAO, CE, BRASIL",,,,
CE,REDENCAO,POSTO DE SAUDE DE SERRINHA BELA,LOCALIDADE DE SERRINHA BELA,S/N,ZONA RURAL,"LOCALIDADE DE SERRINHA BELA, ZONA RURAL, REDENCAO, CE, BRASIL",,,,
CE,RUSSAS,UNIDADE BASICA DE SAUDE RETIRO,SITIO RETIRO,S/N,ZONA RURAL,"SITIO RETIRO, ZONA RURAL, RUSSAS, CE, BRASIL",,,,
CE,RUSSAS,UNIDADE BASICA DE SAUDE INGA,SITIO INGA,S/N,ZONA RURAL,"SITIO INGA, ZONA RURAL, RUSSAS, CE, BRASIL",,,,
CE,SABOEIRO,UNIDADE BASICA DO LAJEDO,SITIO LAJEDO,S/N,ZONA RURAL,"SITIO LAJEDO, ZONA RURAL, SABOEIRO, CE, BRASIL",,,,
CE,SALITRE,POSTO DE APOIO CAMPESTRE,SITIO CAMPESTRE,0,ZONA RURAL,"SITIO CAMPESTRE, ZONA RURAL, SALITRE, CE, BRASIL",,,,
CE,SALITRE,POSTO DE APOIO BAIXA DO MEIO,SITIO BAIXA DO MEIO,0,ZONA RURAL,"SITIO BAIXA DO MEIO, ZONA RURAL, SALITRE, CE, BRASIL",,,,
CE,SANTA QUITERIA,ESF FRANCISCA RAIMUNDA LIMA RIACHO DAS PEDRAS,DISTRITO DE RIACHO DAS PEDRAS,S/N,ZONA RURAL,"DISTRITO DE RIACHO DAS PEDRAS, ZONA RURAL, SANTA QUITERIA, CE, BRASIL",,,,
CE,TARRAFAS,POSTO DE SAUDE FRANCISCO PEDROCA MOREIRA,SITIO PATOS,S/N,ZONA RURAL,"SITIO PATOS, ZONA RURAL, TARRAFAS, CE, BRASIL",,,,
CE,TARRAFAS,PSF SITIO TIMBAUBA,SITIO TIMBAUBA,1,ZONA RURAL,"SITIO TIMBAUBA, ZONA RURAL, TARRAFAS, CE, BRASIL",,,,
CE,TEJUCUOCA,UBSF PEDRO ANDRE DE OLIVEIRA,COMUNIDADE INGA,S/N,ZONA RURAL,"COMUNIDADE INGA, ZONA RURAL, TEJUCUOCA, CE, BRASIL",,,,
ES,DOMINGOS MARTINS,UNIDADE DE SAUDE DE ALTO TIJUCO PRETO,ALTO TIJUCO PRETO ZONA RURAL,S/N,TIJUCO PRETO,"ALTO TIJUCO PRETO ZONA RURAL, TIJUCO PRETO, DOMINGOS MARTINS, ES, BRASIL",,,,
GO,CALDAS NOVAS,ESTRATEGIA DE SAUDE DA FAMILIA DR JOAO RISK,RUA NC 8 COM A CN 09 CAPC 04,1,NOVA CANAA,"RUA NC 8 COM A CN 09 CAPC 04, NOVA CANAA, CALDAS NOVAS, GO, BRASIL",,,,
GO,CERES,POSTO DE SAUDE DO SAPE,ESCOLA MUNICIPAL NECA DIAS,S/N,ZONA RURAL,"ESCOLA MUNICIPAL NECA DIAS, ZONA RURAL, CERES, GO, BRASIL",,,,
GO,FORMOSA,PSF 06 BEZERRA,RUA 02 LTS 06 E 07 PROXIMO AO CEMITERIO,6,ZONA RURAL,"RUA 02 LTS 06 E 07 PROXIMO AO CEMITERIO, ZONA RURAL, FORMOSA, GO, BRASIL",,,,
GO,MINACU,UNIDADE DE SAUDE DA FAMILIA PSF V,AV LESTE QD 17 LOTES 01 02 03,S/N,CONJUNTO HABITACIONA,"AV LESTE QD 17 LOTES 01 02 03, CONJUNTO HABITACIONA, MINACU, GO, BRASIL",,,,
GO,NIQUELANDIA,POSTO DE SAUDE EVERESTE,RUA ANA NERY ESQUINA COM TRAVESSA SN,S/N,EVERESTE,"RUA ANA NERY ESQUINA COM TRAVESSA SN, EVERESTE, NIQUELANDIA, GO, BRASIL",,,,
GO,VIANOPOLIS,UNIDADE DE SAUDE DA FAMILIA III VIANOPOLIS,AVENIDA PRINCIPAL POVOADO DE PONTE FUNDA,S/N,ZONA RURAL,"AVENIDA PRINCIPAL POVOADO DE PONTE FUNDA, ZONA RURAL, VIANOPOLIS, GO, BRASIL",,,,
MA,ALDEIAS ALTAS,U B S ANTONIO JOAQUIM,POVOADO NOVO ESTADO,S/N,ZONA RURAL,"POVOADO NOVO ESTADO, ZONA RURAL, ALDEIAS ALTAS, MA, BRASIL",,,,
MA,ALDEIAS ALTAS,POSTO DE SAUDE LAGOA VERDE,POVOADO LAGOA VERDE,S/N,ZONA RURAL,"POVOADO LAGOA VERDE, ZONA RURAL, ALDEIAS ALTAS, MA, BRASIL",,,,
